Sonde serial number                          	R2040229
Balloon release date and time                	2021-04-02T18:00:03
Sonde type                                   	RS41-SG

   n AscRate HeightMSL      P  Temp   RH  Dewp Dir Speed  VirT       Lat        Lon  MixR CompRng CompAz
  39     3.8       182  990.8  24.1 86.2  21.7 344   2.4 300.3 23.185170 120.376572 16.58     124    189
  40     2.7       185  990.6  24.1 86.0  21.6 343   2.4 300.3 23.185140 120.376583 16.56     127    188
  41     2.3       187  990.4  24.1 85.9  21.6 342   2.4 300.3 23.185109 120.376589 16.54     131    188
  42     2.6       189  990.1  24.1 85.9  21.6 341   2.4 300.3 23.185084 120.376593 16.54     133    187
  43     3.2       193  989.7  24.1 86.0  21.6 340   2.3 300.3 23.185069 120.376598 16.56     135    187
  44     3.6       196  989.3  24.1 86.1  21.6 339   2.3 300.3 23.185061 120.376610 16.58     136    186
  45     3.7       200  988.8  24.1 86.1  21.6 339   2.3 300.2 23.185053 120.376625 16.58     136    186
  46     3.4       203  988.4  24.1 86.0  21.6 338   2.3 300.2 23.185039 120.376642 16.54     138    185
  47     3.1       207  988.1  24.1 85.5  21.5 337   2.3 300.2 23.185017 120.376657 16.44     140    184
  48     2.9       209  987.8  24.1 84.9  21.4 337   2.3 300.2 23.184991 120.376669 16.33     143    184
  49     2.9       212  987.5  24.1 84.3  21.3 336   2.3 300.2 23.184965 120.376678 16.24     146    183
  50     2.8       215  987.1  24.1 84.1  21.2 335   2.3 300.1 23.184943 120.376685 16.19     148    183
  51     2.8       218  986.8  24.0 84.1  21.2 335   2.3 300.1 23.184924 120.376691 16.19     150    183
  52     2.8       221  986.5  24.0 84.5  21.3 334   2.2 300.1 23.184907 120.376698 16.24     152    182
  53     2.9       224  986.2  24.0 85.0  21.3 334   2.2 300.1 23.184888 120.376708 16.32     154    182
  54     3.1       227  985.9  23.9 85.5  21.4 333   2.2 300.1 23.184865 120.376719 16.38     157    181
  55     3.2       230  985.5  23.9 85.8  21.4 332   2.2 300.0 23.184840 120.376730 16.40     159    181
  56     3.2       233  985.1  23.9 85.7  21.4 332   2.2 300.0 23.184815 120.376739 16.37     162    181
  57     3.0       236  984.8  23.9 85.4  21.3 332   2.1 300.0 23.184793 120.376745 16.30     164    180
  58     2.8       239  984.5  23.9 84.9  21.2 331   2.1 299.9 23.184775 120.376752 16.20     166    180
  59     2.8       242  984.2  23.9 84.1  21.0 331   2.1 299.9 23.184762 120.376761 16.04     168    180
  60     2.9       244  983.9  23.9 83.2  20.9 330   2.0 299.9 23.184750 120.376774 15.88     169    179
  61     3.1       247  983.5  23.9 82.7  20.8 330   2.0 299.9 23.184735 120.376787 15.78     171    179
  62     3.0       250  983.1  23.9 82.5  20.7 330   2.0 299.9 23.184716 120.376797 15.73     173    179
  63     2.9       253  982.9  23.8 82.4  20.7 330   2.0 299.8 23.184694 120.376802 15.71     175    178
  64     2.9       256  982.5  23.8 82.5  20.7 329   1.9 299.8 23.184675 120.376805 15.72     178    178
  65     2.9       259  982.2  23.8 82.6  20.7 329   1.9 299.8 23.184662 120.376811 15.74     179    178
  66     2.9       262  981.9  23.8 82.8  20.7 329   1.9 299.8 23.184655 120.376823 15.75     180    178
  67     2.8       265  981.5  23.8 82.8  20.7 329   1.8 299.8 23.184650 120.376840 15.74     180    177
  68     2.8       268  981.2  23.7 82.8  20.6 329   1.8 299.7 23.184644 120.376860 15.71     181    177
  69     3.0       271  980.9  23.7 82.7  20.6 330   1.8 299.7 23.184633 120.376880 15.68     183    176
  70     3.3       274  980.6  23.7 82.7  20.6 330   1.7 299.7 23.184618 120.376896 15.66     184    176
  71     3.6       278  980.1  23.7 82.9  20.6 330   1.7 299.6 23.184603 120.376906 15.67     186    175
  72     3.7       281  979.7  23.6 83.1  20.6 331   1.7 299.6 23.184589 120.376913 15.69     188    175
  73     3.5       285  979.3  23.6 83.2  20.6 331   1.7 299.6 23.184577 120.376918 15.69     189    175
  74     3.1       288  979.0  23.6 83.3  20.6 332   1.6 299.6 23.184566 120.376925 15.69     190    175
  75     3.0       291  978.7  23.5 83.4  20.6 333   1.6 299.5 23.184556 120.376933 15.69     192    175
  76     3.1       294  978.3  23.5 83.6  20.6 333   1.6 299.5 23.184544 120.376940 15.69     193    174
  77     3.3       297  978.0  23.5 83.7  20.6 334   1.6 299.5 23.184530 120.376945 15.70     195    174
  78     3.4       301  977.6  23.5 83.7  20.6 335   1.6 299.4 23.184515 120.376949 15.69     196    174
  79     3.3       304  977.2  23.4 83.8  20.5 336   1.6 299.4 23.184501 120.376950 15.67     198    174
  80     3.0       307  976.8  23.4 83.8  20.5 337   1.6 299.4 23.184490 120.376952 15.66     199    174
  81     2.7       310  976.6  23.4 84.0  20.5 338   1.6 299.3 23.184483 120.376953 15.67     200    174
  82     2.6       312  976.3  23.3 84.2  20.5 339   1.6 299.3 23.184479 120.376952 15.68     200    174
  83     2.9       315  976.0  23.3 84.4  20.5 340   1.6 299.3 23.184473 120.376950 15.68     201    174
  84     3.3       318  975.6  23.3 84.7  20.5 341   1.6 299.3 23.184464 120.376947 15.71     202    174
  85     3.5       322  975.2  23.2 85.0  20.6 342   1.6 299.2 23.184450 120.376946 15.75     203    175
  86     3.3       325  974.8  23.2 85.2  20.6 342   1.7 299.2 23.184433 120.376949 15.77     205    174
  87     3.0       328  974.5  23.2 85.4  20.6 343   1.7 299.2 23.184412 120.376958 15.76     208    174
  88     2.9       331  974.2  23.1 85.4  20.6 343   1.7 299.1 23.184390 120.376972 15.75     210    174
  89     2.9       334  973.9  23.1 85.4  20.5 344   1.8 299.1 23.184368 120.376988 15.73     213    174
  90     3.0       337  973.5  23.1 85.5  20.5 344   1.8 299.1 23.184349 120.377004 15.72     215    173
  91     3.0       340  973.2  23.0 85.5  20.5 344   1.8 299.0 23.184333 120.377016 15.70     217    173
  92     3.2       343  972.9  23.0 85.5  20.5 344   1.9 299.0 23.184321 120.377023 15.69     218    173
  93     3.5       347  972.5  23.0 85.5  20.5 344   1.9 299.0 23.184313 120.377024 15.69     219    173
  94     3.8       350  972.0  23.0 85.6  20.5 344   2.0 299.0 23.184306 120.377020 15.69     220    173
  95     3.9       354  971.6  23.0 85.6  20.4 344   2.0 298.9 23.184297 120.377015 15.67     221    173
  96     3.8       358  971.2  22.9 85.6  20.4 344   2.1 298.9 23.184285 120.377009 15.66     222    173
  97     3.5       362  970.7  22.9 85.6  20.4 344   2.1 298.9 23.184269 120.377006 15.65     224    173
  98     3.2       365  970.4  22.9 85.7  20.4 344   2.2 298.9 23.184249 120.377006 15.66     226    174
  99     3.1       368  970.1  22.9 85.9  20.4 343   2.2 298.9 23.184227 120.377007 15.67     229    174
 100     3.2       371  969.8  22.9 86.1  20.4 343   2.3 298.8 23.184205 120.377010 15.68     231    174
 101     3.5       375  969.3  22.8 86.2  20.4 342   2.3 298.8 23.184183 120.377014 15.69     233    174
 102     3.7       378  968.9  22.8 86.3  20.4 342   2.4 298.8 23.184161 120.377021 15.69     236    173
 103     3.7       382  968.5  22.8 86.4  20.4 342   2.4 298.8 23.184136 120.377033 15.69     239    173
 104     3.5       386  968.1  22.7 86.5  20.4 341   2.5 298.7 23.184111 120.377047 15.68     242    173
 105     3.4       389  967.7  22.7 86.6  20.4 341   2.5 298.7 23.184087 120.377062 15.68     245    173
 106     3.1       392  967.4  22.7 86.6  20.3 340   2.6 298.7 23.184064 120.377076 15.66     247    172
 107     2.9       395  967.1  22.7 86.4  20.3 340   2.7 298.7 23.184040 120.377090 15.63     250    172
 108     2.7       398  966.8  22.7 86.2  20.3 340   2.7 298.7 23.184019 120.377107 15.59     253    172
 109     2.5       400  966.4  22.7 85.9  20.2 340   2.8 298.7 23.183999 120.377126 15.55     255    171
 110     2.2       403  966.2  22.7 85.9  20.2 339   2.8 298.6 23.183979 120.377142 15.55     258    171
 111     2.1       405  966.0  22.7 86.2  20.3 339   2.8 298.6 23.183960 120.377153 15.59     260    171
 112     2.4       407  965.8  22.6 86.7  20.3 339   2.9 298.6 23.183942 120.377158 15.67     262    171
 113     2.8       410  965.5  22.6 87.2  20.4 339   2.9 298.6 23.183924 120.377159 15.73     264    171
 114     3.2       413  965.1  22.6 87.5  20.4 339   3.0 298.6 23.183903 120.377160 15.75     266    171
 115     3.5       417  964.7  22.5 87.7  20.4 339   3.0 298.5 23.183877 120.377162 15.75     269    171
 116     3.5       420  964.3  22.5 87.8  20.4 339   3.0 298.5 23.183847 120.377167 15.75     273    171
 117     3.4       423  963.9  22.5 88.0  20.4 339   3.1 298.5 23.183813 120.377177 15.75     276    171
 118     3.3       427  963.6  22.4 88.1  20.4 339   3.1 298.4 23.183778 120.377193 15.75     280    171
 119     3.3       430  963.2  22.4 88.1  20.4 339   3.1 298.4 23.183744 120.377212 15.75     284    171
 120     3.4       433  962.8  22.4 88.2  20.3 339   3.1 298.4 23.183712 120.377233 15.75     288    170
 121     3.4       437  962.5  22.4 88.2  20.3 340   3.1 298.4 23.183681 120.377254 15.75     292    170
 122     3.3       440  962.1  22.4 88.2  20.4 340   3.1 298.4 23.183655 120.377276 15.76     295    170
 123     3.0       443  961.8  22.4 88.2  20.3 340   3.2 298.4 23.183634 120.377297 15.76     298    169
 124     2.4       445  961.5  22.4 88.2  20.3 341   3.2 298.4 23.183614 120.377318 15.75     301    169
 125     1.6       447  961.3  22.4 88.2  20.3 341   3.2 298.3 23.183593 120.377334 15.74     303    169
 126     1.1       448  961.2  22.3 88.3  20.3 341   3.2 298.3 23.183570 120.377345 15.75     306    169
 127     1.1       449  961.1  22.3 88.7  20.4 342   3.2 298.3 23.183546 120.377349 15.79     309    169
 128     1.3       450  961.0  22.3 89.1  20.4 342   3.2 298.3 23.183519 120.377350 15.86     312    169
 129     1.5       452  960.8  22.3 89.5  20.5 343   3.2 298.3 23.183490 120.377350 15.91     315    169
 130     1.5       453  960.6  22.3 89.7  20.5 343   3.2 298.3 23.183459 120.377350 15.93     318    169
 131     1.5       455  960.4  22.2 89.7  20.5 344   3.2 298.3 23.183426 120.377351 15.92     322    169
 132     1.6       457  960.3  22.2 89.7  20.5 344   3.2 298.2 23.183392 120.377354 15.91     325    169
 133     1.9       458  960.1  22.2 89.8  20.5 345   3.2 298.2 23.183362 120.377360 15.91     329    169
 134     2.2       461  959.8  22.2 90.0  20.5 345   3.2 298.2 23.183335 120.377367 15.92     332    169
 135     2.2       463  959.6  22.2 90.2  20.5 346   3.2 298.2 23.183308 120.377373 15.95     335    169
 136     1.9       465  959.4  22.1 90.5  20.5 346   3.2 298.2 23.183281 120.377379 15.98     338    169
 137     1.5       466  959.2  22.1 90.7  20.5 347   3.2 298.1 23.183254 120.377384 16.00     341    169
 138     1.4       468  959.1  22.1 90.9  20.5 347   3.2 298.1 23.183225 120.377389 16.01     344    169
 139     1.6       469  958.9  22.1 91.2  20.6 348   3.2 298.1 23.183197 120.377394 16.04     347    169
 140     2.0       471  958.7  22.0 91.5  20.6 348   3.2 298.1 23.183168 120.377400 16.09     351    169
 141     2.2       473  958.4  22.0 91.8  20.6 348   3.2 298.1 23.183139 120.377406 16.11     354    169
 142     2.2       476  958.2  22.0 92.0  20.6 349   3.2 298.1 23.183107 120.377413 16.14     358    169
 143     2.0       478  957.9  22.0 92.2  20.7 349   3.2 298.0 23.183075 120.377420 16.15     361    169
 144     1.8       479  957.8  22.0 92.2  20.6 349   3.2 298.0 23.183042 120.377426 16.12     365    169
 145     1.8       481  957.6  21.9 91.9  20.6 349   3.2 298.0 23.183010 120.377433 16.07     369    169
 146     2.0       483  957.4  21.9 91.8  20.5 350   3.2 297.9 23.182981 120.377441 16.02     372    169
 147     2.3       486  957.1  21.9 91.5  20.5 350   3.2 297.9 23.182954 120.377451 15.96     375    169
 148     2.5       488  956.8  21.9 91.3  20.4 350   3.1 297.9 23.182928 120.377460 15.91     378    169
 149     2.3       490  956.6  21.9 91.3  20.4 350   3.1 297.9 23.182902 120.377466 15.92     381    169
 150     2.0       492  956.3  21.8 91.7  20.4 351   3.1 297.9 23.182874 120.377470 15.97     384    169
 151     1.9       494  956.1  21.8 92.3  20.5 351   3.1 297.9 23.182845 120.377473 16.04     387    169
 152     2.0       496  955.9  21.8 93.0  20.6 351   3.0 297.9 23.182815 120.377476 16.15     391    169
 153     2.1       498  955.7  21.8 93.7  20.7 351   3.0 297.8 23.182784 120.377482 16.25     394    169
 154     2.3       501  955.4  21.7 94.0  20.7 352   3.0 297.8 23.182753 120.377488 16.28     398    169
 155     2.4       503  955.2  21.7 94.0  20.7 352   2.9 297.8 23.182722 120.377494 16.27     401    169
 156     2.4       506  954.9  21.7 94.0  20.7 352   2.9 297.8 23.182692 120.377498 16.24     404    169
 157     2.3       508  954.7  21.7 94.0  20.7 352   2.9 297.7 23.182663 120.377500 16.23     408    169
 158     2.2       510  954.4  21.6 94.2  20.7 352   2.8 297.7 23.182638 120.377501 16.24     410    169
 159     2.1       512  954.2  21.6 94.3  20.7 352   2.8 297.7 23.182616 120.377501 16.24     413    169
 160     2.1       514  954.0  21.6 94.3  20.7 353   2.7 297.7 23.182597 120.377501 16.23     415    169
 161     2.1       516  953.8  21.6 94.3  20.6 353   2.7 297.7 23.182579 120.377501 16.21     417    169
 162     2.2       518  953.5  21.6 94.3  20.6 353   2.6 297.6 23.182561 120.377502 16.19     419    169
 163     2.0       521  953.2  21.5 94.3  20.6 353   2.6 297.6 23.182539 120.377501 16.19     421    170
 164     1.8       522  953.1  21.5 94.5  20.6 353   2.5 297.6 23.182513 120.377500 16.20     424    170
 165     1.9       524  952.9  21.5 94.7  20.6 354   2.5 297.6 23.182485 120.377501 16.21     427    170
 166     2.2       526  952.7  21.5 94.9  20.6 354   2.4 297.5 23.182460 120.377504 16.23     430    170
 167     2.5       529  952.3  21.5 95.1  20.6 354   2.4 297.5 23.182438 120.377511 16.25     432    170
 168     2.6       531  952.1  21.4 95.4  20.7 354   2.3 297.5 23.182416 120.377519 16.29     435    170
 169     2.5       534  951.8  21.4 95.8  20.7 354   2.3 297.5 23.182393 120.377525 16.33     437    170
 170     2.4       536  951.6  21.4 96.1  20.7 355   2.2 297.5 23.182371 120.377530 16.37     440    170
 171     2.3       539  951.3  21.4 96.2  20.7 355   2.2 297.5 23.182348 120.377534 16.38     443    170
 172     2.2       541  951.0  21.3 96.3  20.7 355   2.1 297.4 23.182326 120.377538 16.37     445    170
 173     2.0       543  950.8  21.3 96.2  20.7 355   2.1 297.4 23.182306 120.377543 16.34     447    170
 174     2.0       545  950.6  21.3 95.9  20.7 355   2.0 297.4 23.182288 120.377546 16.30     449    170
 175     2.2       547  950.4  21.3 95.6  20.6 355   2.0 297.4 23.182272 120.377548 16.26     451    170
 176     2.4       549  950.1  21.4 95.3  20.6 355   1.9 297.4 23.182258 120.377548 16.24     453    170
 177     2.5       552  949.8  21.4 95.0  20.6 356   1.9 297.5 23.182246 120.377545 16.22     454    170
 178     2.2       554  949.6  21.4 94.6  20.5 356   1.9 297.5 23.182234 120.377540 16.19     455    170
 179     1.8       556  949.4  21.4 94.4  20.5 356   1.8 297.5 23.182221 120.377533 16.15     456    170
 180     1.5       557  949.3  21.4 94.2  20.5 356   1.8 297.5 23.182206 120.377526 16.13     458    170
 181     1.6       559  949.1  21.4 94.1  20.4 356   1.7 297.5 23.182192 120.377522 16.10     459    170
 182     1.8       561  948.9  21.4 94.1  20.4 356   1.7 297.5 23.182179 120.377521 16.09     461    170
 183     2.1       563  948.6  21.4 94.0  20.4 356   1.7 297.5 23.182168 120.377523 16.08     462    170
 184     2.1       565  948.4  21.4 93.8  20.4 356   1.7 297.4 23.182157 120.377527 16.05     463    170
 185     2.0       567  948.2  21.4 93.6  20.3 356   1.6 297.4 23.182147 120.377531 16.02     464    170
 186     1.9       569  948.0  21.4 93.6  20.3 356   1.6 297.4 23.182136 120.377536 16.01     466    170
 187     1.8       571  947.8  21.4 93.8  20.3 356   1.6 297.4 23.182123 120.377539 16.03     467    170
 188     1.7       572  947.6  21.4 94.0  20.4 356   1.6 297.4 23.182108 120.377542 16.05     469    170
 189     1.6       574  947.4  21.3 94.2  20.4 356   1.5 297.4 23.182092 120.377543 16.07     471    170
 190     1.6       575  947.3  21.3 94.3  20.4 356   1.5 297.4 23.182076 120.377544 16.05     472    170
 191     1.8       577  947.1  21.3 94.1  20.3 356   1.5 297.3 23.182062 120.377546 16.03     474    170
 192     2.2       579  946.8  21.3 93.9  20.3 356   1.5 297.3 23.182049 120.377550 16.00     475    170
 193     2.3       582  946.6  21.3 93.9  20.3 356   1.5 297.3 23.182037 120.377554 15.99     477    170
 194     2.3       584  946.3  21.3 93.8  20.3 356   1.5 297.3 23.182024 120.377558 15.97     478    170
 195     2.0       586  946.1  21.3 93.8  20.2 356   1.4 297.3 23.182011 120.377563 15.96     480    170
 196     1.8       588  945.9  21.3 93.9  20.2 356   1.4 297.3 23.181998 120.377568 15.95     481    170
 197     1.8       590  945.7  21.2 93.8  20.2 356   1.4 297.3 23.181987 120.377572 15.94     483    170
 198     1.7       591  945.5  21.2 93.6  20.2 356   1.4 297.2 23.181978 120.377574 15.90     484    170
 199     1.6       593  945.4  21.2 93.3  20.1 356   1.4 297.2 23.181968 120.377574 15.84     485    170
 200     1.7       595  945.2  21.2 92.9  20.1 356   1.4 297.2 23.181957 120.377573 15.79     486    170
 201     1.9       597  945.0  21.2 92.7  20.0 356   1.3 297.2 23.181947 120.377574 15.76     487    170
 202     1.9       599  944.7  21.2 92.7  20.0 357   1.3 297.2 23.181935 120.377575 15.75     488    170
 203     1.7       600  944.6  21.2 92.8  20.0 357   1.3 297.2 23.181921 120.377574 15.75     490    170
 204     1.5       602  944.4  21.2 92.9  20.0 357   1.3 297.2 23.181905 120.377572 15.76     491    170
 205     1.4       603  944.3  21.2 92.8  20.0 358   1.3 297.2 23.181889 120.377570 15.74     493    170
 206     1.4       605  944.1  21.2 92.5  19.9 358   1.2 297.2 23.181872 120.377567 15.69     495    170
 207     1.5       606  943.9  21.3 91.9  19.9 359   1.2 297.2 23.181856 120.377566 15.63     497    170
 208     1.6       608  943.7  21.3 91.1  19.8 359   1.2 297.3 23.181841 120.377566 15.59     498    170
 209     1.7       610  943.6  21.4 90.5  19.8 360   1.2 297.4 23.181828 120.377567 15.55     500    170
 210     1.8       611  943.4  21.5 90.1  19.8   0   1.1 297.4 23.181817 120.377569 15.52     501    170
 211     1.8       613  943.2  21.5 90.0  19.8   1   1.1 297.4 23.181809 120.377570 15.51     502    170
 212     1.9       615  942.9  21.5 89.9  19.7   2   1.1 297.4 23.181803 120.377571 15.51     503    170
 213     1.8       617  942.7  21.5 89.9  19.7   3   1.1 297.4 23.181799 120.377572 15.50     503    170
 214     1.8       619  942.6  21.4 89.9  19.7   3   1.0 297.4 23.181795 120.377572 15.49     504    170
 215     1.9       621  942.4  21.4 89.9  19.7   4   1.0 297.4 23.181791 120.377573 15.49     504    170
 216     1.8       623  942.1  21.4 90.0  19.7   5   1.0 297.4 23.181786 120.377574 15.50     505    170
 217     1.6       624  942.0  21.4 90.1  19.7   6   1.0 297.4 23.181779 120.377575 15.52     505    170
 218     1.2       625  941.8  21.4 90.2  19.8   7   1.0 297.4 23.181771 120.377575 15.53     506    170
 219     1.1       626  941.8  21.4 90.3  19.8   8   1.0 297.3 23.181763 120.377575 15.53     507    170
 220     1.2       628  941.7  21.4 90.3  19.7   9   1.0 297.3 23.181755 120.377575 15.53     508    171
 221     1.5       629  941.5  21.4 90.4  19.7  10   1.0 297.3 23.181749 120.377575 15.53     509    171
 222     1.6       631  941.2  21.3 90.5  19.7  11   1.0 297.3 23.181743 120.377576 15.53     509    171
 223     1.4       632  941.1  21.3 90.7  19.8  11   1.0 297.3 23.181735 120.377575 15.55     510    171
 224     1.3       633  941.0  21.3 90.9  19.8  12   1.0 297.3 23.181724 120.377570 15.57     511    171
 225     1.3       635  940.8  21.3 91.1  19.8  13   1.0 297.3 23.181712 120.377562 15.59     512    171
 226     1.4       636  940.7  21.3 91.1  19.8  13   1.0 297.2 23.181702 120.377552 15.58     513    171
 227     1.6       638  940.5  21.3 90.9  19.8  14   1.0 297.2 23.181694 120.377544 15.56     514    171
 228     1.8       639  940.3  21.3 90.7  19.7  14   1.0 297.2 23.181687 120.377537 15.53     515    171
 229     1.9       641  940.1  21.3 90.5  19.7  14   1.0 297.2 23.181680 120.377534 15.50     515    171
 230     2.0       643  939.9  21.3 90.4  19.7  14   1.0 297.2 23.181673 120.377534 15.47     516    171
 231     2.0       645  939.7  21.3 90.2  19.6  15   1.1 297.2 23.181666 120.377536 15.45     517    171
 232     2.1       648  939.5  21.3 90.1  19.6  14   1.1 297.2 23.181661 120.377538 15.43     518    171
 233     2.0       650  939.3  21.3 89.8  19.6  14   1.1 297.2 23.181656 120.377539 15.42     518    171
 234     2.0       651  939.0  21.4 89.4  19.6  14   1.1 297.3 23.181651 120.377537 15.40     519    171
 235     1.8       653  938.8  21.4 89.0  19.5  14   1.1 297.3 23.181643 120.377533 15.37     520    171
 236     1.6       655  938.7  21.5 88.6  19.5  13   1.2 297.4 23.181632 120.377526 15.34     521    171
 237     1.4       656  938.5  21.5 88.1  19.5  13   1.2 297.4 23.181621 120.377520 15.32     522    171
 238     1.4       658  938.4  21.6 87.7  19.5  12   1.2 297.5 23.181609 120.377515 15.30     523    171
 239     1.4       659  938.2  21.6 87.4  19.4  12   1.3 297.5 23.181597 120.377509 15.29     524    172
 240     1.4       660  938.1  21.6 87.2  19.4  11   1.3 297.5 23.181585 120.377504 15.27     525    172
 241     1.3       662  937.9  21.6 87.2  19.4  10   1.3 297.5 23.181572 120.377497 15.27     527    172
 242     1.2       663  937.8  21.6 87.2  19.4  10   1.4 297.5 23.181558 120.377492 15.28     528    172
 243     1.3       664  937.7  21.6 87.3  19.4   9   1.4 297.5 23.181543 120.377488 15.29     530    172
 244     1.6       666  937.5  21.6 87.4  19.4   8   1.4 297.5 23.181530 120.377487 15.29     531    172
 245     1.8       668  937.3  21.6 87.3  19.4   7   1.5 297.5 23.181518 120.377487 15.29     533    172
 246     2.1       670  937.1  21.7 87.0  19.4   7   1.5 297.5 23.181507 120.377487 15.26     534    172
 247     2.2       672  936.8  21.7 86.4  19.3   6   1.5 297.6 23.181498 120.377486 15.18     535    172
 248     2.2       674  936.6  21.7 85.5  19.2   5   1.6 297.6 23.181488 120.377484 15.08     536    172
 249     2.1       676  936.4  21.8 84.6  19.1   5   1.6 297.6 23.181477 120.377482 14.98     537    172
 250     1.9       678  936.2  21.8 84.0  19.0   4   1.6 297.7 23.181466 120.377480 14.91     538    172
 251     1.6       680  936.0  21.9 83.6  19.0   4   1.7 297.7 23.181455 120.377480 14.86     539    172
 252     1.2       681  935.9  21.9 83.5  19.0   3   1.7 297.7 23.181442 120.377483 14.84     541    172
 253     1.1       682  935.8  21.9 83.6  19.0   3   1.7 297.7 23.181426 120.377487 14.85     543    172
 254     1.1       683  935.6  21.8 83.7  19.0   2   1.8 297.7 23.181407 120.377493 14.86     545    172
 255     1.3       684  935.5  21.8 83.8  19.0   2   1.8 297.7 23.181384 120.377497 14.88     547    172
 256     1.4       686  935.4  21.8 83.9  19.0   1   1.8 297.6 23.181360 120.377498 14.87     550    172
 257     1.6       687  935.2  21.8 83.8  19.0   1   1.9 297.6 23.181337 120.377496 14.85     552    172
 258     1.7       689  935.0  21.8 83.6  18.9   1   1.9 297.6 23.181316 120.377493 14.83     555    172
