Sonde serial number                          	R2030025
Balloon release date and time                	2021-04-03T06:00:03
Sonde type                                   	RS41-SG

   n AscRate HeightMSL      P  Temp   RH  Dewp Dir Speed  VirT       Lat        Lon  MixR CompRng CompAz
  54     2.6       239  983.7  26.4 70.4  20.6 308   6.1 302.4 23.183776 120.378732 15.60     344    144
  55     2.9       242  983.4  26.3 70.6  20.6 307   6.0 302.4 23.183742 120.378760 15.63     349    144
  56     3.5       246  983.0  26.3 70.9  20.6 307   5.9 302.3 23.183708 120.378781 15.66     353    144
  57     4.0       250  982.5  26.3 71.1  20.6 306   5.9 302.3 23.183675 120.378804 15.67     358    144
  58     4.3       254  982.1  26.2 71.2  20.6 305   5.8 302.2 23.183646 120.378839 15.66     362    144
  59     4.4       258  981.6  26.2 71.2  20.6 305   5.8 302.2 23.183620 120.378887 15.63     368    144
  60     4.5       263  981.1  26.1 71.3  20.6 304   5.7 302.1 23.183596 120.378948 15.62     373    143
  61     4.6       267  980.6  26.1 71.4  20.6 304   5.7 302.1 23.183572 120.379017 15.62     380    143
  62     4.9       272  980.0  26.1 71.4  20.6 303   5.6 302.1 23.183547 120.379090 15.63     387    142
  63     5.3       278  979.5  26.1 71.4  20.6 303   5.6 302.1 23.183522 120.379160 15.65     393    141
  64     5.7       283  978.8  26.1 71.4  20.6 302   5.6 302.1 23.183497 120.379218 15.66     399    141
  65     5.9       289  978.1  26.1 71.4  20.5 302   5.6 302.1 23.183475 120.379260 15.65     404    141
  66     5.8       295  977.5  26.0 71.5  20.5 302   5.6 302.0 23.183455 120.379286 15.63     407    141
  67     5.5       301  976.9  26.0 71.7  20.5 302   5.6 302.0 23.183438 120.379299 15.62     409    141
  68     5.1       306  976.3  26.0 71.8  20.5 302   5.6 302.0 23.183425 120.379310 15.63     411    141
  69     4.9       311  975.8  26.0 71.8  20.5 302   5.7 302.0 23.183415 120.379330 15.65     413    140
  70     4.9       316  975.2  25.9 71.8  20.5 302   5.7 301.9 23.183407 120.379368 15.65     417    140
  71     4.9       321  974.7  25.9 72.0  20.5 302   5.7 301.9 23.183397 120.379426 15.67     421    140
  72     5.0       325  974.2  25.9 72.4  20.5 302   5.8 301.9 23.183382 120.379497 15.70     427    139
  73     5.1       331  973.6  25.8 72.7  20.5 302   5.8 301.8 23.183357 120.379571 15.70     434    138
  74     5.1       336  973.0  25.7 72.7  20.5 303   5.8 301.8 23.183323 120.379636 15.69     442    138
  75     4.9       340  972.5  25.8 72.6  20.5 303   5.9 301.8 23.183282 120.379688 15.68     448    138
  76     4.5       345  972.0  25.7 72.5  20.5 303   5.9 301.7 23.183237 120.379728 15.67     455    138
  77     4.1       349  971.5  25.7 72.6  20.4 304   6.0 301.7 23.183193 120.379764 15.65     461    138
  78     3.8       353  971.1  25.7 72.8  20.4 304   6.0 301.7 23.183154 120.379801 15.66     467    138
  79     3.8       357  970.7  25.7 72.9  20.5 305   6.0 301.7 23.183121 120.379846 15.68     473    138
  80     3.9       361  970.3  25.6 73.2  20.5 305   6.1 301.7 23.183096 120.379900 15.74     478    138
  81     4.1       365  969.8  25.6 73.5  20.6 306   6.1 301.6 23.183076 120.379959 15.79     484    137
  82     4.0       369  969.4  25.5 73.9  20.6 306   6.1 301.6 23.183053 120.380019 15.83     490    137
  83     3.8       373  968.9  25.4 74.4  20.6 307   6.1 301.5 23.183023 120.380078 15.82     497    137
  84     3.4       376  968.6  25.3 74.8  20.5 307   6.2 301.3 23.182983 120.380135 15.77     504    137
  85     3.2       379  968.3  25.1 75.2  20.5 308   6.2 301.2 23.182936 120.380194 15.73     512    137
  86     3.5       383  967.9  25.1 75.6  20.5 308   6.2 301.1 23.182889 120.380252 15.74     520    137
  87     3.9       387  967.4  25.0 75.9  20.5 309   6.2 301.0 23.182845 120.380308 15.77     527    136
  88     4.3       391  967.0  25.0 76.0  20.5 309   6.1 301.0 23.182806 120.380358 15.77     534    136
  89     4.2       395  966.5  24.9 76.0  20.4 310   6.1 300.9 23.182771 120.380399 15.72     539    136
  90     3.9       399  966.0  24.9 75.8  20.4 310   6.1 300.9 23.182735 120.380431 15.68     545    136
  91     3.4       402  965.7  24.9 75.7  20.3 310   6.1 300.9 23.182694 120.380459 15.64     550    136
  92     2.9       405  965.4  24.9 75.6  20.3 311   6.0 300.9 23.182646 120.380490 15.60     556    137
  93     2.8       408  965.1  24.9 75.6  20.3 311   6.0 300.8 23.182595 120.380531 15.60     563    137
  94     3.1       411  964.8  24.8 75.9  20.3 312   5.9 300.8 23.182545 120.380583 15.63     571    137
  95     3.3       415  964.4  24.8 76.1  20.3 312   5.9 300.8 23.182504 120.380643 15.66     578    137
  96     3.3       418  964.0  24.8 76.3  20.3 312   5.8 300.7 23.182474 120.380704 15.66     585    136
  97     2.9       421  963.6  24.7 76.2  20.3 313   5.8 300.7 23.182455 120.380761 15.63     590    136
  98     2.5       423  963.4  24.7 76.1  20.2 313   5.7 300.7 23.182440 120.380807 15.60     595    136
  99     2.3       426  963.2  24.7 76.2  20.2 313   5.7 300.7 23.182423 120.380842 15.59     599    136
 100     2.6       428  962.9  24.7 76.5  20.3 313   5.6 300.7 23.182398 120.380866 15.63     602    136
 101     3.2       432  962.5  24.6 76.9  20.3 314   5.6 300.6 23.182364 120.380887 15.70     607    136
 102     3.8       435  962.1  24.6 77.4  20.4 314   5.6 300.6 23.182322 120.380909 15.75     612    136
 103     4.2       439  961.6  24.5 77.7  20.4 314   5.5 300.5 23.182276 120.380940 15.77     617    136
 104     4.2       444  961.2  24.5 77.8  20.3 314   5.5 300.5 23.182229 120.380979 15.72     624    136
 105     3.9       448  960.7  24.4 77.6  20.3 314   5.4 300.4 23.182186 120.381020 15.65     630    136
 106     3.6       451  960.4  24.4 77.4  20.2 314   5.4 300.4 23.182150 120.381057 15.61     636    136
 107     3.5       455  960.0  24.4 77.6  20.2 314   5.4 300.3 23.182122 120.381087 15.61     640    136
 108     3.5       458  959.6  24.3 77.9  20.2 314   5.4 300.3 23.182103 120.381111 15.65     643    136
 109     3.5       462  959.2  24.3 78.2  20.3 314   5.3 300.3 23.182087 120.381135 15.68     646    136
 110     3.1       465  958.8  24.3 78.2  20.2 314   5.3 300.2 23.182069 120.381162 15.66     650    136
 111     2.5       467  958.6  24.2 78.0  20.2 313   5.3 300.2 23.182046 120.381193 15.61     654    136
 112     2.0       469  958.4  24.2 77.9  20.1 313   5.3 300.2 23.182013 120.381228 15.58     659    136
 113     1.7       471  958.2  24.2 78.0  20.2 313   5.3 300.2 23.181969 120.381266 15.60     665    136
 114     1.6       472  958.0  24.2 78.4  20.2 313   5.3 300.2 23.181916 120.381310 15.64     672    136
 115     1.9       474  957.9  24.1 78.8  20.2 312   5.3 300.1 23.181859 120.381357 15.69     680    136
 116     2.5       477  957.6  24.1 79.1  20.3 312   5.3 300.1 23.181805 120.381405 15.73     688    136
 117     3.1       480  957.2  24.1 79.4  20.3 312   5.3 300.1 23.181759 120.381453 15.75     695    136
 118     3.5       483  956.8  24.0 79.5  20.3 311   5.3 300.0 23.181726 120.381498 15.76     701    136
 119     3.5       487  956.4  24.0 79.6  20.3 311   5.3 300.0 23.181705 120.381538 15.77     705    136
 120     3.3       490  956.1  24.0 79.8  20.3 311   5.3 300.0 23.181692 120.381572 15.79     709    136
 121     3.2       493  955.8  24.0 80.0  20.3 310   5.3 300.0 23.181683 120.381601 15.81     712    136
 122     3.4       497  955.4  23.9 80.1  20.3 310   5.3 299.9 23.181671 120.381628 15.80     715    136
 123     3.6       500  955.0  23.9 80.1  20.3 310   5.3 299.9 23.181650 120.381654 15.77     718    136
 124     3.6       504  954.6  23.9 79.9  20.2 310   5.3 299.9 23.181619 120.381686 15.71     723    136
 125     3.2       507  954.2  23.8 79.6  20.1 310   5.3 299.8 23.181578 120.381727 15.64     729    136
 126     2.6       510  953.9  23.9 79.1  20.0 309   5.3 299.8 23.181532 120.381779 15.56     736    136
 127     2.3       512  953.7  24.0 78.4  20.0 309   5.3 299.9 23.181484 120.381839 15.51     744    136
 128     2.4       515  953.5  24.1 77.7  20.0 309   5.3 300.0 23.181441 120.381903 15.48     752    136
 129     2.8       517  953.2  24.1 77.4  19.9 309   5.3 300.1 23.181405 120.381966 15.48     760    135
 130     3.1       521  952.8  24.1 77.6  20.0 309   5.3 300.1 23.181378 120.382023 15.49     766    135
 131     3.1       524  952.4  24.1 77.9  20.0 310   5.3 300.0 23.181358 120.382070 15.52     771    135
 132     2.8       526  952.2  24.0 78.0  20.0 310   5.3 300.0 23.181342 120.382106 15.53     775    135
 133     2.6       529  951.9  24.0 78.1  20.0 310   5.3 300.0 23.181328 120.382136 15.55     778    135
 134     2.6       532  951.6  24.0 78.5  20.0 310   5.3 300.0 23.181315 120.382165 15.60     781    135
 135     2.9       534  951.3  24.0 78.9  20.1 311   5.3 299.9 23.181297 120.382195 15.66     785    135
 136     3.3       538  951.0  23.9 79.5  20.1 311   5.3 299.9 23.181273 120.382225 15.71     789    135
 137     3.8       541  950.6  23.8 80.0  20.2 311   5.3 299.8 23.181244 120.382252 15.74     793    135
 138     4.0       545  950.1  23.8 80.2  20.2 312   5.3 299.8 23.181211 120.382281 15.74     798    135
 139     3.8       549  949.7  23.7 80.3  20.1 312   5.3 299.7 23.181174 120.382314 15.72     803    135
 140     3.5       553  949.3  23.7 80.2  20.1 313   5.3 299.7 23.181136 120.382354 15.68     809    135
 141     3.3       556  949.0  23.6 80.3  20.0 313   5.3 299.6 23.181098 120.382402 15.66     815    135
 142     3.5       560  948.6  23.6 80.7  20.1 313   5.3 299.5 23.181059 120.382456 15.67     822    135
 143     3.8       563  948.2  23.4 81.5  20.1 314   5.3 299.4 23.181022 120.382513 15.72     829    135
 144     4.1       567  947.8  23.3 82.1  20.1 314   5.3 299.3 23.180985 120.382569 15.74     836    135
 145     4.2       572  947.3  23.3 82.2  20.1 315   5.3 299.2 23.180951 120.382618 15.71     843    135
 146     4.1       576  946.8  23.3 81.8  20.0 315   5.3 299.2 23.180919 120.382657 15.66     848    135
 147     3.6       579  946.4  23.3 81.4  20.0 316   5.4 299.3 23.180886 120.382686 15.61     853    135
 148     3.2       582  946.1  23.3 81.3  19.9 316   5.4 299.3 23.180851 120.382706 15.58     857    135
 149     2.9       585  945.8  23.3 81.4  19.9 317   5.4 299.3 23.180811 120.382724 15.59     861    135
 150     2.8       588  945.5  23.3 81.6  19.9 317   5.4 299.2 23.180767 120.382744 15.62     866    135
 151     2.9       591  945.2  23.2 81.8  20.0 318   5.4 299.2 23.180721 120.382767 15.66     871    135
 152     3.3       594  944.8  23.2 82.2  20.0 318   5.4 299.2 23.180676 120.382795 15.69     877    135
 153     3.9       598  944.4  23.1 82.6  20.0 319   5.4 299.1 23.180637 120.382824 15.73     882    135
 154     4.5       603  943.9  23.1 83.0  20.1 319   5.3 299.1 23.180603 120.382854 15.76     887    135
 155     4.8       608  943.4  23.1 83.2  20.1 320   5.3 299.1 23.180575 120.382883 15.77     891    135
 156     4.8       612  942.9  23.0 83.3  20.0 320   5.3 299.0 23.180551 120.382914 15.77     895    135
 157     4.5       617  942.4  23.0 83.5  20.0 321   5.3 299.0 23.180528 120.382949 15.76     900    135
 158     3.9       621  942.0  22.9 83.7  20.0 321   5.3 298.9 23.180502 120.382991 15.75     905    135
 159     3.4       624  941.6  22.9 83.8  20.0 322   5.3 298.9 23.180470 120.383042 15.74     911    135
 160     3.2       627  941.3  22.8 84.0  20.0 323   5.2 298.8 23.180429 120.383097 15.74     918    135
 161     3.2       631  940.9  22.8 84.3  20.0 323   5.2 298.8 23.180381 120.383153 15.76     926    135
 162     3.5       634  940.6  22.7 84.5  20.0 324   5.2 298.7 23.180329 120.383205 15.77     934    135
 163     3.7       638  940.2  22.7 84.7  20.0 325   5.1 298.7 23.180277 120.383250 15.77     941    135
 164     4.0       642  939.7  22.6 84.8  20.0 326   5.1 298.6 23.180231 120.383286 15.75     947    135
 165     4.0       646  939.3  22.6 84.8  19.9 327   5.1 298.6 23.180192 120.383313 15.72     952    135
 166     3.9       650  938.9  22.6 84.8  19.9 328   5.0 298.6 23.180161 120.383336 15.70     956    135
 167     3.7       653  938.5  22.6 84.8  19.9 329   5.0 298.5 23.180135 120.383357 15.68     960    135
 168     3.6       657  938.1  22.5 84.8  19.9 330   4.9 298.5 23.180109 120.383379 15.66     964    135
 169     3.5       660  937.7  22.5 84.8  19.8 331   4.9 298.5 23.180081 120.383399 15.65     967    135
 170     3.5       664  937.3  22.5 84.9  19.8 332   4.8 298.5 23.180049 120.383417 15.65     971    135
 171     3.6       668  937.0  22.4 85.3  19.9 333   4.8 298.4 23.180011 120.383431 15.70     975    136
 172     3.7       671  936.6  22.4 85.8  19.9 334   4.7 298.4 23.179967 120.383441 15.76     979    136
 173     3.5       675  936.2  22.3 86.3  20.0 335   4.6 298.3 23.179920 120.383447 15.81     983    136
 174     3.3       678  935.8  22.3 86.6  20.0 336   4.6 298.3 23.179874 120.383450 15.82     987    136
 175     3.1       681  935.5  22.3 86.6  19.9 337   4.5 298.3 23.179830 120.383452 15.80     991    136
 176     3.0       684  935.2  22.2 86.3  19.9 338   4.5 298.2 23.179787 120.383459 15.73     995    136
 177     2.9       687  934.9  22.2 86.0  19.8 340   4.4 298.2 23.179742 120.383472 15.67     999    137
 178     2.7       690  934.5  22.3 85.7  19.8 341   4.4 298.2 23.179693 120.383492 15.66    1005    137
 179     2.2       692  934.3  22.3 85.6  19.8 342   4.3 298.3 23.179642 120.383517 15.69    1011    137
 180     1.9       694  934.2  22.4 85.5  19.8 343   4.2 298.3 23.179592 120.383544 15.69    1017    137
 181     2.1       696  933.9  22.4 85.4  19.8 344   4.2 298.3 23.179545 120.383571 15.68    1022    137
 182     2.3       698  933.6  22.3 85.5  19.8 344   4.1 298.3 23.179503 120.383589 15.69    1027    137
 183     2.3       701  933.4  22.3 85.7  19.8 345   4.1 298.3 23.179466 120.383591 15.73    1030    137
 184     2.3       703  933.2  22.3 86.1  19.9 346   4.0 298.3 23.179434 120.383585 15.78    1032    137
 185     2.2       705  932.9  22.3 86.5  19.9 347   4.0 298.3 23.179409 120.383582 15.83    1034    138
 186     1.5       707  932.6  22.3 86.7  19.9 348   3.9 298.3 23.179391 120.383581 15.86    1036    138
 187     0.8       707  932.5  22.3 86.7  19.9 348   3.9 298.3 23.179369 120.383580 15.86    1037    138
 188     0.8       709  932.4  22.3 86.5  19.9 349   3.8 298.3 23.179341 120.383581 15.83    1040    138
 189     0.9       710  932.4  22.3 86.3  19.9 349   3.8 298.3 23.179314 120.383582 15.80    1042    138
 190     0.9       711  932.3  22.3 86.1  19.8 350   3.8 298.3 23.179286 120.383583 15.76    1044    138
 191     1.0       712  932.3  22.3 85.9  19.8 350   3.7 298.3 23.179259 120.383584 15.73    1047    138
 192     1.1       713  932.3  22.3 85.6  19.8 351   3.7 298.3 23.179231 120.383585 15.70    1049    138
 193     2.6       716  932.1  22.3 85.5  19.8 351   3.7 298.3 23.179204 120.383576 15.68    1051    138
 194     4.6       720  931.3  22.3 85.3  19.7 352   3.6 298.3 23.179179 120.383550 15.67    1051    139
 195     4.2       723  930.4  22.3 84.9  19.7 352   3.6 298.3 23.179149 120.383541 15.64    1053    139
 196     3.7       725  930.3  22.4 84.5  19.6 352   3.6 298.3 23.179112 120.383564 15.59    1057    139
 197     3.2       726  930.3  22.4 84.1  19.6 353   3.6 298.4 23.179075 120.383587 15.54    1062    139
 198     2.7       727  930.2  22.4 83.7  19.5 353   3.6 298.4 23.179038 120.383611 15.49    1067    139
 199     2.2       729  930.1  22.5 83.2  19.5 353   3.6 298.4 23.179002 120.383634 15.44    1071    139
 200     1.7       730  930.1  22.5 82.8  19.4 354   3.6 298.4 23.178965 120.383657 15.39    1076    139
 201     1.7       732  929.9  22.6 82.3  19.4 354   3.5 298.5 23.178931 120.383669 15.35    1080    139
 202     2.1       734  929.6  22.6 81.9  19.4 354   3.5 298.5 23.178901 120.383662 15.33    1082    139
 203     1.8       735  929.5  22.6 81.8  19.4 355   3.5 298.5 23.178871 120.383647 15.32    1083    139
 204     1.5       736  929.4  22.6 81.7  19.3 355   3.5 298.5 23.178841 120.383632 15.31    1085    140
 205     1.3       737  929.4  22.6 81.6  19.3 355   3.5 298.5 23.178810 120.383617 15.29    1086    140
 206     2.0       739  929.2  22.6 81.5  19.3 355   3.5 298.5 23.178777 120.383605 15.28    1088    140
 207     3.2       742  928.9  22.6 81.5  19.3 356   3.5 298.5 23.178740 120.383598 15.29    1091    140
 208     3.1       746  928.6  22.6 81.7  19.3 356   3.5 298.5 23.178701 120.383591 15.31    1094    140
 209     2.8       748  928.3  22.6 82.0  19.4 356   3.5 298.5 23.178662 120.383589 15.34    1097    140
 210     2.2       751  928.1  22.6 82.2  19.4 356   3.5 298.5 23.178626 120.383594 15.38    1100    141
 211     1.5       752  928.0  22.5 82.4  19.4 356   3.5 298.5 23.178593 120.383607 15.40    1104    141
 212     0.9       753  927.9  22.5 82.5  19.4 357   3.5 298.5 23.178563 120.383626 15.40    1108    141
 213     0.6       753  927.9  22.5 82.5  19.4 357   3.5 298.4 23.178536 120.383647 15.39    1112    141
 214     0.4       754  927.8  22.5 82.5  19.4 357   3.5 298.4 23.178509 120.383668 15.37    1115    141
 215     0.4       754  927.7  22.5 82.4  19.3 357   3.5 298.4 23.178482 120.383686 15.34    1119    141
 216     0.6       755  927.7  22.5 82.4  19.3 358   3.5 298.4 23.178455 120.383699 15.32    1122    141
 217     1.0       756  927.6  22.5 82.3  19.3 358   3.4 298.4 23.178426 120.383703 15.31    1125    141
 218     1.2       757  927.3  22.4 82.4  19.3 358   3.4 298.4 23.178391 120.383703 15.31    1128    141
 219     1.4       759  927.1  22.4 82.4  19.3 358   3.4 298.4 23.178350 120.383701 15.32    1131    141
 220     1.6       761  926.9  22.4 82.5  19.3 359   3.4 298.3 23.178307 120.383700 15.32    1135    141
 221     1.8       763  926.8  22.4 82.5  19.3 359   3.4 298.3 23.178264 120.383698 15.32    1138    141
 222     2.7       765  926.5  22.4 82.5  19.3 359   3.4 298.3 23.178222 120.383703 15.32    1142    142
 223     3.7       769  926.0  22.4 82.3  19.3 359   3.3 298.3 23.178184 120.383716 15.29    1146    142
 224     3.1       772  925.7  22.4 82.1  19.2 359   3.3 298.3 23.178152 120.383719 15.26    1149    142
 225     2.2       774  925.5  22.4 82.0  19.2 360   3.3 298.3 23.178125 120.383712 15.25    1151    142
 226     1.5       776  925.4  22.4 82.0  19.2 360   3.3 298.3 23.178099 120.383703 15.25    1153    142
 227     1.4       777  925.3  22.4 82.0  19.2   0   3.2 298.3 23.178075 120.383697 15.25    1155    142
 228     1.5       779  925.1  22.4 82.1  19.2   1   3.2 298.3 23.178055 120.383693 15.25    1156    142
 229     1.6       780  924.9  22.4 82.1  19.2   1   3.2 298.3 23.178036 120.383684 15.24    1157    142
 230     1.4       782  924.7  22.4 82.1  19.2   1   3.1 298.3 23.178017 120.383677 15.24    1158    142
 231     0.8       783  924.6  22.4 82.1  19.2   1   3.1 298.3 23.177994 120.383677 15.23    1160    142
 232     0.7       784  924.5  22.4 82.0  19.2   1   3.1 298.3 23.177968 120.383688 15.22    1163    142
 233     1.2       786  924.3  22.4 81.9  19.1   2   3.1 298.3 23.177941 120.383704 15.20    1167    142
 234     1.7       788  924.1  22.4 81.8  19.1   2   3.0 298.3 23.177913 120.383720 15.19    1170    142
 235     2.8       790  923.7  22.4 81.6  19.1   2   3.0 298.3 23.177888 120.383732 15.17    1173    143
 236     3.5       794  923.4  22.4 81.5  19.1   3   3.0 298.3 23.177864 120.383734 15.14    1175    143
 237     2.7       797  923.2  22.4 81.3  19.0   3   3.0 298.3 23.177838 120.383727 15.12    1177    143
 238     2.0       799  923.0  22.4 81.2  19.0   3   2.9 298.2 23.177809 120.383722 15.10    1180    143
 239     1.3       800  922.8  22.4 81.1  19.0   3   2.9 298.2 23.177777 120.383720 15.08    1182    143
 240     0.9       801  922.6  22.4 81.0  19.0   4   2.9 298.2 23.177747 120.383718 15.06    1185    143
 241     0.9       802  922.5  22.4 80.9  18.9   4   2.9 298.2 23.177719 120.383714 15.04    1187    143
 242     1.0       803  922.5  22.4 80.8  18.9   5   2.9 298.2 23.177691 120.383709 15.01    1189    143
 243     1.1       804  922.4  22.4 80.7  18.9   5   2.9 298.2 23.177663 120.383705 14.98    1192    143
 244     1.1       806  922.3  22.4 80.5  18.9   6   2.9 298.2 23.177635 120.383701 14.96    1194    143
 245     3.0       808  922.0  22.4 80.4  18.8   6   2.8 298.2 23.177610 120.383699 14.93    1196    144
 246     5.2       814  921.3  22.4 80.0  18.8   7   2.8 298.2 23.177589 120.383700 14.88    1198    144
 247     4.1       818  920.7  22.4 79.7  18.7   7   2.8 298.2 23.177569 120.383695 14.85    1199    144
 248     2.4       820  920.6  22.4 79.6  18.7   8   2.8 298.2 23.177550 120.383679 14.83    1200    144
 249     1.7       822  920.5  22.4 79.6  18.7   9   2.8 298.2 23.177529 120.383662 14.81    1201    144
 250     2.0       824  920.5  22.4 79.5  18.7   9   2.8 298.2 23.177506 120.383651 14.80    1202    144
 251     3.3       827  920.1  22.3 79.6  18.7  10   2.8 298.2 23.177481 120.383654 14.80    1205    144
 252     5.2       833  919.3  22.3 79.7  18.7  11   2.8 298.1 23.177451 120.383679 14.82    1209    144
 253     5.4       838  918.9  22.3 79.9  18.7  12   2.8 298.1 23.177421 120.383705 14.84    1213    144
 254     4.9       843  918.7  22.3 80.1  18.7  13   2.8 298.1 23.177392 120.383726 14.84    1217    144
 255     4.2       847  918.6  22.2 80.0  18.6  14   2.8 298.1 23.177363 120.383740 14.82    1220    144
 256     3.6       851  918.4  22.2 79.8  18.6  15   2.8 298.0 23.177336 120.383748 14.77    1223    144
 257     3.0       854  918.3  22.2 79.4  18.5  16   2.8 298.0 23.177309 120.383751 14.70    1226    144
