Sonde serial number                          	S2260409
Balloon release date and time                	2021-04-02T00:00:01
Sonde type                                   	RS41-SGP

   n AscRate HeightMSL      P  Temp   RH  Dewp Dir Speed  VirT       Lat        Lon  MixR CompRng CompAz
 205     2.3       900  913.5  22.6 52.8  12.5 331   4.4 297.6 23.180611 120.379039  9.99     670    160
 206     2.9       903  913.2  22.6 52.9  12.6 330   4.5 297.6 23.180567 120.379054 10.00     675    160
 207     3.1       906  912.9  22.6 53.0  12.6 330   4.5 297.5 23.180524 120.379071 10.01     680    160
 208     2.8       909  912.6  22.6 53.1  12.6 329   4.5 297.5 23.180481 120.379091 10.01     685    160
 209     3.1       912  912.3  22.5 53.2  12.6 329   4.6 297.5 23.180440 120.379113 10.01     690    159
 210     3.1       915  912.0  22.5 53.2  12.5 329   4.6 297.5 23.180404 120.379135 10.01     695    159
 211     3.0       918  911.7  22.5 53.3  12.5 328   4.6 297.4 23.180373 120.379158 10.01     699    159
 212     2.6       921  911.4  22.4 53.4  12.6 328   4.7 297.4 23.180346 120.379184 10.02     702    159
 213     2.6       923  911.1  22.4 53.6  12.6 327   4.7 297.4 23.180322 120.379212 10.04     706    159
 214     2.5       926  910.8  22.4 53.7  12.6 327   4.7 297.4 23.180297 120.379243 10.06     710    159
 215     2.7       928  910.5  22.4 53.9  12.6 327   4.7 297.3 23.180268 120.379274 10.08     714    159
 216     2.9       931  910.3  22.3 54.1  12.6 326   4.8 297.3 23.180236 120.379304 10.10     718    159
 217     2.7       934  910.0  22.3 54.2  12.7 326   4.8 297.3 23.180201 120.379332 10.10     723    159
 218     2.6       937  909.7  22.3 54.2  12.6 326   4.8 297.3 23.180166 120.379359 10.10     728    158
 219     2.6       939  909.4  22.3 54.4  12.7 325   4.8 297.2 23.180130 120.379386 10.12     732    158
 220     2.2       941  909.1  22.2 54.6  12.7 325   4.9 297.2 23.180094 120.379413 10.15     737    158
 221     2.8       944  908.9  22.2 54.8  12.7 325   4.9 297.2 23.180054 120.379439 10.17     742    158
 222     3.3       948  908.6  22.2 55.0  12.8 324   4.9 297.2 23.180009 120.379467 10.19     748    158
 223     2.8       950  908.3  22.2 55.1  12.8 324   4.9 297.2 23.179964 120.379498 10.21     754    158
 224     2.6       953  908.0  22.1 55.3  12.8 323   5.0 297.1 23.179923 120.379529 10.23     759    158
 225     2.5       956  907.7  22.1 55.4  12.8 323   5.0 297.1 23.179888 120.379560 10.24     764    158
 226     2.5       958  907.5  22.1 55.6  12.8 323   5.0 297.1 23.179863 120.379589 10.26     767    158
 227     2.5       961  907.2  22.1 55.8  12.9 323   5.0 297.1 23.179848 120.379613 10.28     770    158
 228     2.3       963  906.9  22.0 56.0  12.9 322   5.0 297.1 23.179830 120.379638 10.31     773    158
 229     3.0       966  906.6  22.0 56.2  12.9 322   5.0 297.0 23.179793 120.379667 10.33     778    157
 230     2.9       969  906.3  22.0 56.4  13.0 322   5.0 297.0 23.179742 120.379696 10.36     784    157
 231     2.4       971  906.1  22.0 56.7  13.0 322   5.1 297.0 23.179691 120.379724 10.41     790    157
 232     3.1       974  905.8  22.0 57.0  13.1 322   5.1 297.0 23.179646 120.379755 10.45     796    157
 233     3.0       977  905.5  21.9 57.2  13.1 321   5.1 297.0 23.179606 120.379796 10.48     802    157
 234     2.3       980  905.2  21.9 57.4  13.2 321   5.1 297.0 23.179567 120.379841 10.51     808    157
 235     2.9       983  904.9  21.9 57.7  13.2 321   5.1 297.0 23.179524 120.379883 10.55     814    157
 236     3.6       986  904.6  21.9 58.0  13.3 321   5.1 296.9 23.179480 120.379918 10.61     820    157
 237     2.2       988  904.3  21.9 58.2  13.3 321   5.1 296.9 23.179440 120.379952 10.64     825    157
 238     3.1       992  904.0  21.8 58.3  13.3 321   5.1 296.9 23.179407 120.379988 10.65     830    156
 239     2.2       994  903.7  21.8 58.4  13.3 321   5.1 296.9 23.179380 120.380022 10.64     834    156
 240     2.8       997  903.4  21.8 58.4  13.3 321   5.1 296.9 23.179358 120.380048 10.64     837    156
 241     2.7       999  903.2  21.8 58.4  13.3 321   5.1 296.8 23.179340 120.380068 10.62     840    156
 242     2.7      1002  902.9  21.8 58.3  13.2 321   5.1 296.8 23.179323 120.380085 10.60     842    156
 243     2.3      1004  902.6  21.7 58.1  13.2 321   5.1 296.8 23.179299 120.380104 10.56     846    156
 244     3.5      1008  902.3  21.7 58.0  13.1 321   5.1 296.8 23.179258 120.380133 10.53     851    156
 245     3.5      1011  902.0  21.7 57.9  13.1 322   5.1 296.7 23.179198 120.380175 10.50     859    156
 246     2.0      1013  901.7  21.7 57.7  13.0 322   5.1 296.7 23.179139 120.380221 10.46     867    156
 247     2.6      1016  901.4  21.7 57.6  13.0 322   5.0 296.7 23.179097 120.380260 10.44     873    156
 248     3.4      1019  901.1  21.7 57.5  12.9 322   5.0 296.7 23.179068 120.380293 10.41     877    156
 249     3.5      1023  900.8  21.6 57.4  12.9 322   5.0 296.6 23.179046 120.380323 10.37     880    155
 250     2.2      1025  900.5  21.6 57.0  12.8 323   5.0 296.6 23.179024 120.380352 10.30     884    155
 251     2.8      1028  900.2  21.6 56.7  12.7 323   5.0 296.6 23.178996 120.380381 10.23     888    155
 252     3.5      1031  899.9  21.6 56.5  12.6 324   4.9 296.6 23.178961 120.380410 10.20     893    155
 253     3.1      1034  899.6  21.6 56.5  12.6 324   4.9 296.5 23.178925 120.380437 10.19     897    155
 254     2.1      1037  899.3  21.6 56.5  12.6 324   4.9 296.5 23.178890 120.380462 10.19     902    155
 255     2.2      1039  899.0  21.6 56.6  12.6 325   4.8 296.5 23.178851 120.380490 10.20     907    155
 256     3.2      1042  898.7  21.6 56.8  12.6 325   4.8 296.5 23.178812 120.380522 10.24     912    155
 257     2.5      1045  898.4  21.6 56.9  12.7 326   4.7 296.5 23.178768 120.380556 10.26     918    155
 258     3.2      1048  898.1  21.5 56.7  12.6 327   4.7 296.5 23.178721 120.380585 10.23     924    155
