Sonde serial number                          	R2030028
Balloon release date and time                	2021-04-03T00:00:07
Sonde type                                   	RS41-SG

   n AscRate HeightMSL      P  Temp   RH  Dewp Dir Speed  VirT       Lat        Lon  MixR CompRng CompAz
         m/s         m    hPa    °C    %    °C   °   m/s     K         °          °  g/kg       m      °
1937     1.8      4546  591.1  -2.3 59.3  -9.1 329   9.5 271.4 23.110693 120.390373  3.23    8492    171
1938     1.8      4548  590.9  -2.3 59.7  -9.1 329   9.5 271.4 23.110626 120.390421  3.25    8501    171
1939     1.9      4550  590.8  -2.3 60.1  -9.0 328   9.5 271.4 23.110559 120.390466  3.26    8509    170
1940     1.9      4552  590.7  -2.3 60.2  -9.0 328   9.5 271.4 23.110490 120.390510  3.27    8517    170
1941     2.1      4554  590.5  -2.3 60.3  -9.0 328   9.5 271.3 23.110419 120.390555  3.27    8525    170
1942     2.4      4557  590.3  -2.4 60.6  -9.0 328   9.5 271.3 23.110347 120.390601  3.28    8534    170
1943     2.7      4559  590.1  -2.4 60.8  -8.9 329   9.5 271.3 23.110274 120.390650  3.28    8543    170
1944     2.9      4562  589.9  -2.4 60.9  -8.9 329   9.5 271.3 23.110202 120.390700  3.28    8552    170
1945     3.0      4565  589.7  -2.5 60.8  -9.0 329   9.5 271.2 23.110130 120.390750  3.27    8560    170
1946     3.0      4568  589.5  -2.5 60.7  -9.0 329   9.5 271.2 23.110057 120.390798  3.26    8569    170
1947     3.0      4571  589.2  -2.5 60.8  -9.0 329   9.5 271.2 23.109984 120.390845  3.26    8578    170
1948     3.1      4574  589.0  -2.5 61.0  -9.0 329   9.5 271.2 23.109911 120.390892  3.27    8587    170
1949     3.0      4577  588.8  -2.5 60.9  -9.1 329   9.6 271.1 23.109838 120.390940  3.26    8596    170
1950     2.8      4580  588.6  -2.6 60.5  -9.2 329   9.6 271.1 23.109765 120.390987  3.23    8604    170
1951     2.6      4583  588.4  -2.6 60.0  -9.3 329   9.6 271.1 23.109691 120.391034  3.20    8613    170
1952     2.4      4585  588.2  -2.6 59.8  -9.3 329   9.6 271.1 23.109616 120.391082  3.19    8622    170
1953     2.4      4587  588.0  -2.6 60.0  -9.3 329   9.6 271.0 23.109541 120.391130  3.19    8631    170
1954     2.5      4590  587.8  -2.7 60.2  -9.3 329   9.6 271.0 23.109467 120.391178  3.20    8640    170
1955     2.5      4592  587.7  -2.7 60.4  -9.3 329   9.6 271.0 23.109394 120.391227  3.20    8649    170
1956     2.4      4595  587.5  -2.7 60.5  -9.3 329   9.6 271.0 23.109320 120.391276  3.20    8658    170
1957     2.3      4597  587.3  -2.7 60.6  -9.3 329   9.6 270.9 23.109245 120.391325  3.20    8667    170
1958     2.3      4599  587.1  -2.8 60.7  -9.3 329   9.6 270.9 23.109167 120.391374  3.21    8676    170
1959     2.3      4602  587.0  -2.8 60.8  -9.3 329   9.6 270.9 23.109088 120.391425  3.21    8686    170
1960     2.4      4604  586.8  -2.8 60.8  -9.3 329   9.6 270.9 23.109009 120.391475  3.20    8695    170
1961     2.4      4606  586.6  -2.8 60.7  -9.4 329   9.6 270.8 23.108932 120.391523  3.19    8705    170
1962     2.5      4609  586.4  -2.9 60.6  -9.4 329   9.6 270.8 23.108856 120.391570  3.18    8714    170
1963     2.5      4611  586.3  -2.9 60.7  -9.4 329   9.6 270.8 23.108782 120.391618  3.18    8723    170
1964     2.5      4614  586.1  -2.9 60.9  -9.4 329   9.6 270.8 23.108709 120.391668  3.19    8732    170
1965     2.3      4616  585.9  -2.9 61.1  -9.4 329   9.6 270.8 23.108637 120.391718  3.19    8740    170
1966     2.2      4618  585.7  -2.9 61.3  -9.3 329   9.6 270.7 23.108566 120.391767  3.20    8749    170
1967     2.1      4621  585.6  -3.0 61.5  -9.3 330   9.6 270.7 23.108496 120.391813  3.20    8758    170
1968     2.4      4623  585.4  -3.0 61.7  -9.3 330   9.6 270.7 23.108426 120.391858  3.21    8766    170
1969     2.6      4626  585.2  -3.0 61.7  -9.3 330   9.6 270.7 23.108356 120.391903  3.20    8774    170
1970     2.7      4628  585.0  -3.0 61.5  -9.4 330   9.6 270.6 23.108285 120.391948  3.19    8783    170
1971     2.6      4631  584.8  -3.1 61.5  -9.4 330   9.6 270.6 23.108212 120.391995  3.18    8792    170
1972     2.5      4633  584.6  -3.1 61.6  -9.4 330   9.6 270.6 23.108139 120.392041  3.19    8801    170
1973     2.3      4636  584.5  -3.1 61.9  -9.4 330   9.6 270.6 23.108064 120.392087  3.20    8810    170
1974     2.2      4638  584.3  -3.1 62.3  -9.3 330   9.6 270.6 23.107987 120.392132  3.22    8819    170
1975     2.0      4640  584.1  -3.1 62.6  -9.3 330   9.6 270.5 23.107909 120.392178  3.23    8828    170
1976     2.0      4642  584.0  -3.2 62.8  -9.2 330   9.6 270.5 23.107832 120.392226  3.23    8838    170
1977     2.0      4644  583.9  -3.2 62.9  -9.2 330   9.6 270.5 23.107757 120.392276  3.23    8847    170
1978     2.1      4646  583.7  -3.2 63.1  -9.2 330   9.6 270.5 23.107683 120.392328  3.24    8856    170
1979     2.4      4648  583.5  -3.2 63.6  -9.2 330   9.6 270.4 23.107609 120.392379  3.25    8865    170
1980     2.7      4651  583.3  -3.3 64.0  -9.1 331   9.7 270.4 23.107533 120.392430  3.27    8874    170
1981     2.9      4654  583.1  -3.3 64.2  -9.1 331   9.7 270.4 23.107458 120.392479  3.28    8883    170
1982     3.0      4657  582.9  -3.3 64.1  -9.1 331   9.7 270.4 23.107385 120.392524  3.27    8892    170
1983     2.9      4660  582.7  -3.3 63.8  -9.2 331   9.7 270.3 23.107312 120.392566  3.25    8901    170
1984     2.9      4663  582.5  -3.4 63.1  -9.4 331   9.7 270.3 23.107239 120.392604  3.21    8909    169
1985     2.8      4666  582.3  -3.4 62.5  -9.5 331   9.7 270.3 23.107163 120.392640  3.17    8918    169
1986     2.7      4668  582.0  -3.4 62.4  -9.6 331   9.7 270.3 23.107083 120.392676  3.16    8928    169
1987     2.6      4671  581.8  -3.4 62.6  -9.5 331   9.8 270.2 23.107002 120.392716  3.17    8937    169
1988     2.5      4673  581.7  -3.5 62.7  -9.5 331   9.8 270.2 23.106918 120.392761  3.17    8947    169
1989     2.5      4676  581.5  -3.5 62.8  -9.6 331   9.8 270.2 23.106833 120.392810  3.17    8957    169
1990     2.5      4679  581.3  -3.5 62.9  -9.6 332   9.8 270.2 23.106747 120.392862  3.17    8968    169
1991     2.5      4681  581.1  -3.5 63.0  -9.6 332   9.8 270.1 23.106662 120.392914  3.17    8978    169
1992     2.5      4683  580.9  -3.6 63.1  -9.6 332   9.8 270.1 23.106578 120.392966  3.16    8988    169
1993     2.5      4686  580.8  -3.6 63.1  -9.6 332   9.8 270.1 23.106498 120.393016  3.16    8998    169
1994     2.6      4689  580.6  -3.6 63.2  -9.6 332   9.8 270.1 23.106422 120.393064  3.16    9007    169
1995     2.6      4691  580.4  -3.6 63.4  -9.6 332   9.8 270.0 23.106348 120.393111  3.17    9016    169
1996     2.5      4694  580.2  -3.7 63.5  -9.6 332   9.8 270.0 23.106277 120.393158  3.17    9025    169
1997     2.4      4696  580.0  -3.7 63.5  -9.6 332   9.8 270.0 23.106206 120.393206  3.16    9033    169
1998     2.2      4698  579.8  -3.7 63.6  -9.6 332   9.8 270.0 23.106136 120.393255  3.17    9042    169
1999     2.1      4700  579.7  -3.7 63.8  -9.6 332   9.8 269.9 23.106063 120.393303  3.17    9051    169
2000     1.9      4702  579.5  -3.7 63.9  -9.6 332   9.8 269.9 23.105987 120.393348  3.17    9060    169
2001     1.8      4704  579.4  -3.8 64.0  -9.6 332   9.9 269.9 23.105907 120.393391  3.17    9069    169
2002     1.9      4706  579.3  -3.8 64.1  -9.6 332   9.9 269.9 23.105825 120.393429  3.17    9079    169
2003     2.1      4708  579.1  -3.8 64.4  -9.5 332   9.9 269.9 23.105742 120.393466  3.18    9089    169
2004     2.2      4710  579.0  -3.8 64.6  -9.5 332   9.9 269.8 23.105657 120.393502  3.19    9099    169
2005     2.2      4712  578.8  -3.9 64.7  -9.5 332   9.9 269.8 23.105571 120.393540  3.19    9109    169
2006     2.1      4715  578.7  -3.9 64.9  -9.5 332   9.9 269.8 23.105483 120.393579  3.19    9119    169
2007     2.0      4717  578.5  -3.9 65.1  -9.5 332   9.9 269.8 23.105397 120.393619  3.20    9129    169
2008     2.0      4719  578.4  -3.9 65.4  -9.4 331   9.9 269.8 23.105316 120.393661  3.21    9139    169
2009     2.0      4720  578.2  -3.9 65.9  -9.4 331  10.0 269.8 23.105239 120.393703  3.23    9148    169
2010     1.9      4722  578.1  -4.0 66.2  -9.3 331  10.0 269.7 23.105167 120.393748  3.24    9157    169
2011     1.8      4724  577.9  -4.0 66.2  -9.3 331  10.0 269.7 23.105098 120.393796  3.24    9165    169
2012     1.7      4726  577.8  -4.0 66.1  -9.4 331  10.0 269.7 23.105028 120.393847  3.23    9174    169
2013     1.7      4728  577.7  -4.0 66.1  -9.4 330  10.1 269.7 23.104957 120.393898  3.23    9183    169
2014     1.8      4729  577.6  -4.0 66.1  -9.4 330  10.1 269.7 23.104884 120.393948  3.22    9191    169
2015     2.0      4731  577.4  -4.0 66.1  -9.4 330  10.1 269.6 23.104810 120.393997  3.22    9200    169
2016     2.1      4733  577.3  -4.1 66.1  -9.5 329  10.2 269.6 23.104736 120.394047  3.22    9210    169
2017     2.1      4736  577.1  -4.1 66.1  -9.5 329  10.2 269.6 23.104662 120.394096  3.21    9219    169
2018     2.1      4738  577.0  -4.1 66.2  -9.5 329  10.2 269.6 23.104587 120.394144  3.21    9228    169
2019     2.2      4740  576.8  -4.1 66.1  -9.5 328  10.3 269.6 23.104510 120.394191  3.21    9237    169
2020     2.5      4742  576.6  -4.2 66.1  -9.5 328  10.3 269.5 23.104431 120.394237  3.20    9246    169
2021     3.0      4745  576.4  -4.2 66.3  -9.5 327  10.3 269.5 23.104349 120.394285  3.20    9256    169
2022     3.7      4749  576.2  -4.2 66.5  -9.5 327  10.3 269.4 23.104262 120.394336  3.20    9267    169
2023     4.3      4753  575.8  -4.3 66.5  -9.6 326  10.4 269.4 23.104174 120.394390  3.19    9278    169
2024     4.6      4758  575.5  -4.3 66.3  -9.7 326  10.4 269.3 23.104083 120.394445  3.17    9288    169
2025     4.4      4762  575.1  -4.4 66.1  -9.7 325  10.4 269.3 23.103991 120.394501  3.15    9300    169
2026     3.9      4766  574.9  -4.4 66.1  -9.8 325  10.4 269.3 23.103897 120.394558  3.15    9311    169
2027     3.6      4770  574.6  -4.4 66.0  -9.8 325  10.4 269.2 23.103802 120.394618  3.14    9323    169
2028     3.4      4773  574.4  -4.5 65.5  -9.9 324  10.4 269.2 23.103710 120.394682  3.11    9334    169
2029     3.2      4776  574.1  -4.5 64.1 -10.2 324  10.4 269.2 23.103625 120.394751  3.04    9344    169
2030     3.2      4780  573.9  -4.4 62.2 -10.6 323  10.4 269.2 23.103551 120.394823  2.96    9354    169
2031     3.1      4783  573.7  -4.4 60.3 -10.9 323  10.4 269.2 23.103486 120.394897  2.88    9363    169
2032     3.0      4786  573.5  -4.3 59.3 -11.1 322  10.4 269.3 23.103427 120.394970  2.84    9370    169
2033     2.8      4789  573.2  -4.3 59.2 -11.1 322  10.4 269.3 23.103370 120.395043  2.84    9378    168
2034     2.7      4791  573.0  -4.4 59.2 -11.1 321  10.3 269.3 23.103311 120.395114  2.84    9386    168
2035     2.6      4794  572.9  -4.4 58.9 -11.2 321  10.3 269.2 23.103247 120.395183  2.82    9394    168
2036     2.7      4797  572.7  -4.4 58.5 -11.3 320  10.3 269.2 23.103181 120.395248  2.80    9403    168
2037     2.9      4800  572.5  -4.4 58.7 -11.2 320  10.3 269.2 23.103112 120.395309  2.81    9412    168
2038     3.0      4803  572.2  -4.4 59.6 -11.1 319  10.2 269.2 23.103043 120.395366  2.85    9420    168
2039     3.0      4806  572.0  -4.5 60.4 -11.0 319  10.2 269.2 23.102975 120.395421  2.87    9429    168
2040     2.9      4808  571.8  -4.5 60.0 -11.1 319  10.2 269.1 23.102908 120.395478  2.85    9437    168
2041     2.8      4811  571.6  -4.5 58.7 -11.3 318  10.2 269.1 23.102840 120.395537  2.79    9446    168
2042     2.8      4814  571.4  -4.5 57.5 -11.6 318  10.1 269.1 23.102771 120.395598  2.74    9455    168
2043     3.0      4817  571.2  -4.5 56.3 -11.8 317  10.1 269.1 23.102701 120.395662  2.68    9464    168
2044     3.5      4821  571.0  -4.5 54.9 -12.2 317  10.1 269.1 23.102632 120.395726  2.62    9472    168
2045     3.8      4824  570.6  -4.4 52.9 -12.6 316  10.1 269.1 23.102564 120.395792  2.53    9481    168
2046     3.8      4828  570.3  -4.4 51.0 -13.0 316  10.0 269.2 23.102498 120.395861  2.44    9490    168
2047     3.6      4832  570.1  -4.4 50.2 -13.2 315  10.0 269.2 23.102430 120.395931  2.41    9499    168
2048     3.5      4835  569.9  -4.4 50.7 -13.1 315  10.0 269.2 23.102361 120.396005  2.44    9508    168
2049     3.6      4839  569.6  -4.4 51.2 -13.0 314   9.9 269.1 23.102289 120.396081  2.45    9517    168
2050     4.1      4843  569.3  -4.5 51.1 -13.1 314   9.9 269.1 23.102218 120.396157  2.44    9527    168
2051     4.7      4848  569.0  -4.5 50.8 -13.2 313   9.9 269.0 23.102150 120.396231  2.42    9535    168
2052     5.2      4853  568.6  -4.5 50.9 -13.2 313   9.9 269.0 23.102086 120.396301  2.42    9544    168
2053     5.5      4858  568.2  -4.6 51.1 -13.2 312   9.8 269.0 23.102028 120.396366  2.42    9552    168
2054     5.8      4864  567.8  -4.6 51.1 -13.2 312   9.8 268.9 23.101974 120.396427  2.42    9559    168
2055     5.9      4870  567.3  -4.7 50.8 -13.3 311   9.8 268.9 23.101923 120.396487  2.39    9566    168
2056     5.7      4876  566.9  -4.7 50.3 -13.5 311   9.7 268.8 23.101873 120.396548  2.36    9572    168
2057     5.2      4881  566.5  -4.8 49.7 -13.7 310   9.7 268.8 23.101824 120.396614  2.34    9579    168
2058     4.7      4886  566.2  -4.8 49.6 -13.7 309   9.6 268.7 23.101775 120.396688  2.32    9586    168
2059     4.2      4890  565.9  -4.8 49.8 -13.7 309   9.6 268.7 23.101723 120.396772  2.33    9594    168
2060     4.0      4894  565.7  -4.9 50.3 -13.6 308   9.6 268.7 23.101668 120.396866  2.35    9602    168
2061     3.9      4898  565.4  -4.9 51.0 -13.5 307   9.5 268.6 23.101611 120.396967  2.37    9610    168
2062     3.8      4902  565.1  -5.0 51.4 -13.5 307   9.5 268.6 23.101553 120.397067  2.38    9618    167
2063     3.6      4905  564.8  -5.0 51.5 -13.5 306   9.5 268.5 23.101497 120.397162  2.38    9627    167
2064     3.6      4909  564.6  -5.0 51.4 -13.5 305   9.5 268.5 23.101441 120.397250  2.37    9635    167
2065     3.8      4912  564.3  -5.1 51.4 -13.5 305   9.4 268.5 23.101384 120.397327  2.37    9643    167
2066     4.1      4917  564.0  -5.1 51.6 -13.5 304   9.4 268.4 23.101328 120.397395  2.37    9650    167
2067     4.5      4921  563.7  -5.2 52.0 -13.5 303   9.4 268.4 23.101274 120.397454  2.38    9657    167
2068     4.8      4926  563.3  -5.2 52.5 -13.4 302   9.4 268.3 23.101226 120.397506  2.40    9664    167
2069     5.1      4931  563.0  -5.3 52.8 -13.4 301   9.4 268.3 23.101184 120.397556  2.40    9669    167
2070     5.2      4936  562.6  -5.3 52.9 -13.4 301   9.4 268.2 23.101148 120.397607  2.40    9674    167
2071     5.0      4941  562.2  -5.4 53.0 -13.4 300   9.5 268.2 23.101116 120.397663  2.39    9679    167
2072     4.7      4946  561.9  -5.4 53.0 -13.5 299   9.5 268.1 23.101085 120.397726  2.39    9684    167
2073     4.3      4950  561.6  -5.4 52.7 -13.6 298   9.5 268.1 23.101053 120.397796  2.37    9689    167
2074     3.7      4954  561.3  -5.5 52.3 -13.7 297   9.6 268.1 23.101019 120.397872  2.35    9694    167
2075     3.2      4957  561.1  -5.5 51.9 -13.8 296   9.6 268.0 23.100985 120.397952  2.33    9700    167
2076     3.0      4960  560.9  -5.5 51.6 -13.9 296   9.7 268.0 23.100952 120.398035  2.31    9705    167
2077     3.2      4963  560.7  -5.5 51.4 -14.0 295   9.7 268.0 23.100921 120.398123  2.30    9711    167
2078     3.3      4967  560.4  -5.5 51.5 -14.0 294   9.8 268.0 23.100893 120.398216  2.30    9716    167
2079     3.2      4970  560.2  -5.6 51.8 -13.9 293   9.9 268.0 23.100864 120.398313  2.31    9721    167
2080     3.1      4973  560.0  -5.6 52.1 -13.9 292  10.0 267.9 23.100830 120.398414  2.32    9727    167
2081     2.9      4976  559.8  -5.7 52.5 -13.8 292  10.1 267.9 23.100791 120.398515  2.33    9734    167
2082     2.8      4979  559.6  -5.7 53.0 -13.8 291  10.1 267.8 23.100748 120.398615  2.35    9741    167
2083     2.9      4982  559.4  -5.7 53.4 -13.7 290  10.2 267.8 23.100702 120.398713  2.36    9748    167
2084     3.1      4985  559.1  -5.8 53.4 -13.8 289  10.3 267.8 23.100656 120.398813  2.35    9756    167
2085     3.4      4988  558.9  -5.8 53.1 -13.8 289  10.4 267.7 23.100615 120.398915  2.33    9762    167
2086     3.6      4992  558.6  -5.8 52.9 -13.9 288  10.5 267.7 23.100581 120.399021  2.32    9769    166
2087     3.7      4995  558.4  -5.9 52.9 -13.9 287  10.6 267.7 23.100553 120.399128  2.32    9774    166
2088     3.5      4999  558.1  -5.9 52.8 -14.0 287  10.6 267.6 23.100531 120.399235  2.31    9779    166
2089     3.3      5002  557.9  -5.9 53.1 -13.9 286  10.7 267.6 23.100516 120.399339  2.32    9783    166
2090     2.9      5005  557.7  -5.9 53.2 -13.9 286  10.8 267.6 23.100506 120.399440  2.32    9787    166
2091     2.5      5008  557.5  -6.0 53.0 -14.0 285  10.8 267.6 23.100498 120.399541  2.31    9790    166
2092     2.1      5010  557.3  -6.0 52.4 -14.1 285  10.9 267.6 23.100488 120.399643  2.28    9794    166
2093     2.0      5012  557.2  -6.0 51.9 -14.2 284  11.0 267.6 23.100474 120.399748  2.26    9798    166
2094     2.0      5014  557.1  -6.0 51.8 -14.3 284  11.0 267.6 23.100453 120.399857  2.26    9803    166
2095     2.0      5016  556.9  -6.0 52.0 -14.3 283  11.1 267.5 23.100425 120.399971  2.26    9809    166
2096     2.1      5018  556.8  -6.0 52.0 -14.3 283  11.1 267.5 23.100394 120.400088  2.26    9815    166
2097     2.2      5020  556.6  -6.0 51.6 -14.4 283  11.2 267.5 23.100361 120.400205  2.24    9821    166
2098     2.4      5022  556.5  -6.0 50.5 -14.6 282  11.3 267.5 23.100330 120.400318  2.20    9828    166
2099     2.6      5025  556.3  -6.0 49.0 -15.0 282  11.3 267.5 23.100303 120.400427  2.14    9833    166
2100     3.0      5028  556.1  -6.0 47.9 -15.2 282  11.4 267.5 23.100280 120.400530  2.09    9838    166
2101     3.4      5031  555.8  -6.0 47.9 -15.2 281  11.4 267.5 23.100261 120.400628  2.09    9843    166
2102     3.8      5035  555.6  -6.0 48.9 -15.0 281  11.5 267.5 23.100246 120.400723  2.13    9847    166
2103     4.0      5039  555.2  -6.1 50.2 -14.8 281  11.6 267.4 23.100235 120.400815  2.18    9850    165
2104     3.8      5043  555.0  -6.1 51.1 -14.6 280  11.7 267.4 23.100225 120.400909  2.21    9854    165
2105     3.2      5046  554.7  -6.2 52.0 -14.5 280  11.7 267.3 23.100214 120.401007  2.24    9858    165
2106     2.6      5049  554.6  -6.3 53.1 -14.3 280  11.8 267.2 23.100201 120.401112  2.27    9862    165
2107     2.3      5051  554.4  -6.3 53.9 -14.2 279  11.9 267.2 23.100185 120.401227  2.29    9866    165
2108     2.4      5053  554.3  -6.4 54.3 -14.1 279  12.0 267.1 23.100168 120.401348  2.30    9871    165
2109     2.6      5056  554.1  -6.4 55.0 -14.0 279  12.1 267.1 23.100150 120.401474  2.32    9877    165
2110     2.6      5059  553.9  -6.5 55.3 -14.0 279  12.2 267.0 23.100131 120.401599  2.33    9882    165
2111     2.4      5061  553.7  -6.5 54.8 -14.1 278  12.4 267.0 23.100112 120.401722  2.31    9887    165
2112     2.2      5063  553.5  -6.5 53.7 -14.3 278  12.5 267.0 23.100095 120.401840  2.26    9892    165
2113     2.2      5065  553.4  -6.5 52.8 -14.5 278  12.6 267.0 23.100078 120.401957  2.23    9897    165
2114     2.5      5068  553.2  -6.5 52.7 -14.6 278  12.8 267.0 23.100063 120.402074  2.22    9902    165
2115     2.9      5071  553.0  -6.5 52.4 -14.6 277  12.9 267.0 23.100048 120.402194  2.21    9907    165
2116     3.2      5074  552.8  -6.5 51.1 -14.9 277  13.1 267.0 23.100037 120.402316  2.16    9911    165
2117     3.3      5077  552.5  -6.5 49.5 -15.3 277  13.3 267.0 23.100027 120.402439  2.09    9916    165
2118     3.2      5080  552.3  -6.4 48.5 -15.5 277  13.4 267.1 23.100019 120.402563  2.06    9920    165
2119     3.0      5084  552.1  -6.4 48.0 -15.6 277  13.6 267.1 23.100009 120.402687  2.04    9924    164
2120     2.9      5086  551.9  -6.4 47.3 -15.8 276  13.8 267.1 23.099997 120.402814  2.01    9929    164
2121     2.9      5089  551.7  -6.4 46.5 -16.0 276  14.0 267.1 23.099983 120.402943  1.98    9934    164
2122     2.8      5092  551.5  -6.4 46.2 -16.1 276  14.1 267.0 23.099967 120.403077  1.96    9940    164
2123     2.7      5095  551.3  -6.4 46.2 -16.1 276  14.3 267.0 23.099952 120.403217  1.96    9945    164
2124     2.6      5097  551.1  -6.5 46.1 -16.2 276  14.5 267.0 23.099940 120.403363  1.95    9951    164
2125     2.5      5100  551.0  -6.5 45.9 -16.3 276  14.7 267.0 23.099933 120.403512  1.94    9955    164
2126     2.5      5102  550.8  -6.5 45.5 -16.4 276  14.9 266.9 23.099930 120.403663  1.92    9960    164
2127     2.8      5105  550.6  -6.5 45.5 -16.4 276  15.0 266.9 23.099927 120.403813  1.92    9965    164
2128     3.2      5108  550.4  -6.6 46.1 -16.3 276  15.2 266.9 23.099920 120.403962  1.94    9970    164
2129     3.3      5112  550.1  -6.6 46.6 -16.2 276  15.4 266.9 23.099908 120.404111  1.96    9975    164
2130     3.2      5115  549.9  -6.6 46.5 -16.2 275  15.6 266.8 23.099892 120.404262  1.95    9981    164
2131     2.9      5118  549.7  -6.7 46.0 -16.4 275  15.7 266.8 23.099875 120.404417  1.93    9988    164
2132     2.5      5120  549.5  -6.7 45.3 -16.6 275  15.9 266.8 23.099857 120.404576  1.90    9994    163
2133     2.2      5123  549.4  -6.6 43.6 -17.0 275  16.0 266.8 23.099839 120.404737  1.83   10001    163
2134     1.9      5124  549.2  -6.5 41.0 -17.6 275  16.2 266.9 23.099821 120.404898  1.73   10008    163
2135     1.9      5126  549.1  -6.4 37.8 -18.5 275  16.3 267.0 23.099805 120.405060  1.61   10014    163
2136     2.1      5128  549.0  -6.3 34.8 -19.4 275  16.4 267.1 23.099790 120.405220  1.49   10020    163
2137     2.4      5131  548.8  -6.2 33.0 -19.9 275  16.5 267.1 23.099776 120.405382  1.43   10027    163
2138     2.6      5134  548.6  -6.2 32.4 -20.1 275  16.6 267.2 23.099762 120.405546  1.41   10033    163
2139     2.8      5136  548.4  -6.2 32.1 -20.1 275  16.7 267.2 23.099746 120.405714  1.40   10040    163
2140     3.0      5139  548.2  -6.1 31.8 -20.2 275  16.8 267.2 23.099730 120.405886  1.39   10047    163
2141     3.1      5142  548.0  -6.2 31.8 -20.3 275  16.9 267.2 23.099713 120.406060  1.39   10054    163
2142     3.0      5145  547.8  -6.2 32.0 -20.2 274  16.9 267.2 23.099694 120.406235  1.39   10061    163
2143     2.9      5148  547.6  -6.2 31.9 -20.3 274  17.0 267.2 23.099676 120.406411  1.39   10069    162
2144     2.8      5151  547.4  -6.2 31.4 -20.5 274  17.0 267.2 23.099661 120.406587  1.37   10076    162
2145     2.6      5154  547.2  -6.2 30.8 -20.7 274  17.0 267.2 23.099650 120.406764  1.34   10082    162
2146     2.5      5156  547.0  -6.2 30.4 -20.8 274  17.1 267.2 23.099640 120.406939  1.33   10089    162
2147     2.6      5159  546.8  -6.2 30.2 -20.9 274  17.1 267.2 23.099632 120.407112  1.32   10095    162
2148     2.7      5162  546.6  -6.2 30.1 -20.9 274  17.1 267.2 23.099625 120.407283  1.31   10101    162
2149     2.9      5164  546.4  -6.2 30.0 -21.0 274  17.1 267.2 23.099619 120.407454  1.31   10107    162
2150     3.1      5168  546.2  -6.2 29.9 -21.0 274  17.0 267.2 23.099614 120.407623  1.30   10113    162
2151     3.3      5171  546.0  -6.2 29.6 -21.1 273  17.0 267.1 23.099609 120.407792  1.29   10119    162
2152     3.5      5174  545.7  -6.2 29.1 -21.3 273  17.0 267.1 23.099604 120.407959  1.27   10125    162
2153     3.6      5178  545.5  -6.2 28.4 -21.6 273  16.9 267.1 23.099599 120.408124  1.24   10131    161
2154     3.6      5181  545.2  -6.2 27.7 -21.9 273  16.9 267.2 23.099595 120.408287  1.21   10137    161
2155     3.6      5185  545.0  -6.2 27.3 -22.1 273  16.8 267.2 23.099590 120.408450  1.19   10143    161
2156     3.6      5189  544.8  -6.2 27.3 -22.0 273  16.7 267.2 23.099586 120.408612  1.20   10149    161
2157     3.7      5192  544.5  -6.2 27.6 -22.0 273  16.7 267.1 23.099582 120.408773  1.20   10154    161
2158     3.7      5196  544.2  -6.2 27.6 -21.9 273  16.6 267.1 23.099577 120.408935  1.21   10160    161
2159     3.6      5200  544.0  -6.3 27.5 -22.0 273  16.5 267.1 23.099572 120.409098  1.20   10166    161
2160     3.5      5203  543.7  -6.3 27.2 -22.2 273  16.4 267.1 23.099568 120.409260  1.18   10172    161
2161     3.5      5206  543.5  -6.3 26.8 -22.3 273  16.3 267.1 23.099564 120.409422  1.17   10178    161
2162     3.6      5210  543.3  -6.3 26.4 -22.5 273  16.2 267.1 23.099559 120.409583  1.15   10184    161
2163     3.6      5214  543.0  -6.2 25.5 -22.9 273  16.1 267.1 23.099554 120.409742  1.11   10190    161
2164     3.5      5217  542.7  -6.2 23.6 -23.7 273  16.0 267.1 23.099547 120.409899  1.04   10196    161
2165     3.3      5220  542.5  -6.1 20.7 -25.1 273  15.9 267.2 23.099537 120.410055  0.92   10202    160
2166     3.3      5224  542.3  -5.8 17.0 -27.1 273  15.8 267.5 23.099525 120.410210  0.77   10209    160
2167     3.5      5227  542.1  -5.5 13.7 -29.1 273  15.7 267.7 23.099512 120.410364  0.63   10216    160
2168     3.7      5231  541.8  -5.3 12.0 -30.3 273  15.6 267.9 23.099499 120.410517  0.57   10222    160
2169     3.8      5235  541.5  -5.2 11.6 -30.6 273  15.5 268.0 23.099487 120.410669  0.55   10229    160
2170     3.8      5239  541.3  -5.1 11.4 -30.7 273  15.3 268.1 23.099478 120.410821  0.54   10235    160
2171     3.8      5242  541.0  -5.1 11.3 -30.8 273  15.2 268.1 23.099471 120.410972  0.54   10241    160
2172     3.8      5246  540.8  -5.1 11.2 -30.9 273  15.1 268.1 23.099467 120.411122  0.53   10247    160
2173     3.7      5250  540.5  -5.1 11.0 -31.1 273  15.0 268.1 23.099465 120.411268  0.53   10252    160
2174     3.5      5253  540.3  -5.1 10.8 -31.3 273  14.8 268.1 23.099464 120.411411  0.52   10257    160
2175     3.3      5257  540.0  -5.1 10.7 -31.4 273  14.7 268.1 23.099465 120.411553  0.51   10262    160
2176     3.3      5260  539.8  -5.1 10.6 -31.5 273  14.6 268.1 23.099465 120.411693  0.51   10267    160
2177     3.3      5263  539.6  -5.1 10.4 -31.7 273  14.4 268.1 23.099463 120.411835  0.50   10272    160
2178     3.5      5267  539.3  -5.1 10.3 -31.8 273  14.3 268.1 23.099459 120.411975  0.49   10278    159
