Sonde serial number                          	R2030130
Balloon release date and time                	2021-04-02T15:00:03
Sonde type                                   	RS41-SG

   n AscRate HeightMSL      P  Temp   RH  Dewp Dir Speed  VirT       Lat        Lon  MixR CompRng CompAz
  40     5.4       266  981.5  23.2 88.5  21.2  10   2.8 299.3 23.185217 120.376409 16.32     121    197
  41     5.3       271  980.9  23.2 88.5  21.2  11   2.8 299.3 23.185197 120.376415 16.27     123    197
  42     5.1       276  980.3  23.1 88.4  21.1  12   2.7 299.2 23.185185 120.376409 16.22     125    197
  43     4.8       281  979.8  23.1 88.5  21.1  14   2.7 299.2 23.185175 120.376385 16.22     127    198
  44     4.7       285  979.3  23.1 89.1  21.2  15   2.7 299.2 23.185161 120.376354 16.31     129    199
  45     4.8       290  978.8  23.0 89.9  21.3  16   2.6 299.2 23.185140 120.376329 16.43     132    199
  46     5.0       295  978.2  23.0 90.5  21.4  18   2.6 299.1 23.185111 120.376318 16.51     136    199
  47     5.0       300  977.6  23.0 91.0  21.4  19   2.6 299.1 23.185076 120.376318 16.58     139    199
  48     4.8       305  977.1  23.0 91.3  21.5  21   2.5 299.1 23.185044 120.376321 16.63     142    198
  49     4.6       310  976.6  23.0 91.3  21.5  22   2.5 299.1 23.185020 120.376320 16.65     145    198
  50     4.7       314  976.1  23.0 90.6  21.4  23   2.5 299.2 23.185005 120.376311 16.58     147    198
  51     4.7       319  975.5  23.1 89.6  21.3  25   2.5 299.2 23.184993 120.376298 16.47     148    198
  52     4.5       324  975.0  23.1 89.0  21.2  26   2.4 299.2 23.184976 120.376285 16.40     151    199
  53     4.3       328  974.6  23.2 88.6  21.2  28   2.4 299.3 23.184951 120.376272 16.37     154    199
  54     4.2       332  974.1  23.2 88.3  21.1  29   2.4 299.3 23.184923 120.376256 16.34     157    199
  55     4.4       336  973.6  23.2 88.1  21.1  31   2.4 299.3 23.184899 120.376244 16.35     160    199
  56     4.7       341  973.1  23.2 88.2  21.2  32   2.4 299.4 23.184880 120.376237 16.42     162    199
  57     4.8       346  972.5  23.3 88.7  21.3  33   2.4 299.4 23.184865 120.376234 16.52     164    199
  58     4.9       351  972.0  23.2 89.3  21.4  35   2.4 299.4 23.184852 120.376230 16.64     166    199
  59     4.9       356  971.5  23.2 89.8  21.5  36   2.4 299.4 23.184843 120.376223 16.73     167    199
  60     5.1       361  970.9  23.2 89.9  21.5  37   2.4 299.4 23.184840 120.376214 16.76     167    199
  61     5.0       366  970.3  23.2 89.7  21.4  38   2.4 299.4 23.184842 120.376205 16.71     167    200
  62     4.8       371  969.8  23.2 89.0  21.3  39   2.4 299.4 23.184846 120.376195 16.59     167    200
  63     4.6       375  969.3  23.2 87.9  21.1  40   2.4 299.3 23.184844 120.376181 16.41     168    201
  64     4.5       380  968.8  23.3 86.7  20.9  41   2.5 299.3 23.184832 120.376159 16.22     170    201
  65     4.5       384  968.3  23.3 85.8  20.8  42   2.5 299.4 23.184808 120.376132 16.09     174    202
  66     4.5       389  967.8  23.3 85.5  20.7  43   2.5 299.4 23.184778 120.376104 16.05     178    202
  67     4.5       393  967.3  23.3 85.6  20.7  44   2.5 299.3 23.184749 120.376077 16.05     182    203
  68     4.6       398  966.8  23.3 85.9  20.8  45   2.5 299.3 23.184725 120.376052 16.08     185    203
  69     4.9       403  966.3  23.2 86.2  20.8  47   2.5 299.3 23.184705 120.376028 16.12     188    203
  70     5.2       408  965.7  23.2 86.5  20.8  48   2.5 299.3 23.184686 120.376005 16.15     191    204
  71     5.2       413  965.1  23.1 86.6  20.8  49   2.5 299.2 23.184667 120.375984 16.15     194    204
  72     4.9       418  964.5  23.1 86.7  20.8  50   2.5 299.2 23.184649 120.375963 16.13     197    204
  73     4.7       423  964.1  23.1 86.7  20.7  51   2.5 299.1 23.184631 120.375939 16.11     199    205
  74     5.0       428  963.6  23.1 86.6  20.7  53   2.5 299.1 23.184612 120.375913 16.07     202    205
  75     5.5       433  962.9  23.0 85.8  20.6  54   2.5 299.1 23.184588 120.375885 15.93     206    206
  76     5.9       439  962.2  23.1 84.1  20.3  56   2.4 299.1 23.184559 120.375859 15.66     210    206
  77     5.9       445  961.6  23.3 81.7  20.0  58   2.4 299.2 23.184530 120.375839 15.39     214    206
  78     5.5       451  961.0  23.5 80.1  19.8  60   2.4 299.4 23.184507 120.375830 15.26     217    206
  79     5.2       456  960.4  23.6 79.2  19.7  62   2.4 299.4 23.184496 120.375831 15.17     218    206
  80     4.9       461  959.9  23.6 78.6  19.7  64   2.4 299.5 23.184498 120.375840 15.12     217    206
  81     4.7       465  959.4  23.6 78.4  19.7  67   2.4 299.5 23.184507 120.375846 15.12     216    206
  82     4.5       470  958.9  23.6 78.4  19.7  69   2.4 299.5 23.184518 120.375841 15.13     215    206
  83     4.4       474  958.4  23.6 78.3  19.7  72   2.3 299.5 23.184526 120.375819 15.12     215    207
  84     4.3       479  957.9  23.6 78.3  19.6  74   2.3 299.5 23.184525 120.375781 15.11     217    207
  85     4.3       483  957.5  23.6 78.3  19.6  77   2.3 299.5 23.184513 120.375733 15.11     221    208
  86     4.4       487  957.0  23.6 78.3  19.6  80   2.3 299.5 23.184491 120.375686 15.12     225    209
  87     4.5       492  956.5  23.6 78.4  19.6  82   2.3 299.5 23.184463 120.375649 15.13     230    210
  88     4.7       496  956.0  23.6 78.6  19.7  85   2.3 299.5 23.184438 120.375628 15.16     233    210
  89     4.6       501  955.4  23.6 78.8  19.7  88   2.3 299.5 23.184424 120.375618 15.20     235    210
  90     4.2       505  955.0  23.6 78.9  19.7  90   2.3 299.5 23.184426 120.375612 15.23     235    210
  91     3.9       509  954.6  23.6 78.8  19.7  93   2.3 299.5 23.184442 120.375600 15.23     234    210
  92     3.9       513  954.2  23.6 78.6  19.7  95   2.3 299.5 23.184466 120.375575 15.21     233    211
  93     4.4       517  953.7  23.6 78.4  19.6  97   2.3 299.5 23.184492 120.375538 15.17     233    212
  94     5.0       522  953.2  23.6 78.0  19.6  99   2.3 299.5 23.184515 120.375496 15.13     233    214
  95     5.4       528  952.6  23.7 77.4  19.5 101   2.3 299.6 23.184532 120.375452 15.06     234    215
  96     5.4       533  951.9  23.7 76.8  19.4 103   2.3 299.6 23.184541 120.375411 15.00     235    216
  97     5.1       538  951.4  23.8 76.5  19.4 104   2.3 299.6 23.184546 120.375376 14.96     237    217
  98     4.8       543  950.9  23.7 76.5  19.4 105   2.3 299.6 23.184549 120.375348 14.98     239    217
  99     4.7       548  950.4  23.7 76.8  19.4 107   2.3 299.6 23.184551 120.375329 15.01     240    218
 100     4.8       553  949.9  23.7 77.1  19.4 108   2.2 299.5 23.184553 120.375316 15.04     240    218
 101     4.7       557  949.4  23.6 77.3  19.4 108   2.2 299.5 23.184554 120.375305 15.05     241    218
 102     4.5       562  948.9  23.6 77.5  19.5 109   2.2 299.5 23.184555 120.375293 15.09     242    218
 103     4.4       566  948.4  23.6 77.9  19.5 109   2.1 299.5 23.184560 120.375275 15.14     242    219
 104     4.2       570  947.9  23.6 78.1  19.6 110   2.0 299.5 23.184571 120.375254 15.19     243    219
 105     3.9       574  947.5  23.6 78.2  19.6 110   2.0 299.5 23.184589 120.375234 15.21     242    220
 106     3.6       578  947.1  23.6 78.3  19.6 110   1.9 299.5 23.184613 120.375216 15.23     242    221
 107     3.4       581  946.8  23.5 78.5  19.6 109   1.8 299.5 23.184640 120.375202 15.26     240    222
 108     3.4       585  946.4  23.5 78.7  19.6 109   1.7 299.4 23.184668 120.375190 15.28     239    222
 109     3.6       588  946.1  23.5 78.9  19.6 108   1.6 299.4 23.184692 120.375176 15.29     238    223
 110     4.0       592  945.6  23.5 78.9  19.6 107   1.5 299.4 23.184708 120.375159 15.29     238    224
 111     4.4       597  945.1  23.4 79.0  19.6 105   1.5 299.3 23.184712 120.375139 15.28     239    224
 112     4.5       601  944.6  23.4 79.1  19.6 103   1.4 299.3 23.184705 120.375119 15.27     241    224
 113     4.4       606  944.1  23.4 79.1  19.6 101   1.3 299.3 23.184690 120.375105 15.26     243    224
 114     4.2       610  943.7  23.3 79.2  19.5  98   1.2 299.2 23.184674 120.375097 15.24     245    224
 115     4.0       614  943.3  23.3 79.3  19.5  94   1.1 299.2 23.184662 120.375091 15.23     246    224
 116     4.1       618  942.9  23.3 79.4  19.5  90   1.0 299.2 23.184658 120.375086 15.24     247    224
 117     4.4       622  942.4  23.2 79.6  19.5  85   0.9 299.1 23.184660 120.375078 15.26     247    224
 118     4.6       627  941.8  23.2 79.8  19.5  80   0.8 299.1 23.184665 120.375067 15.28     248    224
 119     4.6       632  941.3  23.2 79.9  19.5  73   0.8 299.1 23.184669 120.375057 15.27     248    225
 120     4.6       636  940.9  23.1 79.8  19.5  66   0.7 299.0 23.184670 120.375049 15.24     249    225
 121     4.9       641  940.4  23.1 79.8  19.4  58   0.7 299.0 23.184669 120.375044 15.21     249    225
 122     5.5       647  939.8  23.1 79.8  19.4  49   0.7 299.0 23.184667 120.375039 15.20     250    225
 123     6.0       653  939.1  23.1 79.8  19.4  41   0.7 299.0 23.184662 120.375032 15.21     250    225
 124     5.9       658  938.4  23.1 79.7  19.4  33   0.7 299.0 23.184653 120.375024 15.19     252    225
 125     5.3       664  937.8  23.0 79.6  19.3  26   0.7 298.9 23.184641 120.375018 15.15     253    225
 126     4.6       668  937.4  23.0 79.4  19.3  19   0.7 298.9 23.184625 120.375018 15.10     254    224
 127     4.5       673  937.0  23.0 79.3  19.2  13   0.8 298.9 23.184606 120.375024 15.06     256    224
 128     4.9       678  936.4  23.0 79.2  19.2   8   0.8 298.8 23.184582 120.375035 15.03     257    223
 129     5.4       683  935.8  23.0 78.9  19.1   4   0.9 298.8 23.184550 120.375053 14.99     258    223
 130     5.6       689  935.2  23.0 78.7  19.1 360   0.9 298.8 23.184511 120.375074 14.94     260    222
 131     5.4       694  934.8  23.0 78.4  19.0 356   0.9 298.8 23.184474 120.375094 14.89     262    221
 132     5.0       699  934.4  22.9 78.2  18.9 353   1.0 298.8 23.184440 120.375110 14.84     263    220
 133     4.7       704  934.1  22.9 78.0  18.9 350   1.0 298.7 23.184411 120.375124 14.78     265    219
 134     4.5       708  933.7  22.9 77.9  18.8 348   1.1 298.7 23.184385 120.375136 14.74     266    219
 135     4.2       713  933.3  22.8 77.8  18.8 345   1.1 298.7 23.184362 120.375145 14.70     268    218
 136     4.0       717  932.9  22.8 77.7  18.7 343   1.2 298.6 23.184342 120.375153 14.67     269    218
 137     3.7       720  932.5  22.8 77.7  18.7 341   1.2 298.6 23.184325 120.375159 14.64     270    217
 138     3.5       724  932.2  22.8 77.3  18.6 340   1.2 298.5 23.184310 120.375164 14.56     271    217
 139     3.4       727  931.8  22.8 76.5  18.4 338   1.3 298.5 23.184298 120.375167 14.40     272    217
 140     3.2       731  931.4  22.8 75.6  18.3 336   1.3 298.5 23.184287 120.375170 14.24     273    217
 141     3.1       734  931.0  22.8 75.1  18.1 335   1.4 298.5 23.184279 120.375171 14.13     273    216
 142     3.0       737  930.7  22.7 74.8  18.0 334   1.4 298.4 23.184272 120.375172 14.05     274    216
 143     2.9       740  930.3  22.7 74.7  18.0 332   1.4 298.4 23.184267 120.375172 14.01     274    216
 144     2.9       742  929.9  22.7 74.8  18.0 331   1.5 298.3 23.184263 120.375172 14.01     275    216
 145     2.8       745  929.5  22.6 74.9  18.0 330   1.5 298.3 23.184260 120.375172 14.03     275    216
 146     2.8       748  929.1  22.6 75.1  18.0 329   1.6 298.3 23.184257 120.375172 14.04     275    216
 147     2.8       751  928.8  22.6 75.1  18.0 328   1.6 298.3 23.184255 120.375173 14.04     275    216
 148     2.9       754  928.4  22.6 75.2  18.0 327   1.6 298.3 23.184254 120.375174 14.05     276    216
 149     2.9       757  928.0  22.6 75.3  18.0 327   1.7 298.3 23.184252 120.375175 14.06     276    216
 150     3.0       760  927.6  22.5 75.5  18.0 326   1.7 298.2 23.184250 120.375178 14.08     276    216
 151     3.1       763  927.3  22.5 75.6  18.0 325   1.8 298.2 23.184248 120.375182 14.08     276    216
 152     3.2       766  926.9  22.5 75.7  18.0 324   1.8 298.2 23.184245 120.375187 14.09     275    216
 153     3.4       769  926.5  22.5 75.9  18.0 324   1.8 298.1 23.184242 120.375194 14.10     275    216
 154     3.6       773  926.1  22.4 76.2  18.0 323   1.9 298.1 23.184237 120.375202 14.13     275    215
 155     3.7       777  925.8  22.4 76.5  18.1 323   1.9 298.1 23.184231 120.375213 14.18     275    215
 156     4.0       781  925.4  22.4 76.8  18.1 322   1.9 298.1 23.184223 120.375225 14.21     275    215
 157     4.2       785  925.0  22.3 77.0  18.1 322   2.0 298.1 23.184214 120.375240 14.23     275    214
 158     4.5       789  924.5  22.3 77.1  18.1 322   2.0 298.0 23.184203 120.375258 14.23     275    214
 159     4.7       794  924.1  22.3 77.3  18.1 321   2.1 298.0 23.184190 120.375279 14.26     275    213
 160     4.9       799  923.6  22.3 77.6  18.2 321   2.1 298.0 23.184173 120.375301 14.30     276    213
 161     4.8       804  922.9  22.2 77.9  18.2 321   2.1 298.0 23.184151 120.375323 14.35     276    212
 162     3.9       808  922.5  22.2 78.2  18.3 320   2.2 298.0 23.184130 120.375341 14.39     277    212
 163     2.7       810  922.3  22.2 78.4  18.3 320   2.2 297.9 23.184114 120.375355 14.41     278    211
 164     1.9       812  922.1  22.2 78.3  18.2 320   2.3 297.9 23.184103 120.375367 14.37     279    211
 165     1.8       814  921.9  22.2 77.7  18.1 320   2.3 297.9 23.184094 120.375380 14.28     279    210
 166     2.2       816  921.7  22.2 76.5  17.9 320   2.4 297.9 23.184083 120.375395 14.07     279    210
 167     3.0       819  921.4  22.3 74.6  17.5 320   2.4 297.9 23.184068 120.375413 13.76     280    210
 168     3.7       823  920.9  22.3 72.6  17.2 320   2.4 297.9 23.184054 120.375429 13.44     280    209
 169     3.9       827  920.5  22.3 70.9  16.8 320   2.5 297.8 23.184042 120.375441 13.14     281    209
 170     4.0       831  920.1  22.4 69.3  16.5 321   2.5 297.8 23.184030 120.375452 12.87     281    208
 171     4.2       835  919.7  22.4 68.1  16.2 321   2.5 297.8 23.184017 120.375464 12.67     282    208
 172     4.7       840  919.3  22.4 67.1  16.0 321   2.5 297.8 23.183999 120.375486 12.49     283    207
 173     4.8       845  918.7  22.4 65.8  15.7 322   2.5 297.8 23.183978 120.375516 12.28     283    207
 174     4.3       849  918.1  22.5 64.5  15.5 322   2.5 297.8 23.183958 120.375541 12.06     284    206
 175     3.0       852  917.8  22.5 63.5  15.2 323   2.5 297.8 23.183944 120.375556 11.88     285    206
 176     1.9       854  917.7  22.5 62.6  15.0 323   2.5 297.7 23.183934 120.375562 11.71     286    205
 177     1.9       856  917.5  22.5 61.4  14.7 324   2.5 297.7 23.183922 120.375567 11.50     287    205
 178     2.1       858  917.3  22.5 60.5  14.5 324   2.5 297.7 23.183908 120.375574 11.34     288    205
 179     2.7       861  916.9  22.5 60.7  14.6 325   2.5 297.7 23.183888 120.375589 11.40     289    204
 180     2.5       863  916.7  22.5 62.3  15.0 325   2.5 297.8 23.183864 120.375606 11.68     291    204
 181     2.4       866  916.5  22.4 63.9  15.3 326   2.5 297.7 23.183841 120.375621 11.95     293    203
 182     2.4       868  916.2  22.4 65.0  15.5 326   2.5 297.7 23.183821 120.375634 12.12     294    203
 183     2.4       870  915.9  22.3 65.9  15.7 327   2.5 297.7 23.183801 120.375645 12.27     296    203
 184     2.3       873  915.7  22.3 67.1  15.9 328   2.5 297.7 23.183786 120.375652 12.46     297    202
 185     2.3       875  915.5  22.2 68.4  16.2 329   2.4 297.7 23.183775 120.375655 12.65     298    202
 186     2.7       878  915.3  22.2 69.0  16.2 329   2.4 297.6 23.183759 120.375661 12.73     299    202
 187     3.2       881  914.8  22.1 68.9  16.2 330   2.4 297.6 23.183733 120.375672 12.69     302    202
 188     3.2       884  914.5  22.1 68.6  16.1 330   2.4 297.5 23.183709 120.375679 12.62     304    201
 189     2.9       887  914.2  22.1 68.6  16.1 331   2.3 297.5 23.183692 120.375680 12.60     306    201
 190     2.8       890  914.0  22.1 68.6  16.0 331   2.3 297.5 23.183676 120.375680 12.59     307    201
 191     2.9       893  913.6  22.0 68.7  16.0 332   2.3 297.4 23.183657 120.375686 12.58     309    201
 192     2.9       896  913.3  22.0 68.7  16.0 332   2.2 297.4 23.183636 120.375697 12.57     311    200
 193     2.8       898  913.0  22.0 68.7  16.0 332   2.2 297.4 23.183616 120.375709 12.56     312    200
 194     2.6       901  912.7  22.0 68.7  16.0 333   2.2 297.4 23.183600 120.375720 12.55     314    200
 195     2.6       904  912.5  21.9 68.9  16.0 333   2.1 297.3 23.183592 120.375731 12.56     314    200
 196     3.0       907  912.2  21.9 69.0  16.0 333   2.1 297.3 23.183591 120.375744 12.58     314    199
 197     3.6       910  911.8  21.9 69.2  16.0 333   2.1 297.3 23.183589 120.375756 12.60     314    199
 198     3.7       914  911.3  21.8 69.4  16.0 333   2.0 297.3 23.183578 120.375768 12.61     314    199
 199     3.1       917  911.0  21.8 69.5  16.0 333   2.0 297.2 23.183559 120.375778 12.61     316    199
 200     2.4       919  910.8  21.8 69.6  16.0 333   2.0 297.2 23.183535 120.375786 12.61     318    198
 201     1.8       921  910.5  21.8 69.7  16.0 333   1.9 297.2 23.183506 120.375791 12.60     321    198
 202     1.8       923  910.3  21.7 69.8  16.0 333   1.9 297.1 23.183478 120.375792 12.60     324    198
 203     2.5       926  910.2  21.7 69.8  16.0 332   1.9 297.1 23.183456 120.375790 12.59     326    198
 204     3.6       930  909.9  21.7 69.9  16.0 332   1.8 297.1 23.183435 120.375791 12.59     329    198
 205     5.9       936  909.1  21.6 70.0  16.0 331   1.8 297.1 23.183419 120.375802 12.59     330    197
 206     6.2       942  908.4  21.6 70.1  15.9 330   1.7 297.0 23.183408 120.375813 12.60     331    197
 207     5.2       947  907.9  21.6 70.2  15.9 329   1.7 297.0 23.183400 120.375817 12.60     332    197
 208     3.4       950  907.4  21.6 70.3  16.0 328   1.6 297.0 23.183391 120.375821 12.62     332    197
 209     1.7       952  907.4  21.5 70.5  16.0 328   1.6 297.0 23.183378 120.375829 12.63     334    197
 210     0.9       953  907.3  21.5 70.6  16.0 327   1.6 296.9 23.183362 120.375839 12.64     335    196
 211     1.2       954  907.2  21.5 70.8  16.0 326   1.5 296.9 23.183344 120.375850 12.65     337    196
 212     2.4       957  907.1  21.5 70.9  16.0 325   1.5 296.9 23.183324 120.375862 12.65     338    196
 213     4.1       961  906.5  21.4 71.0  16.0 323   1.5 296.9 23.183298 120.375883 12.66     341    195
 214     4.8       966  905.9  21.4 71.1  16.0 322   1.4 296.8 23.183271 120.375906 12.66     343    195
 215     4.7       970  905.5  21.4 71.3  16.0 321   1.4 296.8 23.183252 120.375922 12.68     344    194
 216     4.0       974  905.1  21.4 71.5  16.0 320   1.4 296.8 23.183243 120.375931 12.72     345    194
 217     3.1       977  904.7  21.3 71.9  16.1 318   1.3 296.8 23.183245 120.375932 12.78     345    194
 218     2.4       980  904.5  21.3 72.3  16.1 316   1.3 296.8 23.183255 120.375930 12.81     344    194
 219     2.5       982  904.3  21.3 72.4  16.1 314   1.2 296.7 23.183261 120.375934 12.82     343    194
 220     3.3       985  904.0  21.2 72.5  16.1 311   1.2 296.7 23.183258 120.375943 12.82     343    194
 221     4.3       990  903.5  21.2 72.5  16.1 308   1.1 296.7 23.183250 120.375950 12.81     344    194
 222     4.8       995  903.0  21.2 72.5  16.1 304   1.1 296.6 23.183247 120.375952 12.80     344    194
 223     4.7       999  902.5  21.2 72.5  16.1 301   1.1 296.6 23.183248 120.375950 12.79     344    194
 224     3.7      1003  902.0  21.2 72.5  16.0 297   1.0 296.6 23.183249 120.375949 12.78     344    194
 225     2.3      1005  901.7  21.1 72.6  16.0 293   1.0 296.6 23.183246 120.375957 12.78     344    194
 226     1.9      1006  901.6  21.1 72.7  16.0 289   1.0 296.6 23.183241 120.375976 12.79     344    193
 227     1.6      1008  901.6  21.1 72.9  16.1 285   1.0 296.5 23.183236 120.375994 12.80     344    193
 228     1.8      1009  901.4  21.1 73.1  16.1 281   0.9 296.5 23.183232 120.376013 12.82     344    193
 229     3.7      1013  900.9  21.0 73.4  16.1 277   0.9 296.5 23.183232 120.376034 12.86     344    192
 230     4.2      1017  900.6  21.0 73.8  16.2 272   0.9 296.5 23.183233 120.376054 12.92     343    192
 231     4.8      1022  900.3  21.0 74.4  16.3 268   0.9 296.5 23.183231 120.376077 13.00     343    192
 232     5.4      1028  899.6  21.0 75.2  16.4 264   0.9 296.5 23.183224 120.376101 13.13     343    191
 233     4.9      1033  898.8  20.9 76.1  16.6 260   0.9 296.5 23.183221 120.376117 13.28     343    191
 234     3.2      1036  898.6  20.9 76.8  16.7 256   0.9 296.4 23.183231 120.376112 13.39     343    191
 235     1.8      1038  898.6  20.9 77.2  16.8 253   0.9 296.4 23.183242 120.376103 13.45     341    191
 236     1.4      1039  898.4  20.9 77.5  16.8 250   1.0 296.4 23.183252 120.376101 13.50     340    191
 237     1.7      1041  898.2  20.9 77.7  16.8 247   1.0 296.4 23.183262 120.376106 13.54     339    191
 238     2.3      1043  898.0  20.9 77.9  16.9 244   1.0 296.4 23.183272 120.376115 13.56     338    191
 239     2.9      1046  897.7  20.8 78.0  16.9 241   1.0 296.4 23.183282 120.376123 13.57     337    191
 240     3.4      1049  897.3  20.8 78.0  16.9 239   1.1 296.4 23.183291 120.376130 13.58     336    191
 241     3.6      1053  896.9  20.8 78.2  16.9 237   1.1 296.4 23.183298 120.376137 13.61     335    191
 242     3.4      1056  896.6  20.8 78.5  17.0 236   1.1 296.4 23.183302 120.376142 13.66     334    191
 243     3.1      1059  896.2  20.8 78.8  17.0 234   1.2 296.4 23.183307 120.376146 13.71     334    191
 244     2.7      1062  895.9  20.8 79.0  17.0 233   1.2 296.4 23.183316 120.376149 13.73     333    191
 245     2.3      1064  895.8  20.8 79.2  17.0 232   1.2 296.4 23.183329 120.376152 13.74     331    191
 246     2.3      1067  895.5  20.7 79.4  17.1 232   1.3 296.4 23.183343 120.376155 13.77     329    191
 247     2.6      1069  895.2  20.7 79.7  17.1 231   1.3 296.3 23.183354 120.376162 13.80     328    191
 248     3.0      1072  894.9  20.7 79.9  17.1 231   1.3 296.3 23.183358 120.376172 13.81     327    191
 249     3.4      1076  894.6  20.6 80.0  17.1 231   1.4 296.3 23.183358 120.376185 13.82     327    190
 250     3.8      1079  894.2  20.6 80.3  17.1 231   1.4 296.2 23.183358 120.376197 13.84     327    190
 251     3.8      1083  893.8  20.6 80.5  17.1 232   1.5 296.2 23.183360 120.376207 13.87     327    190
 252     3.6      1087  893.4  20.6 80.6  17.1 232   1.5 296.2 23.183364 120.376215 13.88     326    190
 253     3.3      1090  893.1  20.6 80.8  17.2 233   1.5 296.2 23.183371 120.376221 13.90     325    190
 254     3.1      1093  892.8  20.5 80.9  17.1 233   1.6 296.2 23.183380 120.376227 13.90     324    190
 255     3.2      1096  892.5  20.5 81.0  17.1 234   1.6 296.1 23.183391 120.376233 13.90     323    190
 256     3.4      1100  892.1  20.5 81.2  17.1 235   1.6 296.1 23.183403 120.376242 13.90     321    189
 257     3.7      1104  891.7  20.4 81.3  17.1 235   1.7 296.1 23.183417 120.376255 13.91     320    189
 258     3.8      1107  891.3  20.4 81.5  17.2 237   1.7 296.1 23.183433 120.376270 13.93     318    189
