Sonde serial number                          	R2030030
Balloon release date and time                	2021-04-03T03:00:07
Sonde type                                   	RS41-SG

   n AscRate HeightMSL      P  Temp   RH  Dewp Dir Speed  VirT       Lat        Lon  MixR CompRng CompAz
  27     6.0       178  992.6  27.9 61.7  19.9 353   2.0 303.7 23.185553 120.376630 14.77      82    190
  28     5.7       183  991.9  27.8 62.0  19.8 353   2.0 303.6 23.185539 120.376614 14.78      84    191
  29     5.4       189  991.3  27.7 62.3  19.9 352   2.0 303.6 23.185528 120.376599 14.80      86    192
  30     5.3       194  990.7  27.6 62.6  19.9 352   2.0 303.5 23.185520 120.376592 14.83      87    192
  31     5.3       199  990.2  27.6 62.9  19.9 352   2.0 303.5 23.185513 120.376601 14.86      87    191
  32     5.6       205  989.6  27.5 63.1  19.9 352   2.1 303.4 23.185509 120.376623 14.87      87    190
  33     6.1       211  988.9  27.5 63.3  19.9 351   2.1 303.4 23.185507 120.376654 14.89      87    188
  34     6.6       218  988.1  27.4 63.5  19.9 351   2.1 303.3 23.185504 120.376686 14.89      87    185
  35     6.8       224  987.3  27.4 63.6  19.9 351   2.1 303.2 23.185496 120.376712 14.88      88    184
  36     6.7       231  986.6  27.3 63.8  19.9 350   2.1 303.2 23.185478 120.376727 14.86      90    183
  37     6.4       237  985.9  27.2 63.9  19.8 349   2.1 303.1 23.185451 120.376730 14.84      93    182
  38     6.1       244  985.2  27.2 64.0  19.8 349   2.1 303.0 23.185419 120.376723 14.81      96    183
  39     5.8       249  984.6  27.1 64.0  19.7 348   2.2 303.0 23.185381 120.376709 14.78     100    183
  40     5.6       255  984.0  27.0 64.2  19.7 348   2.2 302.9 23.185340 120.376699 14.76     105    184
  41     5.6       261  983.3  26.9 64.5  19.7 347   2.2 302.8 23.185296 120.376698 14.77     110    184
  42     5.8       266  982.7  26.8 65.0  19.8 346   2.2 302.7 23.185255 120.376708 14.82     114    183
  43     6.1       272  982.0  26.7 65.9  19.8 345   2.2 302.6 23.185225 120.376723 14.89     118    182
  44     6.5       279  981.4  26.5 66.9  19.9 344   2.2 302.4 23.185208 120.376736 14.95     119    181
  45     6.9       286  980.6  26.3 67.7  19.9 344   2.2 302.2 23.185200 120.376737 14.97     120    181
  46     7.0       293  979.7  26.2 67.9  19.9 343   2.2 302.1 23.185192 120.376725 14.97     121    182
  47     6.9       300  979.0  26.2 67.7  19.8 342   2.2 302.1 23.185176 120.376706 14.92     123    183
  48     6.6       306  978.3  26.2 67.6  19.7 341   2.2 302.0 23.185151 120.376686 14.86     126    184
  49     6.7       313  977.6  26.1 67.5  19.7 340   2.3 302.0 23.185124 120.376676 14.81     129    184
  50     6.7       320  976.8  26.1 67.4  19.6 339   2.3 301.9 23.185104 120.376682 14.78     131    184
  51     6.4       326  976.0  26.1 67.4  19.6 338   2.3 301.9 23.185090 120.376701 14.77     133    183
  52     6.0       332  975.4  26.0 67.6  19.6 337   2.3 301.9 23.185083 120.376728 14.79     133    182
  53     5.8       338  974.8  25.9 68.0  19.6 336   2.4 301.8 23.185078 120.376756 14.80     134    180
  54     6.1       344  974.2  25.9 68.4  19.6 335   2.4 301.7 23.185072 120.376781 14.81     134    179
  55     6.5       350  973.4  25.8 68.6  19.6 335   2.5 301.6 23.185063 120.376801 14.81     135    178
  56     6.6       357  972.6  25.7 68.6  19.5 334   2.5 301.6 23.185052 120.376813 14.77     137    178
  57     6.1       363  971.9  25.7 68.5  19.5 333   2.6 301.5 23.185040 120.376816 14.71     138    178
  58     5.4       369  971.4  25.7 68.3  19.4 333   2.7 301.5 23.185028 120.376815 14.67     139    178
  59     4.7       373  970.9  25.7 68.3  19.4 333   2.7 301.5 23.185015 120.376817 14.68     141    178
  60     4.5       378  970.4  25.6 68.7  19.5 333   2.8 301.5 23.184998 120.376827 14.74     143    177
  61     4.6       382  969.9  25.6 69.1  19.5 332   2.9 301.5 23.184979 120.376848 14.82     145    177
  62     4.6       387  969.4  25.6 69.5  19.6 333   3.0 301.4 23.184955 120.376877 14.86     148    176
  63     4.6       392  968.9  25.5 69.6  19.6 333   3.1 301.3 23.184929 120.376905 14.84     151    175
  64     4.5       396  968.4  25.4 69.6  19.5 333   3.2 301.3 23.184898 120.376927 14.77     155    174
  65     4.4       400  967.9  25.3 69.6  19.4 333   3.3 301.2 23.184863 120.376941 14.72     159    173
  66     4.3       405  967.4  25.3 70.0  19.4 333   3.4 301.1 23.184827 120.376949 14.74     163    173
  67     4.1       409  967.0  25.2 70.8  19.5 334   3.5 301.0 23.184791 120.376957 14.85     167    173
  68     4.0       413  966.5  25.1 72.1  19.7 334   3.6 301.0 23.184757 120.376968 15.06     171    173
  69     4.0       417  966.1  25.0 73.4  20.0 334   3.7 300.9 23.184725 120.376984 15.27     174    173
  70     4.3       421  965.7  24.9 74.4  20.1 335   3.8 300.8 23.184695 120.377003 15.38     178    172
  71     4.6       426  965.1  24.8 75.0  20.1 335   3.9 300.7 23.184667 120.377021 15.38     181    172
  72     5.0       431  964.6  24.6 75.2  20.0 335   4.0 300.6 23.184638 120.377035 15.30     185    171
  73     5.2       436  964.0  24.5 75.3  19.8 335   4.1 300.4 23.184610 120.377046 15.19     188    171
  74     5.1       441  963.4  24.4 75.2  19.7 336   4.2 300.2 23.184579 120.377057 15.07     191    171
  75     5.0       446  962.9  24.3 75.2  19.6 336   4.3 300.1 23.184544 120.377074 14.99     196    171
  76     4.8       451  962.4  24.2 75.2  19.6 336   4.3 300.1 23.184505 120.377099 14.95     200    170
  77     4.5       455  961.8  24.2 75.2  19.5 336   4.4 300.0 23.184465 120.377130 14.91     205    170
  78     4.0       459  961.4  24.1 75.1  19.5 336   4.5 300.0 23.184422 120.377162 14.87     210    169
  79     3.5       463  961.1  24.1 75.0  19.4 336   4.6 299.9 23.184379 120.377190 14.83     216    168
  80     3.2       466  960.7  24.1 75.0  19.4 336   4.7 299.9 23.184333 120.377209 14.81     221    168
  81     3.1       469  960.4  24.0 75.2  19.4 335   4.7 299.9 23.184285 120.377217 14.83     226    168
  82     3.3       472  960.0  24.0 75.6  19.4 335   4.8 299.9 23.184236 120.377217 14.88     232    168
  83     3.7       476  959.7  24.0 75.9  19.5 335   4.8 299.8 23.184185 120.377211 14.92     237    169
  84     4.2       480  959.2  23.9 76.1  19.5 335   4.9 299.8 23.184137 120.377206 14.93     242    169
  85     4.6       485  958.6  23.9 76.1  19.5 334   4.9 299.8 23.184093 120.377208 14.92     247    169
  86     4.5       489  958.1  23.9 76.2  19.4 334   5.0 299.7 23.184057 120.377220 14.91     251    169
  87     4.3       494  957.7  23.8 76.5  19.5 333   5.0 299.7 23.184026 120.377244 14.94     255    169
  88     4.2       498  957.3  23.8 76.9  19.5 333   5.1 299.7 23.183996 120.377278 14.99     259    168
  89     4.3       502  956.8  23.7 77.2  19.5 332   5.1 299.6 23.183963 120.377319 15.01     263    168
  90     4.4       507  956.3  23.7 77.3  19.5 332   5.2 299.5 23.183924 120.377358 14.98     269    167
  91     4.4       511  955.8  23.6 77.3  19.4 331   5.2 299.5 23.183879 120.377390 14.94     274    167
  92     4.1       515  955.3  23.6 77.2  19.4 330   5.2 299.4 23.183832 120.377416 14.90     280    166
  93     3.9       519  954.9  23.5 77.3  19.4 330   5.2 299.4 23.183783 120.377435 14.88     286    166
  94     3.9       523  954.5  23.5 77.4  19.3 329   5.3 299.4 23.183737 120.377454 14.88     291    166
  95     4.2       527  954.1  23.5 77.7  19.4 329   5.3 299.3 23.183692 120.377477 14.91     296    166
  96     4.5       532  953.5  23.5 77.9  19.4 328   5.3 299.3 23.183648 120.377509 14.94     302    165
  97     4.7       536  953.0  23.4 77.9  19.4 328   5.3 299.3 23.183605 120.377548 14.92     308    165
  98     4.6       541  952.5  23.4 77.9  19.3 327   5.3 299.2 23.183563 120.377592 14.89     313    164
  99     4.3       545  952.1  23.3 78.1  19.3 327   5.3 299.2 23.183524 120.377638 14.88     319    164
 100     3.9       549  951.6  23.3 78.2  19.3 326   5.3 299.2 23.183488 120.377683 14.90     324    163
 101     3.5       553  951.3  23.3 78.2  19.3 326   5.3 299.2 23.183454 120.377722 14.91     329    163
 102     3.1       556  950.9  23.3 78.1  19.3 325   5.3 299.2 23.183419 120.377754 14.89     333    162
 103     2.7       558  950.6  23.3 78.0  19.3 325   5.3 299.1 23.183383 120.377778 14.88     338    162
 104     2.4       561  950.4  23.3 78.2  19.3 325   5.3 299.1 23.183343 120.377799 14.90     343    162
 105     2.3       563  950.1  23.3 78.5  19.3 324   5.3 299.1 23.183303 120.377819 14.95     348    162
 106     2.5       566  949.9  23.3 78.9  19.4 324   5.3 299.1 23.183263 120.377840 15.01     352    162
 107     2.9       569  949.5  23.2 79.2  19.4 324   5.3 299.1 23.183224 120.377864 15.05     357    162
 108     3.2       572  949.2  23.2 79.4  19.4 323   5.2 299.1 23.183187 120.377891 15.07     362    161
 109     3.2       575  948.8  23.2 79.5  19.4 323   5.2 299.0 23.183150 120.377922 15.07     367    161
 110     2.9       578  948.5  23.2 79.5  19.4 323   5.2 299.0 23.183109 120.377957 15.06     372    161
 111     2.7       581  948.2  23.1 79.6  19.4 323   5.2 299.0 23.183067 120.377995 15.06     378    161
 112     2.4       583  948.0  23.1 79.8  19.5 322   5.1 299.0 23.183023 120.378036 15.09     384    160
 113     2.3       585  947.7  23.1 80.0  19.5 322   5.1 299.0 23.182983 120.378077 15.12     390    160
 114     2.2       587  947.5  23.1 80.2  19.5 322   5.1 299.0 23.182944 120.378114 15.14     395    160
 115     2.3       590  947.2  23.0 80.3  19.5 322   5.1 298.9 23.182907 120.378146 15.14     400    159
 116     2.4       592  947.0  23.0 80.2  19.5 322   5.0 298.9 23.182870 120.378174 15.12     405    159
 117     2.6       595  946.7  23.0 80.1  19.4 322   5.0 298.9 23.182834 120.378199 15.10     410    159
 118     2.8       597  946.4  23.0 80.1  19.4 322   5.0 298.9 23.182800 120.378225 15.08     414    159
 119     3.0       601  946.1  23.0 80.2  19.4 321   4.9 298.8 23.182767 120.378251 15.07     418    159
 120     3.3       604  945.7  22.9 80.4  19.4 321   4.9 298.8 23.182738 120.378280 15.07     422    158
 121     3.6       607  945.3  22.9 80.6  19.4 321   4.9 298.7 23.182712 120.378308 15.06     426    158
 122     3.7       611  944.9  22.8 80.7  19.4 321   4.9 298.7 23.182688 120.378336 15.05     430    158
 123     3.7       615  944.5  22.8 80.7  19.3 321   4.9 298.7 23.182664 120.378364 15.04     433    158
 124     3.6       618  944.2  22.8 80.6  19.3 321   4.8 298.6 23.182637 120.378392 15.01     437    158
 125     3.5       622  943.8  22.8 80.5  19.2 321   4.8 298.6 23.182606 120.378423 14.97     441    157
 126     3.3       625  943.4  22.7 80.4  19.2 320   4.8 298.6 23.182573 120.378456 14.95     446    157
 127     2.9       628  943.1  22.7 80.4  19.2 320   4.8 298.6 23.182538 120.378491 14.92     451    157
 128     2.6       631  942.8  22.7 80.5  19.2 320   4.8 298.5 23.182503 120.378526 14.91     456    157
 129     2.5       633  942.5  22.7 80.5  19.2 320   4.8 298.5 23.182469 120.378560 14.91     461    157
 130     2.5       636  942.3  22.7 80.7  19.2 320   4.8 298.5 23.182434 120.378593 14.93     466    156
 131     2.6       638  942.0  22.6 80.9  19.2 319   4.8 298.5 23.182400 120.378624 14.97     471    156
 132     2.7       641  941.7  22.6 81.3  19.3 319   4.8 298.5 23.182365 120.378650 15.03     475    156
 133     2.7       644  941.4  22.6 81.7  19.3 319   4.8 298.5 23.182329 120.378672 15.09     480    156
 134     2.5       646  941.1  22.6 82.0  19.4 318   4.8 298.4 23.182294 120.378692 15.12     484    156
 135     2.4       649  940.9  22.6 82.0  19.3 318   4.8 298.4 23.182258 120.378710 15.12     489    156
 136     2.3       651  940.7  22.5 82.0  19.3 317   4.8 298.4 23.182222 120.378731 15.10     493    156
 137     2.4       653  940.4  22.5 82.0  19.3 317   4.8 298.4 23.182186 120.378756 15.08     498    156
 138     2.4       656  940.1  22.5 82.1  19.3 317   4.7 298.3 23.182152 120.378785 15.07     502    156
 139     2.4       658  939.9  22.4 82.3  19.3 316   4.7 298.3 23.182122 120.378819 15.06     507    155
 140     2.4       661  939.6  22.4 82.4  19.3 316   4.7 298.3 23.182093 120.378856 15.06     511    155
 141     2.3       663  939.3  22.4 82.5  19.2 315   4.7 298.2 23.182066 120.378897 15.05     516    155
 142     2.1       665  939.1  22.3 82.4  19.2 314   4.7 298.2 23.182039 120.378939 15.04     520    155
 143     2.0       667  938.9  22.3 82.5  19.2 314   4.7 298.2 23.182011 120.378978 15.04     525    154
 144     2.1       669  938.7  22.3 82.8  19.3 313   4.6 298.2 23.181982 120.379014 15.07     529    154
 145     2.3       671  938.4  22.3 83.2  19.3 313   4.6 298.1 23.181952 120.379047 15.11     534    154
 146     2.4       674  938.2  22.2 83.5  19.3 312   4.6 298.1 23.181921 120.379079 15.13     538    154
 147     2.4       676  937.9  22.2 83.7  19.3 311   4.5 298.1 23.181890 120.379113 15.14     543    154
 148     2.5       679  937.6  22.2 84.0  19.3 311   4.5 298.0 23.181860 120.379148 15.16     548    154
 149     2.6       681  937.4  22.1 84.2  19.3 310   4.5 298.0 23.181830 120.379188 15.18     552    153
 150     2.9       684  937.1  22.1 84.3  19.3 309   4.4 298.0 23.181800 120.379231 15.18     557    153
 151     3.2       687  936.7  22.1 84.2  19.3 309   4.4 297.9 23.181771 120.379275 15.14     562    153
 152     3.4       691  936.4  22.1 84.0  19.2 308   4.3 297.9 23.181743 120.379317 15.10     567    153
 153     3.5       694  936.0  22.0 83.9  19.2 307   4.2 297.9 23.181718 120.379356 15.07     571    152
 154     3.4       698  935.6  22.0 83.9  19.2 306   4.2 297.9 23.181694 120.379394 15.05     575    152
 155     3.2       701  935.3  22.0 84.0  19.2 306   4.1 297.8 23.181673 120.379429 15.04     579    152
 156     3.0       704  935.0  21.9 84.1  19.1 305   4.0 297.8 23.181654 120.379461 15.03     583    152
 157     2.8       706  934.7  21.9 84.2  19.1 304   4.0 297.8 23.181636 120.379491 15.03     586    152
 158     2.7       709  934.4  21.9 84.3  19.1 303   3.9 297.7 23.181621 120.379517 15.03     589    151
 159     2.5       712  934.1  21.9 84.4  19.1 303   3.8 297.7 23.181606 120.379540 15.03     591    151
 160     2.2       714  933.8  21.8 84.4  19.1 302   3.8 297.7 23.181592 120.379562 15.02     594    151
 161     2.1       716  933.7  21.8 84.4  19.1 301   3.7 297.7 23.181578 120.379586 15.02     596    151
 162     2.0       718  933.4  21.8 84.6  19.1 301   3.6 297.7 23.181564 120.379612 15.05     599    151
 163     2.0       720  933.2  21.8 84.9  19.2 300   3.5 297.7 23.181552 120.379642 15.08     601    151
 164     1.9       722  933.0  21.8 85.1  19.2 299   3.5 297.7 23.181540 120.379673 15.11     604    150
 165     1.9       724  932.8  21.8 85.4  19.2 298   3.4 297.6 23.181528 120.379705 15.14     607    150
 166     2.0       726  932.6  21.7 85.6  19.2 298   3.3 297.6 23.181515 120.379735 15.17     610    150
 167     2.2       728  932.3  21.7 85.7  19.2 297   3.2 297.6 23.181501 120.379763 15.17     612    150
 168     2.2       730  932.1  21.7 85.7  19.2 296   3.2 297.6 23.181485 120.379788 15.16     615    150
 169     2.2       733  931.9  21.7 85.6  19.2 296   3.1 297.6 23.181469 120.379813 15.13     618    150
 170     2.2       735  931.6  21.7 85.6  19.1 295   3.0 297.5 23.181454 120.379838 15.10     621    150
 171     2.3       737  931.4  21.7 85.5  19.1 295   3.0 297.5 23.181441 120.379864 15.09     623    149
 172     2.4       740  931.1  21.6 85.5  19.1 294   2.9 297.5 23.181429 120.379890 15.07     626    149
 173     2.4       742  930.9  21.6 85.4  19.1 294   2.8 297.5 23.181420 120.379919 15.06     628    149
 174     2.3       744  930.6  21.6 85.6  19.1 293   2.8 297.5 23.181414 120.379949 15.06     630    149
 175     2.3       747  930.4  21.6 85.9  19.1 293   2.7 297.4 23.181409 120.379981 15.09     633    149
 176     2.5       749  930.1  21.5 86.2  19.1 293   2.6 297.4 23.181405 120.380015 15.11     635    148
 177     2.7       752  929.8  21.5 86.5  19.1 293   2.6 297.3 23.181401 120.380048 15.13     637    148
 178     2.8       755  929.5  21.4 86.7  19.1 292   2.5 297.3 23.181396 120.380078 15.14     639    148
 179     2.9       757  929.2  21.4 86.8  19.1 292   2.4 297.3 23.181392 120.380103 15.13     641    148
 180     2.8       760  928.9  21.4 86.8  19.1 292   2.4 297.2 23.181388 120.380123 15.12     642    148
 181     2.5       763  928.6  21.4 86.8  19.1 292   2.3 297.2 23.181386 120.380138 15.09     643    148
 182     2.0       765  928.4  21.3 86.5  19.0 293   2.2 297.2 23.181384 120.380151 15.02     644    147
 183     1.7       766  928.3  21.3 86.2  18.9 293   2.2 297.2 23.181380 120.380162 14.96     645    147
 184     1.6       768  928.1  21.3 86.1  18.9 293   2.1 297.2 23.181374 120.380173 14.95     646    147
 185     1.8       770  927.9  21.3 86.3  18.9 293   2.1 297.2 23.181364 120.380187 14.98     648    147
 186     1.8       772  927.7  21.3 86.6  19.0 294   2.0 297.2 23.181351 120.380202 15.02     650    147
 187     1.6       773  927.5  21.3 86.7  19.0 294   1.9 297.1 23.181339 120.380218 15.03     652    147
 188     1.4       775  927.4  21.3 86.4  18.9 295   1.9 297.1 23.181329 120.380235 14.99     654    147
 189     1.3       776  927.3  21.4 85.5  18.8 295   1.8 297.2 23.181320 120.380252 14.88     656    147
 190     1.4       777  927.1  21.4 84.0  18.6 296   1.8 297.2 23.181313 120.380270 14.68     657    147
 191     1.4       779  926.9  21.5 82.1  18.3 297   1.7 297.2 23.181306 120.380287 14.41     659    147
 192     1.1       780  926.8  21.6 80.4  18.1 298   1.7 297.3 23.181300 120.380301 14.18     660    147
 193     0.9       781  926.7  21.7 79.0  17.9 298   1.6 297.3 23.181296 120.380314 14.00     661    147
 194     0.8       782  926.6  21.7 77.6  17.7 299   1.6 297.4 23.181293 120.380327 13.81     662    147
 195     1.0       783  926.5  21.8 76.8  17.6 300   1.6 297.4 23.181291 120.380340 13.71     663    147
 196     1.4       784  926.4  21.8 76.7  17.6 301   1.5 297.4 23.181287 120.380354 13.72     664    146
 197     1.7       786  926.2  21.9 76.3  17.5 302   1.5 297.5 23.181283 120.380367 13.66     666    146
 198     1.9       788  926.0  21.9 75.4  17.3 303   1.4 297.5 23.181276 120.380379 13.53     667    146
 199     1.8       789  925.8  21.9 74.9  17.3 304   1.4 297.5 23.181267 120.380389 13.45     668    146
 200     1.6       791  925.6  21.9 75.0  17.3 305   1.4 297.5 23.181258 120.380398 13.47     670    146
 201     1.5       792  925.5  21.9 75.6  17.4 306   1.3 297.5 23.181247 120.380405 13.56     671    146
 202     1.5       794  925.3  21.8 77.0  17.6 307   1.3 297.4 23.181236 120.380411 13.75     672    146
 203     1.5       795  925.1  21.7 79.2  17.9 308   1.3 297.4 23.181226 120.380418 14.07     674    146
 204     1.5       797  925.0  21.6 81.6  18.3 308   1.3 297.3 23.181216 120.380426 14.42     675    146
 205     1.4       798  924.8  21.5 82.7  18.4 309   1.2 297.3 23.181207 120.380436 14.55     677    146
 206     1.4       800  924.7  21.5 82.0  18.3 310   1.2 297.2 23.181199 120.380446 14.38     678    146
 207     1.4       801  924.5  21.5 79.4  17.8 311   1.2 297.2 23.181192 120.380457 13.97     679    146
 208     1.4       803  924.4  21.6 76.3  17.3 312   1.1 297.2 23.181186 120.380466 13.51     680    146
 209     1.5       804  924.3  21.7 74.8  17.1 313   1.1 297.3 23.181181 120.380475 13.33     681    146
 210     1.7       806  924.1  21.8 74.5  17.1 314   1.1 297.4 23.181179 120.380485 13.34     682    146
 211     1.9       808  923.8  21.9 74.2  17.1 314   1.1 297.4 23.181177 120.380494 13.33     683    146
 212     2.0       810  923.6  21.9 73.6  17.0 315   1.0 297.5 23.181175 120.380503 13.27     683    146
 213     2.0       812  923.4  22.0 73.0  16.9 315   1.0 297.5 23.181171 120.380510 13.20     684    146
 214     1.7       813  923.2  22.0 72.8  16.9 316   1.0 297.5 23.181165 120.380515 13.18     685    146
 215     1.4       815  923.1  22.0 72.7  16.9 316   1.0 297.5 23.181158 120.380519 13.18     686    146
 216     1.1       816  923.0  22.0 72.7  16.9 317   1.0 297.5 23.181148 120.380521 13.18     687    146
 217     0.9       817  922.9  22.0 72.8  16.9 317   0.9 297.5 23.181139 120.380522 13.18     688    146
 218     0.8       818  922.8  22.0 73.1  16.9 317   0.9 297.5 23.181130 120.380525 13.22     689    146
 219     0.9       819  922.7  21.9 73.5  17.0 317   0.9 297.5 23.181122 120.380528 13.28     690    146
 220     1.0       820  922.6  21.9 73.9  17.0 317   0.9 297.4 23.181112 120.380532 13.31     691    146
 221     1.2       821  922.5  21.9 73.8  17.0 317   0.8 297.4 23.181103 120.380537 13.29     692    146
 222     1.3       822  922.3  21.9 73.6  17.0 316   0.8 297.4 23.181094 120.380542 13.24     693    146
 223     1.4       824  922.2  21.9 73.2  16.9 316   0.8 297.4 23.181087 120.380546 13.19     694    146
 224     1.4       825  922.0  21.9 72.8  16.8 315   0.8 297.4 23.181083 120.380550 13.14     695    146
 225     1.4       826  921.9  21.9 72.4  16.8 315   0.8 297.4 23.181080 120.380555 13.09     695    146
 226     1.3       828  921.7  21.9 72.3  16.8 314   0.7 297.4 23.181078 120.380561 13.08     696    146
 227     1.2       829  921.6  21.9 72.7  16.8 313   0.7 297.4 23.181074 120.380568 13.13     696    146
 228     1.1       830  921.5  21.9 73.3  16.9 312   0.7 297.4 23.181070 120.380574 13.21     697    146
 229     1.2       831  921.4  21.8 73.9  17.0 311   0.7 297.4 23.181067 120.380580 13.28     698    146
 230     1.5       833  921.2  21.8 74.4  17.0 310   0.7 297.3 23.181066 120.380584 13.34     698    146
 231     1.8       834  921.0  21.7 74.6  17.1 309   0.6 297.3 23.181066 120.380588 13.35     698    146
 232     1.8       836  920.8  21.7 74.6  17.0 307   0.6 297.3 23.181067 120.380592 13.33     698    146
 233     1.6       838  920.6  21.7 74.5  17.0 306   0.6 297.3 23.181067 120.380597 13.31     699    146
 234     1.4       839  920.5  21.7 74.3  17.0 305   0.6 297.2 23.181066 120.380602 13.28     699    146
 235     1.2       840  920.4  21.7 74.1  16.9 303   0.6 297.2 23.181065 120.380609 13.24     700    146
 236     1.1       841  920.3  21.7 73.9  16.9 302   0.5 297.2 23.181063 120.380616 13.21     700    146
 237     1.3       843  920.1  21.7 73.6  16.8 300   0.5 297.2 23.181062 120.380624 13.17     701    146
 238     1.5       844  920.0  21.7 73.4  16.8 298   0.5 297.3 23.181060 120.380630 13.14     701    146
 239     1.7       846  919.8  21.7 73.4  16.8 297   0.5 297.3 23.181055 120.380637 13.14     702    146
 240     2.0       848  919.6  21.7 73.3  16.8 295   0.4 297.3 23.181050 120.380643 13.13     703    146
 241     2.3       850  919.4  21.7 73.2  16.8 293   0.4 297.2 23.181044 120.380651 13.11     704    146
 242     2.5       853  919.1  21.7 73.1  16.7 291   0.4 297.2 23.181039 120.380658 13.10     705    146
 243     2.5       855  918.8  21.7 73.0  16.7 289   0.3 297.2 23.181036 120.380663 13.09     705    146
 244     2.4       858  918.6  21.7 73.0  16.7 287   0.3 297.2 23.181034 120.380668 13.09     706    146
 245     2.3       860  918.3  21.7 73.0  16.7 285   0.3 297.2 23.181033 120.380672 13.09     706    145
 246     2.1       862  918.1  21.7 72.9  16.7 282   0.3 297.2 23.181034 120.380676 13.07     706    145
 247     1.9       864  917.9  21.7 72.7  16.6 279   0.2 297.2 23.181036 120.380678 13.03     706    145
 248     1.6       866  917.7  21.8 72.3  16.6 275   0.2 297.2 23.181038 120.380680 12.97     706    145
 249     1.4       867  917.6  21.8 71.6  16.5 270   0.2 297.3 23.181041 120.380680 12.89     706    145
 250     1.2       868  917.5  21.8 71.0  16.3 263   0.1 297.3 23.181042 120.380681 12.79     706    145
 251     1.1       869  917.3  21.9 70.1  16.2 254   0.1 297.3 23.181044 120.380681 12.68     706    145
 252     1.0       870  917.2  21.9 69.0  16.0   0   0.0 297.3 23.181045 120.380681 12.51     705    145
 253     0.9       871  917.1  22.0 67.6  15.7   0   0.0 297.3 23.181047 120.380680 12.30     705    145
 254     0.8       872  917.1  22.0 66.5  15.5   0   0.0 297.4 23.181049 120.380678 12.13     705    145
 255     0.9       873  917.0  22.1 66.0  15.4   0   0.0 297.4 23.181051 120.380676 12.07     705    145
 256     1.2       874  916.8  22.1 66.0  15.5 153   0.1 297.4 23.181051 120.380674 12.08     705    145
 257     1.7       876  916.7  22.1 66.0  15.5 143   0.1 297.4 23.181051 120.380673 12.09     704    145
 258     2.0       878  916.4  22.1 66.0  15.4 136   0.1 297.4 23.181051 120.380674 12.07     704    145
