Sonde serial number                          	R2030460
Balloon release date and time                	2021-04-03T09:00:02
Sonde type                                   	RS41-SG

   n AscRate HeightMSL      P  Temp   RH  Dewp Dir Speed  VirT       Lat        Lon  MixR CompRng CompAz
  20     5.9       145  994.2  27.0 64.5  19.8 337   4.8 302.8 23.185484 120.376758 14.64      92    179
  21     6.2       151  993.5  26.9 64.7  19.8 337   4.9 302.8 23.185454 120.376758 14.66      95    179
  22     6.2       158  992.8  26.9 64.8  19.7 337   5.0 302.7 23.185416 120.376768 14.66      99    179
  23     5.8       163  992.1  26.8 64.9  19.7 338   5.1 302.7 23.185369 120.376791 14.63     104    178
  24     5.1       169  991.5  26.8 65.0  19.7 338   5.1 302.6 23.185314 120.376819 14.61     111    176
  25     4.2       173  991.0  26.7 65.3  19.7 338   5.2 302.5 23.185256 120.376843 14.61     117    175
  26     3.9       177  990.7  26.6 65.7  19.7 338   5.3 302.5 23.185197 120.376859 14.66     124    175
  27     4.3       181  990.3  26.6 66.2  19.8 338   5.3 302.4 23.185143 120.376869 14.72     130    175
  28     5.3       186  989.6  26.5 66.7  19.8 339   5.4 302.3 23.185098 120.376881 14.76     135    174
  29     5.8       192  988.9  26.4 67.0  19.8 339   5.4 302.3 23.185056 120.376898 14.78     140    174
  30     5.7       198  988.3  26.3 67.2  19.8 339   5.5 302.2 23.185009 120.376915 14.76     145    173
  31     5.3       203  987.7  26.2 67.4  19.7 339   5.5 302.1 23.184954 120.376929 14.71     151    173
  32     4.7       208  987.2  26.1 67.5  19.7 339   5.5 302.0 23.184898 120.376940 14.67     158    173
  33     4.3       212  986.7  26.1 67.7  19.7 339   5.6 301.9 23.184848 120.376951 14.67     163    173
  34     4.2       216  986.2  26.0 68.0  19.7 339   5.6 301.9 23.184809 120.376969 14.69     168    172
  35     4.4       221  985.8  26.0 68.3  19.7 339   5.7 301.8 23.184780 120.376996 14.72     171    172
  36     4.6       225  985.2  25.9 68.4  19.7 340   5.7 301.8 23.184752 120.377033 14.72     175    170
  37     4.8       230  984.7  25.9 68.4  19.6 340   5.7 301.7 23.184713 120.377074 14.68     180    169
  38     4.6       235  984.1  25.8 68.3  19.6 340   5.8 301.7 23.184663 120.377115 14.63     186    168
  39     4.3       239  983.7  25.8 68.3  19.6 340   5.8 301.6 23.184608 120.377145 14.61     193    168
  40     4.0       243  983.3  25.8 68.4  19.5 340   5.8 301.6 23.184556 120.377161 14.60     199    168
  41     3.9       247  982.8  25.7 68.5  19.5 340   5.9 301.6 23.184506 120.377166 14.60     204    168
  42     3.8       251  982.4  25.7 68.6  19.5 340   5.9 301.5 23.184454 120.377168 14.61     210    168
  43     3.7       254  981.9  25.7 68.7  19.5 340   5.9 301.5 23.184397 120.377173 14.60     216    168
  44     3.7       258  981.6  25.6 68.8  19.5 340   6.0 301.5 23.184336 120.377185 14.60     223    168
  45     4.0       262  981.2  25.6 69.0  19.5 340   6.0 301.4 23.184273 120.377202 14.62     230    168
  46     4.6       267  980.6  25.6 69.4  19.6 340   6.1 301.4 23.184211 120.377222 14.66     238    168
  47     5.2       272  980.0  25.5 69.7  19.6 340   6.1 301.3 23.184155 120.377243 14.69     244    168
  48     5.3       277  979.4  25.5 69.8  19.6 340   6.1 301.3 23.184109 120.377264 14.69     250    168
  49     5.1       282  978.8  25.4 69.8  19.5 340   6.2 301.3 23.184070 120.377283 14.67     254    168
  50     4.8       287  978.3  25.4 69.9  19.5 340   6.2 301.2 23.184031 120.377299 14.66     259    167
  51     4.7       292  977.8  25.3 70.1  19.5 340   6.2 301.2 23.183984 120.377314 14.66     264    167
  52     4.6       296  977.3  25.3 70.3  19.5 339   6.3 301.1 23.183925 120.377333 14.66     271    167
  53     4.5       301  976.8  25.2 70.4  19.5 339   6.3 301.1 23.183859 120.377360 14.66     279    167
  54     4.5       306  976.3  25.2 70.5  19.5 339   6.4 301.0 23.183796 120.377393 14.64     286    167
  55     4.5       310  975.8  25.1 70.5  19.4 339   6.4 301.0 23.183741 120.377425 14.62     293    166
  56     4.2       314  975.3  25.1 70.5  19.4 339   6.4 300.9 23.183695 120.377451 14.59     299    166
  57     3.9       318  974.9  25.1 70.6  19.4 339   6.5 300.9 23.183650 120.377470 14.59     304    166
  58     3.7       322  974.5  25.0 70.8  19.4 339   6.5 300.9 23.183602 120.377488 14.60     309    166
  59     3.7       325  974.1  25.0 71.1  19.4 339   6.5 300.8 23.183552 120.377508 14.64     315    166
  60     3.9       329  973.7  24.9 71.5  19.5 339   6.5 300.8 23.183501 120.377529 14.67     321    166
  61     4.2       334  973.2  24.9 71.8  19.5 339   6.6 300.7 23.183447 120.377550 14.71     328    166
  62     4.5       338  972.7  24.9 72.0  19.5 339   6.6 300.7 23.183388 120.377571 14.73     334    165
  63     4.5       343  972.2  24.8 72.1  19.5 339   6.6 300.7 23.183326 120.377596 14.72     342    165
  64     4.3       347  971.7  24.8 72.1  19.5 339   6.6 300.6 23.183267 120.377623 14.71     349    165
  65     3.9       351  971.3  24.8 72.1  19.5 339   6.6 300.6 23.183211 120.377653 14.72     356    165
  66     3.6       354  970.9  24.8 72.2  19.5 339   6.6 300.6 23.183157 120.377683 14.72     362    165
  67     3.4       358  970.5  24.7 72.4  19.4 339   6.6 300.5 23.183101 120.377710 14.71     369    165
  68     3.5       361  970.2  24.7 72.5  19.4 339   6.6 300.5 23.183040 120.377735 14.69     376    164
  69     3.9       365  969.7  24.6 72.6  19.4 339   6.6 300.5 23.182971 120.377757 14.69     384    164
  70     4.2       369  969.2  24.6 72.7  19.4 339   6.6 300.4 23.182895 120.377779 14.70     393    164
  71     4.2       374  968.7  24.6 72.9  19.4 339   6.6 300.4 23.182821 120.377799 14.70     401    164
  72     4.0       378  968.3  24.5 73.1  19.4 339   6.5 300.3 23.182755 120.377820 14.71     409    164
  73     3.8       381  967.9  24.5 73.4  19.4 339   6.5 300.3 23.182700 120.377845 14.73     415    164
  74     3.7       385  967.5  24.4 73.7  19.4 339   6.5 300.2 23.182654 120.377873 14.74     421    164
  75     3.8       389  967.1  24.3 73.9  19.4 340   6.5 300.2 23.182610 120.377900 14.74     427    164
  76     3.9       393  966.7  24.3 74.0  19.4 340   6.4 300.1 23.182566 120.377925 14.72     432    164
  77     4.1       397  966.2  24.3 74.2  19.4 340   6.4 300.1 23.182521 120.377945 14.72     437    164
  78     4.3       401  965.7  24.2 74.3  19.4 341   6.3 300.0 23.182477 120.377965 14.72     442    164
  79     4.5       406  965.2  24.2 74.5  19.4 341   6.3 300.0 23.182433 120.377986 14.73     448    164
  80     4.8       410  964.7  24.1 74.7  19.4 341   6.3 299.9 23.182385 120.378010 14.74     454    163
  81     5.3       416  964.2  24.1 74.8  19.4 342   6.2 299.9 23.182331 120.378033 14.73     460    163
  82     5.7       421  963.5  24.0 74.9  19.3 342   6.2 299.8 23.182268 120.378057 14.70     467    163
  83     5.7       427  962.8  24.0 74.9  19.3 343   6.2 299.8 23.182204 120.378084 14.66     475    163
  84     5.1       432  962.3  23.9 74.9  19.2 344   6.1 299.7 23.182145 120.378114 14.63     482    163
  85     4.3       437  961.8  23.9 75.2  19.2 344   6.1 299.7 23.182095 120.378146 14.66     488    163
  86     3.7       440  961.4  23.9 75.7  19.3 345   6.1 299.7 23.182053 120.378175 14.75     494    163
  87     3.3       444  961.1  23.8 76.1  19.4 345   6.1 299.7 23.182015 120.378198 14.81     498    163
  88     3.4       447  960.7  23.8 76.3  19.4 346   6.1 299.6 23.181975 120.378212 14.83     503    163
  89     3.7       451  960.4  23.8 76.5  19.4 347   6.1 299.6 23.181927 120.378219 14.84     508    163
  90     4.2       455  959.9  23.7 76.7  19.4 347   6.1 299.6 23.181873 120.378220 14.84     514    163
  91     4.5       459  959.3  23.7 76.8  19.4 348   6.1 299.5 23.181817 120.378216 14.84     520    163
  92     4.4       464  958.8  23.7 76.9  19.4 349   6.1 299.5 23.181761 120.378207 14.85     526    164
  93     4.2       468  958.4  23.6 77.1  19.4 349   6.1 299.5 23.181706 120.378195 14.87     531    164
  94     4.0       472  958.0  23.6 77.2  19.4 350   6.2 299.4 23.181654 120.378186 14.87     536    164
  95     4.0       476  957.5  23.6 77.2  19.4 350   6.2 299.4 23.181605 120.378183 14.85     542    164
  96     4.1       480  957.1  23.5 77.3  19.3 351   6.2 299.4 23.181556 120.378184 14.83     547    164
  97     4.2       484  956.6  23.5 77.4  19.3 351   6.3 299.3 23.181507 120.378189 14.81     552    165
  98     4.3       489  956.2  23.4 77.4  19.3 352   6.3 299.3 23.181455 120.378197 14.79     558    165
  99     4.2       493  955.7  23.4 77.6  19.3 352   6.4 299.2 23.181399 120.378211 14.79     564    165
 100     4.0       497  955.3  23.4 77.8  19.3 352   6.4 299.2 23.181341 120.378229 14.80     571    165
 101     3.8       501  954.9  23.3 78.0  19.3 353   6.5 299.1 23.181283 120.378251 14.81     578    165
 102     3.8       504  954.4  23.3 78.1  19.3 353   6.5 299.1 23.181225 120.378271 14.81     585    165
 103     3.9       508  954.0  23.3 78.1  19.2 353   6.6 299.1 23.181164 120.378286 14.80     591    165
 104     4.0       512  953.6  23.2 78.3  19.2 353   6.6 299.0 23.181099 120.378297 14.80     599    165
 105     4.0       516  953.1  23.2 78.4  19.2 354   6.7 299.0 23.181033 120.378302 14.80     606    165
 106     3.9       520  952.7  23.1 78.5  19.2 354   6.7 299.0 23.180967 120.378302 14.79     613    165
 107     3.7       524  952.3  23.1 78.6  19.2 354   6.8 298.9 23.180903 120.378296 14.79     620    165
 108     3.5       527  951.9  23.1 78.8  19.2 354   6.8 298.9 23.180841 120.378288 14.81     626    165
 109     3.4       531  951.6  23.0 79.0  19.2 354   6.9 298.9 23.180781 120.378283 14.82     632    166
 110     3.8       535  951.2  23.0 79.4  19.3 354   6.9 298.8 23.180721 120.378287 14.87     639    166
 111     4.3       539  950.7  23.0 79.9  19.3 355   6.9 298.8 23.180661 120.378301 14.93     646    166
 112     4.5       543  950.2  22.9 80.2  19.4 355   6.9 298.8 23.180601 120.378322 14.98     653    166
 113     4.5       548  949.7  22.9 80.3  19.3 355   7.0 298.8 23.180537 120.378345 14.97     660    166
 114     4.5       552  949.2  22.9 80.2  19.3 355   7.0 298.7 23.180469 120.378363 14.93     668    166
 115     4.3       557  948.7  22.8 80.2  19.3 356   7.0 298.7 23.180397 120.378373 14.91     676    166
 116     4.1       561  948.3  22.8 80.3  19.2 356   7.0 298.6 23.180323 120.378377 14.89     684    166
 117     3.9       565  947.9  22.7 80.3  19.2 356   7.0 298.6 23.180249 120.378377 14.85     692    166
 118     3.9       569  947.5  22.7 80.3  19.2 357   7.0 298.5 23.180175 120.378377 14.83     700    166
 119     4.1       573  947.0  22.7 80.5  19.1 357   7.0 298.5 23.180103 120.378379 14.82     708    166
 120     4.3       577  946.5  22.6 80.7  19.1 358   7.0 298.4 23.180034 120.378381 14.83     715    166
 121     4.5       582  946.0  22.6 80.9  19.1 358   7.0 298.4 23.179971 120.378383 14.84     722    167
 122     4.7       586  945.5  22.5 81.1  19.1 359   6.9 298.3 23.179913 120.378388 14.83     728    167
 123     5.0       591  945.0  22.5 81.2  19.1 359   6.9 298.3 23.179858 120.378396 14.83     734    167
 124     5.0       596  944.5  22.4 81.4  19.1 360   6.9 298.3 23.179805 120.378405 14.83     740    167
 125     4.8       601  943.9  22.4 81.5  19.1   0   6.9 298.2 23.179751 120.378413 14.83     746    167
 126     4.2       605  943.4  22.4 81.6  19.1   1   6.8 298.2 23.179695 120.378417 14.83     752    167
 127     3.6       609  943.1  22.3 81.8  19.1   1   6.8 298.1 23.179639 120.378418 14.82     758    167
 128     3.5       613  942.7  22.3 82.1  19.1   2   6.8 298.1 23.179583 120.378416 14.85     764    167
 129     3.7       616  942.3  22.3 82.4  19.1   3   6.8 298.1 23.179527 120.378411 14.89     770    167
 130     3.8       620  941.9  22.2 82.6  19.1   3   6.7 298.0 23.179470 120.378404 14.90     776    167
 131     3.7       624  941.5  22.2 82.7  19.1   4   6.7 298.0 23.179412 120.378394 14.89     782    168
 132     3.4       627  941.1  22.1 82.8  19.1   4   6.7 298.0 23.179352 120.378381 14.88     789    168
 133     3.1       630  940.8  22.1 82.9  19.1   5   6.6 298.0 23.179289 120.378368 14.88     795    168
 134     3.0       633  940.5  22.1 83.1  19.1   5   6.6 297.9 23.179225 120.378354 14.90     802    168
 135     3.1       636  940.1  22.1 83.3  19.1   6   6.6 297.9 23.179161 120.378341 14.93     808    168
 136     3.2       640  939.8  22.1 83.6  19.2   6   6.5 297.9 23.179098 120.378330 14.97     815    169
 137     3.3       643  939.4  22.0 83.7  19.2   7   6.5 297.9 23.179035 120.378318 14.97     822    169
 138     3.3       646  939.1  22.0 83.7  19.1   7   6.5 297.8 23.178972 120.378307 14.95     828    169
 139     3.3       649  938.7  22.0 83.7  19.1   8   6.4 297.8 23.178911 120.378297 14.93     835    169
 140     3.6       653  938.4  21.9 83.9  19.1   8   6.4 297.8 23.178849 120.378290 14.93     841    169
 141     3.9       657  937.9  21.9 84.1  19.1   9   6.3 297.7 23.178786 120.378285 14.93     848    169
 142     4.2       661  937.5  21.8 84.2  19.1   9   6.3 297.7 23.178723 120.378280 14.93     855    169
 143     4.2       665  937.0  21.8 84.4  19.1  10   6.2 297.6 23.178659 120.378272 14.94     862    170
 144     4.0       669  936.6  21.8 84.6  19.1  10   6.2 297.6 23.178597 120.378261 14.95     868    170
 145     3.7       673  936.2  21.8 84.7  19.1  11   6.1 297.6 23.178539 120.378247 14.98     874    170
 146     3.6       677  935.8  21.8 85.0  19.2  11   6.1 297.6 23.178488 120.378232 15.04     880    170
 147     3.6       680  935.4  21.8 85.1  19.2  11   6.0 297.6 23.178441 120.378217 15.07     885    170
 148     3.9       684  935.0  21.8 85.2  19.2  12   6.0 297.6 23.178397 120.378201 15.07     889    170
 149     4.1       688  934.6  21.7 85.3  19.2  12   5.9 297.6 23.178352 120.378184 15.06     894    171
 150     4.2       692  934.1  21.7 85.5  19.2  12   5.8 297.6 23.178306 120.378166 15.08     898    171
 151     4.1       697  933.6  21.7 85.7  19.2  13   5.8 297.5 23.178259 120.378149 15.09     903    171
 152     3.9       700  933.2  21.7 85.7  19.2  13   5.7 297.5 23.178211 120.378136 15.09     908    171
 153     3.7       704  932.8  21.6 85.6  19.1  13   5.7 297.5 23.178163 120.378126 15.08     913    171
 154     3.5       708  932.5  21.6 85.6  19.1  14   5.6 297.5 23.178114 120.378119 15.07     919    171
 155     3.4       711  932.1  21.6 85.7  19.1  14   5.5 297.5 23.178065 120.378113 15.09     924    171
 156     3.2       714  931.8  21.6 85.9  19.2  14   5.5 297.5 23.178015 120.378106 15.12     929    171
 157     3.0       717  931.4  21.6 86.0  19.2  15   5.4 297.5 23.177966 120.378097 15.15     935    172
 158     2.9       720  931.1  21.6 86.2  19.2  15   5.4 297.5 23.177918 120.378087 15.21     940    172
 159     2.9       723  930.8  21.7 86.5  19.3  15   5.3 297.6 23.177871 120.378074 15.28     945    172
 160     3.1       726  930.5  21.7 86.8  19.4  16   5.3 297.6 23.177827 120.378059 15.34     949    172
 161     3.2       729  930.2  21.7 87.0  19.4  16   5.2 297.6 23.177785 120.378041 15.40     954    172
 162     3.4       733  929.8  21.7 87.1  19.4  16   5.2 297.6 23.177744 120.378021 15.43     958    172
 163     3.3       736  929.4  21.7 87.1  19.4  16   5.1 297.6 23.177703 120.378001 15.42     962    172
 164     3.1       739  929.1  21.6 87.2  19.4  17   5.1 297.6 23.177662 120.377981 15.41     966    172
 165     2.9       742  928.8  21.6 87.2  19.4  17   5.0 297.5 23.177621 120.377960 15.38     970    173
 166     2.9       745  928.5  21.6 87.2  19.4  17   5.0 297.5 23.177580 120.377940 15.36     975    173
 167     3.2       748  928.1  21.5 87.3  19.3  17   4.9 297.5 23.177537 120.377920 15.35     979    173
 168     3.3       752  927.8  21.5 87.5  19.4  17   4.9 297.4 23.177493 120.377902 15.38     984    173
 169     3.2       755  927.4  21.5 87.8  19.4  18   4.9 297.4 23.177449 120.377888 15.42     988    173
 170     3.1       758  927.1  21.5 88.1  19.4  18   4.8 297.4 23.177405 120.377876 15.46     993    173
 171     3.0       761  926.8  21.5 88.3  19.5  18   4.8 297.4 23.177363 120.377864 15.50     998    173
 172     3.1       764  926.5  21.5 88.4  19.5  18   4.8 297.4 23.177321 120.377851 15.54    1002    174
 173     3.3       767  926.1  21.5 88.4  19.5  18   4.7 297.4 23.177281 120.377837 15.54    1006    174
 174     3.4       770  925.7  21.5 88.3  19.5  18   4.7 297.4 23.177242 120.377822 15.53    1010    174
 175     3.3       774  925.4  21.5 88.1  19.5  18   4.6 297.5 23.177206 120.377807 15.53    1014    174
 176     3.2       777  925.1  21.5 88.0  19.5  18   4.6 297.5 23.177171 120.377792 15.53    1018    174
 177     3.3       780  924.7  21.5 88.1  19.5  18   4.6 297.5 23.177136 120.377777 15.54    1022    174
 178     3.5       784  924.4  21.5 88.2  19.5  18   4.5 297.5 23.177101 120.377764 15.55    1025    174
 179     3.5       787  924.0  21.5 88.2  19.5  17   4.5 297.4 23.177065 120.377753 15.56    1029    174
 180     3.3       791  923.6  21.5 88.3  19.5  17   4.5 297.4 23.177027 120.377742 15.56    1033    174
 181     3.0       793  923.3  21.5 88.4  19.5  17   4.4 297.4 23.176989 120.377731 15.56    1037    174
 182     2.8       796  923.0  21.4 88.7  19.5  17   4.4 297.4 23.176951 120.377718 15.58    1041    175
 183     2.9       799  922.7  21.4 89.0  19.5  16   4.4 297.3 23.176913 120.377703 15.62    1045    175
 184     3.0       802  922.4  21.4 89.3  19.5  16   4.3 297.3 23.176875 120.377686 15.66    1050    175
 185     3.1       805  922.1  21.4 89.5  19.6  15   4.3 297.3 23.176837 120.377669 15.70    1054    175
 186     3.2       809  921.7  21.4 89.5  19.6  15   4.2 297.4 23.176799 120.377653 15.73    1058    175
 187     3.5       812  921.4  21.4 89.6  19.6  14   4.2 297.4 23.176762 120.377637 15.73    1062    175
 188     3.7       816  920.9  21.4 89.6  19.6  13   4.1 297.3 23.176726 120.377622 15.72    1065    175
 189     3.7       819  920.5  21.3 89.6  19.6  12   4.1 297.3 23.176689 120.377610 15.71    1069    175
 190     3.8       823  920.2  21.3 89.6  19.5  11   4.0 297.3 23.176652 120.377599 15.70    1073    175
 191     4.0       827  919.7  21.3 89.6  19.5  10   4.0 297.3 23.176616 120.377592 15.70    1077    175
 192     4.4       832  919.3  21.3 89.7  19.5   9   3.9 297.3 23.176580 120.377585 15.71    1081    175
 193     4.9       837  918.8  21.3 89.6  19.5   7   3.9 297.3 23.176545 120.377579 15.70    1085    176
 194     5.3       842  918.2  21.3 89.5  19.5   6   3.8 297.2 23.176510 120.377571 15.68    1089    176
 195     5.3       847  917.6  21.2 89.5  19.4   4   3.8 297.2 23.176473 120.377562 15.65    1093    176
 196     5.0       852  917.1  21.2 89.3  19.4   3   3.7 297.2 23.176435 120.377551 15.60    1097    176
 197     4.5       857  916.6  21.2 89.0  19.3   1   3.7 297.2 23.176397 120.377541 15.56    1101    176
 198     4.1       861  916.2  21.2 88.7  19.3 359   3.6 297.2 23.176361 120.377532 15.53    1105    176
 199     3.8       865  915.8  21.2 88.7  19.3 357   3.6 297.2 23.176325 120.377524 15.52    1109    176
 200     3.8       869  915.4  21.2 88.8  19.3 355   3.5 297.1 23.176290 120.377519 15.53    1113    176
 201     3.8       872  915.0  21.2 89.1  19.3 353   3.5 297.1 23.176257 120.377519 15.57    1116    176
 202     3.8       876  914.6  21.2 89.3  19.3 351   3.5 297.1 23.176226 120.377527 15.60    1120    176
 203     3.9       880  914.2  21.1 89.5  19.4 349   3.5 297.1 23.176200 120.377539 15.63    1123    176
 204     4.1       884  913.7  21.1 89.7  19.4 347   3.5 297.1 23.176178 120.377553 15.66    1125    176
 205     4.1       888  913.3  21.1 89.8  19.4 345   3.5 297.1 23.176159 120.377567 15.65    1128    176
 206     4.1       892  912.9  21.1 89.7  19.3 343   3.5 297.0 23.176141 120.377582 15.63    1130    176
 207     4.2       897  912.4  21.1 89.8  19.3 341   3.5 297.0 23.176123 120.377598 15.63    1132    176
 208     4.2       901  912.0  21.0 90.0  19.3 339   3.5 297.0 23.176105 120.377615 15.64    1134    176
 209     4.3       905  911.6  21.0 90.1  19.3 337   3.5 296.9 23.176086 120.377633 15.63    1136    175
 210     4.4       909  911.1  21.0 89.9  19.3 336   3.5 296.9 23.176062 120.377652 15.58    1139    175
 211     4.4       914  910.6  21.0 89.6  19.2 334   3.5 296.9 23.176034 120.377672 15.52    1142    175
 212     4.4       918  910.2  21.0 89.3  19.2 333   3.5 296.9 23.175999 120.377696 15.52    1146    175
 213     4.3       923  909.7  21.0 89.2  19.2 331   3.5 296.9 23.175961 120.377722 15.50    1151    175
 214     4.0       927  909.3  21.0 89.0  19.1 330   3.5 296.9 23.175920 120.377751 15.45    1155    175
 215     3.8       930  908.9  21.0 88.6  19.0 329   3.6 296.9 23.175881 120.377779 15.41    1160    175
 216     3.7       934  908.5  21.0 88.4  19.0 328   3.6 296.9 23.175846 120.377806 15.38    1164    175
 217     3.7       938  908.1  21.0 88.3  19.0 327   3.6 296.9 23.175816 120.377831 15.36    1168    175
 218     3.8       942  907.7  21.0 88.4  19.0 326   3.6 296.9 23.175788 120.377854 15.36    1171    174
 219     4.1       946  907.3  20.9 88.7  19.0 325   3.6 296.8 23.175762 120.377872 15.37    1174    174
 220     4.5       950  906.8  20.9 88.6  18.9 324   3.6 296.8 23.175737 120.377888 15.32    1177    174
 221     4.7       955  906.3  20.9 87.9  18.8 323   3.6 296.8 23.175715 120.377902 15.22    1180    174
 222     4.6       960  905.8  21.0 86.8  18.7 322   3.6 296.8 23.175694 120.377916 15.13    1182    174
 223     4.3       964  905.4  21.0 86.4  18.7 321   3.5 296.9 23.175675 120.377930 15.10    1184    174
 224     4.0       968  905.0  21.0 86.6  18.7 321   3.5 296.9 23.175655 120.377944 15.12    1187    174
 225     3.9       972  904.6  21.0 87.1  18.7 320   3.5 296.8 23.175635 120.377957 15.18    1189    174
 226     3.8       976  904.2  20.9 87.5  18.8 319   3.5 296.8 23.175612 120.377974 15.22    1192    174
 227     3.7       979  903.8  20.9 87.7  18.8 318   3.5 296.7 23.175588 120.377995 15.22    1195    174
 228     3.5       983  903.4  20.8 87.9  18.8 318   3.5 296.7 23.175560 120.378021 15.22    1198    174
 229     3.5       986  903.1  20.8 88.1  18.8 317   3.4 296.7 23.175530 120.378050 15.24    1202    174
 230     3.5       990  902.7  20.7 88.5  18.8 316   3.4 296.6 23.175498 120.378078 15.26    1205    174
 231     3.5       993  902.3  20.7 88.7  18.8 315   3.4 296.6 23.175467 120.378104 15.26    1209    173
 232     3.4       997  902.0  20.7 88.6  18.7 315   3.4 296.6 23.175439 120.378130 15.22    1212    173
 233     3.4      1000  901.6  20.6 88.4  18.7 314   3.3 296.5 23.175416 120.378158 15.17    1215    173
 234     3.6      1004  901.3  20.6 88.2  18.6 313   3.3 296.5 23.175398 120.378187 15.10    1218    173
 235     3.8      1007  900.9  20.6 88.0  18.5 313   3.3 296.4 23.175386 120.378217 15.06    1219    173
 236     4.0      1011  900.5  20.5 88.1  18.5 312   3.3 296.4 23.175377 120.378247 15.06    1221    173
 237     3.9      1015  900.0  20.5 88.3  18.5 312   3.3 296.4 23.175369 120.378274 15.05    1222    173
 238     3.7      1019  899.7  20.5 88.2  18.5 311   3.2 296.3 23.175362 120.378299 15.01    1223    173
 239     3.4      1022  899.3  20.4 88.1  18.4 311   3.2 296.3 23.175355 120.378322 14.99    1224    172
 240     3.0      1025  899.0  20.4 88.2  18.4 310   3.2 296.2 23.175346 120.378345 14.98    1226    172
 241     2.6      1028  898.7  20.4 88.2  18.4 310   3.2 296.2 23.175335 120.378366 14.96    1227    172
 242     2.6      1031  898.5  20.4 88.2  18.4 310   3.2 296.2 23.175321 120.378386 14.94    1229    172
 243     2.8      1033  898.2  20.3 88.2  18.3 309   3.2 296.2 23.175303 120.378406 14.93    1231    172
 244     3.0      1037  897.9  20.3 88.4  18.3 309   3.1 296.1 23.175281 120.378428 14.93    1234    172
 245     3.2      1040  897.5  20.3 88.7  18.4 309   3.1 296.1 23.175255 120.378452 14.96    1237    172
 246     3.3      1043  897.2  20.3 88.8  18.4 309   3.1 296.1 23.175228 120.378479 14.97    1240    172
 247     3.1      1046  896.8  20.2 88.9  18.4 309   3.1 296.1 23.175204 120.378507 14.97    1243    172
 248     2.9      1049  896.6  20.2 89.0  18.3 309   3.1 296.0 23.175183 120.378534 14.97    1246    172
 249     2.7      1052  896.3  20.2 89.1  18.3 309   3.1 296.0 23.175166 120.378559 14.97    1248    171
 250     2.6      1054  896.0  20.2 89.3  18.3 309   3.1 296.0 23.175153 120.378582 14.98    1250    171
 251     2.5      1057  895.7  20.1 89.5  18.4 309   3.1 296.0 23.175139 120.378604 15.00    1252    171
 252     2.5      1059  895.5  20.1 89.7  18.4 309   3.1 296.0 23.175125 120.378624 15.03    1254    171
 253     2.6      1062  895.3  20.1 89.8  18.4 309   3.1 295.9 23.175110 120.378642 15.04    1256    171
 254     2.7      1065  895.0  20.1 89.8  18.4 309   3.1 295.9 23.175096 120.378659 15.03    1258    171
 255     2.8      1067  894.7  20.1 89.6  18.3 309   3.1 295.9 23.175082 120.378676 14.98    1259    171
 256     2.8      1070  894.4  20.1 89.3  18.3 309   3.1 295.9 23.175069 120.378695 14.92    1261    171
