Sonde serial number                          	S2330526
Balloon release date and time                	2021-04-02T03:00:02
Sonde type                                   	RS41-SGP

   n AscRate HeightMSL      P  Temp   RH  Dewp Dir Speed  VirT       Lat        Lon  MixR CompRng CompAz
  31     5.3       251  983.5  27.0 64.4  19.8  14   2.6 302.9 23.185595 120.376027 14.83     108    225
  32     5.2       256  982.9  27.0 64.5  19.8  12   2.6 302.9 23.185593 120.376009 14.84     109    226
  33     6.0       262  982.2  27.0 64.7  19.8  10   2.6 302.8 23.185581 120.375996 14.86     111    226
  34     5.5       268  981.6  26.9 65.0  19.8   8   2.7 302.8 23.185556 120.375979 14.88     114    225
  35     5.9       274  981.1  26.8 65.2  19.8   6   2.7 302.7 23.185521 120.375960 14.89     118    224
  36     5.6       279  980.5  26.7 65.6  19.8   3   2.7 302.6 23.185480 120.375947 14.89     123    223
  37     4.1       283  980.0  26.6 66.0  19.8   1   2.7 302.5 23.185436 120.375946 14.90     126    222
  38     4.3       288  979.4  26.6 66.3  19.8 359   2.8 302.4 23.185392 120.375960 14.91     129    220
  39     4.4       292  978.9  26.5 66.5  19.8 358   2.8 302.4 23.185352 120.375983 14.93     131    218
  40     3.7       296  978.5  26.5 66.6  19.8 356   2.8 302.4 23.185323 120.376009 14.96     132    216
  41     4.8       301  978.0  26.5 66.6  19.8 354   2.9 302.4 23.185305 120.376031 14.96     132    215
  42     4.0       305  977.5  26.5 66.5  19.8 353   2.9 302.4 23.185292 120.376051 14.92     132    214
  43     3.7       308  977.0  26.4 66.5  19.7 351   2.9 302.3 23.185274 120.376070 14.88     133    213
  44     3.7       312  976.5  26.4 66.7  19.7 350   2.9 302.2 23.185244 120.376093 14.87     134    211
  45     4.3       316  976.0  26.3 67.0  19.7 349   3.0 302.2 23.185205 120.376115 14.90     137    209
  46     5.4       322  975.5  26.3 67.3  19.8 348   3.0 302.2 23.185162 120.376129 14.93     141    208
  47     5.7       327  974.9  26.3 67.3  19.7 347   3.0 302.1 23.185126 120.376132 14.93     144    207
  48     6.7       334  974.3  26.2 67.3  19.7 347   3.0 302.1 23.185100 120.376127 14.89     147    207
  49     4.5       339  973.7  26.2 67.3  19.7 346   3.1 302.0 23.185085 120.376122 14.86     148    207
  50     5.4       344  973.1  26.1 67.4  19.6 346   3.1 302.0 23.185076 120.376121 14.85     149    206
  51     5.1       349  972.5  26.1 67.7  19.6 345   3.1 301.9 23.185068 120.376128 14.86     150    206
  52     5.5       355  971.9  26.0 67.9  19.6 345   3.1 301.8 23.185056 120.376137 14.86     151    206
  53     7.1       362  971.3  25.9 68.1  19.6 345   3.2 301.8 23.185036 120.376145 14.86     152    205
  54     5.5       367  970.7  25.9 68.2  19.6 344   3.2 301.7 23.185006 120.376151 14.84     155    204
  55     4.2       371  970.2  25.8 68.3  19.6 344   3.2 301.7 23.184971 120.376160 14.83     158    203
  56     4.9       376  969.6  25.8 68.6  19.6 344   3.2 301.6 23.184939 120.376176 14.85     161    202
  57     5.5       382  969.1  25.7 68.8  19.6 343   3.2 301.6 23.184914 120.376198 14.86     163    201
  58     5.0       387  968.6  25.7 69.0  19.6 343   3.2 301.5 23.184894 120.376225 14.87     164    200
  59     3.7       391  968.0  25.6 69.1  19.6 343   3.2 301.5 23.184873 120.376250 14.87     165    199
  60     4.6       395  967.5  25.6 69.3  19.6 343   3.2 301.5 23.184844 120.376267 14.89     168    198
  61     3.8       399  967.0  25.5 69.7  19.6 342   3.2 301.4 23.184807 120.376271 14.93     171    197
  62     5.7       405  966.5  25.5 70.0  19.6 342   3.2 301.4 23.184764 120.376262 14.96     176    197
  63     4.9       410  966.0  25.4 70.1  19.6 341   3.2 301.3 23.184721 120.376248 14.96     181    197
  64     3.6       413  965.4  25.4 70.2  19.6 341   3.2 301.3 23.184678 120.376235 14.94     186    197
  65     5.2       418  964.9  25.4 70.3  19.6 341   3.2 301.2 23.184640 120.376222 14.94     191    197
  66     5.3       424  964.3  25.3 70.5  19.6 340   3.2 301.2 23.184608 120.376212 14.94     194    197
  67     6.1       430  963.7  25.2 70.7  19.6 339   3.2 301.1 23.184583 120.376207 14.93     197    197
  68     6.2       436  963.0  25.2 70.8  19.5 339   3.3 301.0 23.184563 120.376214 14.91     199    197
  69     5.9       442  962.4  25.1 70.9  19.5 338   3.3 301.0 23.184543 120.376235 14.89     201    196
  70     6.3       448  961.7  25.1 71.0  19.5 338   3.3 300.9 23.184516 120.376267 14.87     202    195
  71     7.0       455  961.1  25.0 71.2  19.4 337   3.3 300.9 23.184485 120.376302 14.86     205    194
  72     4.8       460  960.4  25.0 71.3  19.4 336   3.3 300.8 23.184451 120.376335 14.85     208    192
  73     5.7       466  959.8  24.9 71.5  19.4 336   3.3 300.8 23.184418 120.376362 14.86     211    191
  74     6.0       472  959.1  24.8 71.7  19.4 335   3.4 300.7 23.184388 120.376383 14.86     214    191
  75     6.5       478  958.4  24.8 72.0  19.4 335   3.4 300.6 23.184359 120.376400 14.87     217    190
  76     7.2       485  957.7  24.7 72.3  19.4 334   3.5 300.6 23.184333 120.376413 14.87     219    190
  77     6.4       492  957.0  24.6 72.4  19.4 333   3.5 300.5 23.184311 120.376424 14.86     221    189
  78     5.8       497  956.3  24.6 72.5  19.3 333   3.5 300.4 23.184295 120.376438 14.84     223    189
  79     6.2       504  955.6  24.5 72.6  19.3 333   3.6 300.4 23.184284 120.376456 14.84     224    188
  80     6.7       510  954.9  24.5 72.9  19.3 332   3.7 300.3 23.184278 120.376479 14.86     224    188
  81     8.3       519  954.1  24.4 73.2  19.4 332   3.7 300.3 23.184274 120.376505 14.88     224    187
  82     6.9       526  953.4  24.4 73.3  19.3 331   3.8 300.2 23.184268 120.376529 14.87     225    186
  83     6.5       532  952.6  24.3 73.4  19.3 331   3.9 300.2 23.184257 120.376547 14.84     226    186
  84     6.0       538  951.8  24.3 73.6  19.3 331   3.9 300.1 23.184242 120.376559 14.85     227    185
  85     7.5       546  951.1  24.2 74.1  19.3 330   4.0 300.0 23.184222 120.376568 14.88     229    185
  86     8.5       554  950.3  24.1 74.5  19.3 330   4.0 299.9 23.184196 120.376576 14.89     232    185
  87     7.4       561  949.6  24.0 74.7  19.2 329   4.1 299.8 23.184160 120.376586 14.84     236    185
  88     6.7       568  948.9  23.9 74.7  19.2 329   4.2 299.7 23.184113 120.376597 14.80     241    184
  89     5.8       574  948.2  23.9 74.8  19.1 328   4.2 299.7 23.184056 120.376607 14.78     247    184
  90     5.1       579  947.5  23.8 74.9  19.1 328   4.3 299.7 23.183995 120.376616 14.78     254    184
  91     5.5       585  946.9  23.8 75.2  19.1 327   4.3 299.6 23.183934 120.376628 14.81     261    183
  92     5.7       590  946.2  23.7 75.6  19.2 326   4.3 299.6 23.183874 120.376646 14.86     267    183
  93     6.2       597  945.5  23.7 76.1  19.2 325   4.4 299.5 23.183815 120.376670 14.92     274    182
  94     6.4       603  944.9  23.6 76.5  19.3 324   4.4 299.5 23.183757 120.376701 14.95     280    181
  95     6.4       609  944.2  23.6 76.6  19.2 323   4.4 299.4 23.183702 120.376737 14.94     286    181
  96     7.2       616  943.4  23.5 76.7  19.2 322   4.4 299.3 23.183651 120.376777 14.91     292    180
  97     6.9       623  942.7  23.4 76.7  19.1 321   4.4 299.3 23.183606 120.376820 14.87     297    179
  98     7.8       631  942.0  23.4 76.7  19.1 320   4.4 299.2 23.183569 120.376864 14.82     301    178
  99     7.3       638  941.3  23.3 76.8  19.0 319   4.4 299.1 23.183541 120.376906 14.78     304    177
 100     5.9       644  940.6  23.3 76.8  19.0 318   4.4 299.1 23.183522 120.376942 14.75     306    177
 101     4.7       649  939.9  23.2 77.0  19.0 316   4.4 299.0 23.183510 120.376973 14.75     308    176
 102     6.3       655  939.2  23.1 77.5  19.0 315   4.3 299.0 23.183498 120.377000 14.80     309    176
 103     6.9       662  938.5  23.1 77.9  19.0 314   4.3 298.9 23.183485 120.377026 14.83     311    175
 104     6.9       669  937.8  23.0 77.9  19.0 312   4.3 298.8 23.183470 120.377051 14.79     313    175
 105     6.9       676  937.1  23.0 77.5  18.8 311   4.3 298.8 23.183453 120.377074 14.69     315    174
 106     5.9       682  936.4  23.0 77.1  18.7 310   4.2 298.7 23.183436 120.377095 14.61     317    174
 107     7.2       689  935.7  22.9 77.1  18.7 308   4.2 298.7 23.183419 120.377114 14.60     319    174
 108     7.1       696  935.0  22.9 77.5  18.7 307   4.2 298.7 23.183403 120.377140 14.62     321    173
 109     6.4       703  934.3  22.8 78.0  18.8 306   4.2 298.6 23.183386 120.377156 14.66     323    173
 110     6.5       709  933.7  22.7 78.7  18.8 305   4.1 298.5 23.183369 120.377181 14.74     326    173
 111     5.4       714  933.0  22.6 79.3  18.9 304   4.1 298.5 23.183351 120.377212 14.81     328    172
 112     5.5       720  932.4  22.6 79.8  18.9 303   4.1 298.4 23.183332 120.377246 14.85     331    172
 113     6.4       726  931.8  22.5 80.1  19.0 303   4.1 298.4 23.183313 120.377281 14.89     333    171
 114     5.7       732  931.2  22.5 80.1  18.9 302   4.1 298.4 23.183294 120.377318 14.89     336    170
 115     4.0       736  930.6  22.5 80.1  18.9 301   4.0 298.3 23.183274 120.377356 14.88     339    170
 116     4.3       740  930.0  22.4 80.7  19.0 301   4.0 298.3 23.183258 120.377369 14.93     341    170
 117     6.9       747  929.5  22.3 81.7  19.1 301   4.0 298.2 23.183243 120.377376 15.03     342    170
 118     6.4       754  928.9  22.2 82.5  19.1 301   3.9 298.1 23.183229 120.377383 15.10     344    170
 119     5.4       759  928.3  22.2 82.7  19.1 301   3.9 298.0 23.183214 120.377389 15.09     346    169
 120     4.4       763  927.7  22.1 82.7  19.0 301   3.8 298.0 23.183199 120.377396 15.05     348    169
 121     6.2       770  927.0  22.1 82.8  19.0 301   3.8 297.9 23.183184 120.377403 15.03     349    169
 122     5.8       775  926.4  22.0 82.8  19.0 301   3.7 297.9 23.183170 120.377409 15.00     351    169
 123     6.2       782  925.8  22.0 82.9  18.9 301   3.7 297.8 23.183155 120.377416 14.98     353    169
 124     6.0       788  925.2  21.9 83.0  18.9 301   3.6 297.7 23.183140 120.377422 14.97     355    169
 125     6.6       794  924.5  21.8 83.2  18.9 301   3.6 297.7 23.183126 120.377429 14.95     356    169
 126     6.3       800  923.9  21.8 83.3  18.8 301   3.5 297.6 23.183111 120.377436 14.93     358    169
 127     6.3       807  923.3  21.7 83.3  18.8 301   3.5 297.6 23.183096 120.377442 14.89     360    169
 128     5.3       812  922.8  21.7 83.4  18.8 301   3.4 297.5 23.183082 120.377449 14.88     361    169
 129     5.2       817  922.3  21.6 83.5  18.7 301   3.4 297.5 23.183067 120.377455 14.86     363    169
 130     5.1       822  921.8  21.6 83.5  18.7 301   3.4 297.4 23.183052 120.377462 14.82     365    169
 131     4.0       826  921.4  21.6 83.3  18.6 301   3.3 297.4 23.183038 120.377468 14.76     367    169
 132     2.6       829  921.0  21.5 83.3  18.6 301   3.3 297.4 23.183023 120.377475 14.77     368    169
 133     2.7       831  920.7  21.5 83.8  18.7 301   3.2 297.3 23.183009 120.377481 14.85     370    169
 134     3.3       835  920.4  21.5 84.6  18.8 301   3.2 297.3 23.182994 120.377488 14.93     372    169
 135     2.1       837  920.2  21.4 85.1  18.8 301   3.1 297.2 23.182980 120.377494 14.98     373    169
 136     1.2       838  919.9  21.4 85.5  18.9 301   3.1 297.2 23.182965 120.377501 15.03     375    169
 137     0.5       839  919.7  21.4 85.8  18.9 301   3.0 297.2 23.182951 120.377507 15.09     377    168
 138     0.9       840  919.5  21.4 86.1  19.0 301   3.0 297.2 23.182936 120.377514 15.14     379    168
 139     1.3       841  919.3  21.3 86.4  19.0 301   2.9 297.2 23.182922 120.377520 15.17     380    168
 140     2.8       844  919.0  21.3 86.5  19.0 301   2.9 297.2 23.182908 120.377526 15.16     382    168
 141     3.2       847  918.7  21.3 86.4  18.9 301   2.8 297.2 23.182893 120.377533 15.13     384    168
 142     4.0       851  918.4  21.3 86.4  18.9 301   2.8 297.1 23.182879 120.377539 15.10     385    168
 143     4.7       856  918.0  21.2 86.4  18.9 301   2.8 297.1 23.182865 120.377545 15.07     387    168
 144     3.5       859  917.6  21.2 86.1  18.8 301   2.7 297.1 23.182851 120.377552 15.02     389    168
 145     3.8       863  917.3  21.2 85.8  18.8 301   2.7 297.1 23.182837 120.377558 14.98     390    168
 146     3.4       866  916.9  21.2 85.6  18.7 301   2.6 297.0 23.182823 120.377564 14.94     392    168
 147     3.2       869  916.5  21.2 85.4  18.6 301   2.6 297.0 23.182809 120.377570 14.88     394    168
 148     4.4       874  916.1  21.2 85.1  18.6 301   2.5 297.0 23.182795 120.377576 14.80     395    168
 149     3.7       877  915.7  21.2 83.9  18.4 301   2.5 297.0 23.182781 120.377583 14.63     397    168
 150     3.8       881  915.3  21.3 81.5  18.0 301   2.4 297.0 23.182767 120.377589 14.28     398    168
 151     4.0       885  915.0  21.4 78.3  17.5 301   2.4 297.1 23.182753 120.377595 13.86     400    168
 152     3.2       889  914.6  21.5 74.0  16.7 301   2.3 297.1 23.182739 120.377601 13.17     402    168
 153     1.3       890  914.3  21.9 67.5  15.6 301   2.3 297.2 23.182725 120.377607 12.25     403    168
 154     3.5       893  914.0  22.4 62.1  14.8 301   2.3 297.6 23.182712 120.377613 11.58     405    168
 155     3.3       897  913.6  22.6 59.5  14.4 301   2.2 297.8 23.182698 120.377619 11.27     407    168
 156     2.3       899  913.3  22.7 59.0  14.3 301   2.2 297.9 23.182684 120.377625 11.22     408    168
 157     4.5       903  912.9  22.7 59.5  14.4 302   2.1 297.9 23.182671 120.377631 11.32     410    168
 158     4.1       907  912.5  22.6 60.1  14.5 302   2.1 297.8 23.182657 120.377637 11.39     411    168
 159     3.3       911  912.1  22.6 59.7  14.4 302   2.0 297.8 23.182644 120.377642 11.31     413    168
 160     3.1       914  911.6  22.7 58.8  14.2 302   2.0 297.9 23.182631 120.377648 11.20     415    167
 161     4.7       919  911.2  22.7 58.4  14.2 302   1.9 297.9 23.182617 120.377654 11.15     416    167
 162     5.8       924  910.6  22.7 58.3  14.1 302   1.9 297.8 23.182604 120.377660 11.11     418    167
 163     6.0       930  910.1  22.7 58.0  14.0 302   1.9 297.8 23.182591 120.377665 11.05     419    167
 164     5.7       936  909.6  22.7 57.6  13.9 302   1.8 297.8 23.182578 120.377671 10.99     421    167
 165     5.2       941  909.0  22.6 57.6  13.9 302   1.8 297.8 23.182565 120.377677 10.98     422    167
 166     4.9       946  908.4  22.6 57.8  13.9 302   1.7 297.7 23.182552 120.377682 10.98     424    167
 167     6.1       952  907.9  22.5 57.9  13.9 301   1.7 297.7 23.182539 120.377688 10.99     425    167
 168     5.9       958  907.3  22.5 58.0  13.8 301   1.6 297.6 23.182527 120.377693 10.96     427    167
 169     4.6       963  906.8  22.4 57.9  13.8 301   1.6 297.6 23.182514 120.377699 10.92     428    167
 170     5.5       968  906.2  22.4 57.7  13.7 301   1.6 297.5 23.182501 120.377704 10.87     430    167
 171     4.7       973  905.6  22.4 57.6  13.6 301   1.5 297.5 23.182489 120.377709 10.85     431    167
 172     4.6       978  905.1  22.3 57.8  13.6 301   1.5 297.4 23.182476 120.377715 10.84     433    167
 173     6.3       984  904.5  22.3 57.8  13.6 301   1.4 297.4 23.182464 120.377720 10.82     434    167
 174     6.0       990  903.9  22.2 57.6  13.5 301   1.4 297.3 23.182452 120.377725 10.78     436    167
 175     6.3       996  903.3  22.2 57.4  13.4 301   1.3 297.3 23.182439 120.377730 10.72     437    167
 176     6.0      1002  902.7  22.2 57.2  13.3 301   1.3 297.2 23.182427 120.377735 10.66     438    167
 177     5.7      1008  902.1  22.1 56.8  13.2 301   1.3 297.2 23.182415 120.377740 10.57     440    167
 178     7.0      1015  901.6  22.1 56.3  13.0 301   1.2 297.2 23.182403 120.377745 10.48     441    167
 179     6.1      1021  901.0  22.1 55.8  12.9 301   1.2 297.1 23.182392 120.377750 10.38     443    167
 180     3.7      1025  900.5  22.1 55.4  12.8 301   1.1 297.1 23.182380 120.377755 10.32     444    167
 181     3.7      1028  900.1  22.1 55.3  12.7 301   1.1 297.1 23.182368 120.377760 10.28     445    167
 182     3.4      1032  899.7  22.1 55.0  12.6 301   1.0 297.1 23.182357 120.377765 10.22     447    167
 183     3.4      1035  899.3  22.1 54.7  12.6 301   1.0 297.1 23.182345 120.377770 10.20     448    167
 184     3.4      1039  898.9  22.1 54.7  12.6 301   1.0 297.1 23.182334 120.377774 10.22     449    167
 185     3.7      1042  898.5  22.1 54.9  12.7 301   0.9 297.1 23.182323 120.377779 10.26     451    167
 186     3.4      1046  898.1  22.1 55.2  12.7 301   0.9 297.1 23.182311 120.377783 10.29     452    167
 187     2.7      1048  897.7  22.1 55.4  12.8 300   0.8 297.1 23.182300 120.377788 10.32     453    167
 188     4.1      1052  897.3  22.0 55.6  12.8 300   0.8 297.0 23.182289 120.377792 10.34     455    167
 189     5.5      1058  896.9  22.0 55.8  12.8 300   0.8 297.0 23.182279 120.377797 10.35     456    167
 190     4.8      1063  896.5  21.9 55.8  12.8 300   0.7 297.0 23.182268 120.377801 10.33     457    167
 191     3.3      1066  896.1  21.9 55.7  12.7 300   0.7 296.9 23.182257 120.377805 10.30     458    167
 192     3.6      1070  895.7  21.9 55.5  12.6 300   0.6 296.9 23.182247 120.377809 10.26     460    167
 193     4.0      1074  895.3  21.9 55.5  12.6 299   0.6 296.9 23.182236 120.377814 10.24     461    167
 194     3.3      1077  894.9  21.8 55.5  12.6 299   0.6 296.8 23.182226 120.377818 10.23     462    167
 195     3.6      1081  894.6  21.8 55.6  12.6 299   0.5 296.8 23.182216 120.377822 10.23     463    167
 196     3.9      1084  894.2  21.8 55.6  12.6 298   0.5 296.8 23.182206 120.377825 10.23     464    167
 197     3.8      1088  893.8  21.8 55.6  12.5 298   0.5 296.7 23.182196 120.377829 10.21     466    167
 198     3.8      1092  893.4  21.7 55.6  12.5 297   0.4 296.7 23.182186 120.377833 10.20     467    167
 199     3.0      1095  893.1  21.7 55.6  12.5 296   0.4 296.7 23.182176 120.377837 10.18     468    167
 200     3.0      1098  892.7  21.7 55.5  12.4 295   0.3 296.7 23.182167 120.377840 10.16     469    166
 201     3.0      1101  892.4  21.7 55.4  12.4 294   0.3 296.6 23.182157 120.377844 10.14     470    166
 202     3.2      1104  892.0  21.7 55.2  12.3 293   0.3 296.6 23.182148 120.377848 10.11     471    166
 203     3.9      1108  891.6  21.7 55.0  12.3 291   0.2 296.6 23.182139 120.377851 10.07     472    166
 204     4.5      1113  891.3  21.6 54.8  12.2 288   0.2 296.6 23.182130 120.377854 10.01     473    166
 205     3.4      1116  890.9  21.6 54.3  12.0 284   0.2 296.6 23.182121 120.377858  9.93     474    166
 206     3.8      1120  890.5  21.6 53.8  11.9 279   0.1 296.5 23.182112 120.377861  9.83     475    166
 207     3.5      1124  890.1  21.6 53.3  11.7 270   0.1 296.5 23.182103 120.377864  9.73     476    166
 208     3.8      1127  889.6  21.6 52.8  11.6   0   0.0 296.5 23.182095 120.377867  9.65     477    166
 209     5.0      1132  889.2  21.6 52.6  11.5   0   0.0 296.5 23.182086 120.377870  9.60     478    166
 210     5.4      1138  888.7  21.6 52.3  11.4   0   0.0 296.4 23.182078 120.377873  9.54     479    166
 211     4.1      1142  888.3  21.6 51.8  11.3   0   0.0 296.4 23.182070 120.377876  9.45     480    166
 212     3.3      1145  887.8  21.5 51.1  11.0 162   0.1 296.4 23.182062 120.377878  9.31     481    166
 213     5.4      1151  887.4  21.5 50.1  10.8 154   0.1 296.3 23.182054 120.377881  9.14     482    166
 214     5.2      1156  886.9  21.5 49.6  10.6 149   0.2 296.3 23.182046 120.377884  9.04     483    166
 215     4.2      1160  886.5  21.5 49.5  10.6 145   0.2 296.3 23.182039 120.377886  9.03     484    166
 216     3.3      1163  886.1  21.5 49.7  10.6 143   0.2 296.3 23.182031 120.377889  9.05     485    166
 217     4.7      1168  885.6  21.5 49.9  10.6 141   0.3 296.2 23.182024 120.377891  9.07     486    166
 218     4.2      1172  885.2  21.4 50.1  10.6 139   0.3 296.2 23.182017 120.377893  9.08     486    166
 219     3.6      1176  884.8  21.4 50.3  10.7 138   0.3 296.2 23.182010 120.377895  9.12     487    166
 220     4.0      1180  884.4  21.3 50.7  10.7 137   0.4 296.1 23.182003 120.377897  9.16     488    166
 221     4.7      1185  884.0  21.3 51.1  10.8 137   0.4 296.1 23.181996 120.377899  9.21     489    166
 222     4.3      1189  883.6  21.2 51.2  10.8 136   0.4 296.0 23.181990 120.377901  9.19     490    166
 223     3.6      1192  883.2  21.2 50.7  10.6 136   0.5 296.0 23.181983 120.377903  9.09     490    166
 224     3.4      1196  882.9  21.2 50.1  10.4 135   0.5 296.0 23.181977 120.377905  8.98     491    166
 225     2.2      1198  882.5  21.2 49.8  10.3 135   0.5 295.9 23.181971 120.377906  8.93     492    166
 226     4.0      1202  882.2  21.2 49.7  10.3 135   0.5 295.9 23.181965 120.377908  8.91     492    166
 227     2.7      1205  881.9  21.2 49.7  10.3 134   0.6 295.9 23.181959 120.377909  8.91     493    166
 228     2.4      1207  881.5  21.1 49.8  10.3 134   0.6 295.9 23.181954 120.377911  8.91     494    166
 229     2.7      1210  881.2  21.1 50.0  10.3 134   0.6 295.9 23.181948 120.377912  8.94     494    166
 230     4.4      1214  880.9  21.1 50.2  10.3 134   0.7 295.8 23.181943 120.377913  8.95     495    166
 231     3.1      1217  880.5  21.0 50.2  10.3 134   0.7 295.8 23.181938 120.377914  8.95     495    166
 232     3.4      1221  880.1  21.0 50.0  10.2 134   0.7 295.8 23.181933 120.377915  8.91     496    166
 233     4.7      1225  879.7  21.0 49.6  10.1 134   0.8 295.7 23.181928 120.377916  8.83     497    166
 234     4.7      1230  879.4  21.0 49.0   9.9 133   0.8 295.7 23.181924 120.377917  8.73     497    166
 235     4.2      1234  879.0  21.0 48.5   9.8 133   0.8 295.7 23.181920 120.377917  8.64     497    166
 236     3.2      1238  878.6  21.0 48.1   9.7 133   0.8 295.7 23.181915 120.377918  8.58     498    166
 237     2.3      1240  878.3  21.0 47.9   9.6 133   0.9 295.7 23.181911 120.377918  8.55     498    166
 238     3.3      1243  878.0  21.0 47.9   9.6 133   0.9 295.7 23.181907 120.377919  8.54     499    166
 239     3.1      1246  877.6  21.0 48.0   9.6 133   0.9 295.7 23.181904 120.377919  8.55     499    166
 240     2.3      1249  877.3  21.0 48.0   9.6 133   0.9 295.7 23.181900 120.377919  8.55     500    166
 241     3.0      1252  877.0  21.0 47.9   9.6 134   1.0 295.7 23.181897 120.377919  8.54     500    166
 242     3.5      1255  876.6  21.0 47.9   9.5 134   1.0 295.6 23.181894 120.377919  8.52     500    166
 243     4.3      1259  876.3  20.9 47.9   9.5 134   1.0 295.6 23.181891 120.377919  8.51     501    166
 244     4.4      1264  875.9  20.9 47.8   9.5 134   1.0 295.6 23.181888 120.377919  8.50     501    166
 245     3.7      1268  875.6  20.9 47.7   9.4 134   1.1 295.6 23.181885 120.377918  8.48     501    166
 246     2.9      1270  875.3  20.9 47.7   9.4 134   1.1 295.5 23.181883 120.377918  8.46     501    166
 247     2.8      1273  875.0  20.9 47.7   9.4 134   1.1 295.5 23.181881 120.377917  8.45     502    166
 248     2.3      1276  874.7  20.8 47.7   9.4 134   1.1 295.5 23.181879 120.377917  8.44     502    166
 249     3.2      1279  874.4  20.8 47.7   9.4 134   1.2 295.5 23.181877 120.377916  8.44     502    166
 250     2.8      1282  874.1  20.8 47.7   9.3 134   1.2 295.5 23.181875 120.377915  8.43     502    167
 251     2.5      1284  873.8  20.8 47.7   9.3 134   1.2 295.4 23.181874 120.377914  8.43     502    167
 252     2.1      1286  873.5  20.8 47.7   9.3 134   1.2 295.4 23.181873 120.377913  8.42     502    167
 253     3.1      1289  873.2  20.8 47.7   9.3 134   1.3 295.4 23.181872 120.377911  8.42     503    167
 254     2.8      1292  872.9  20.7 47.7   9.3 135   1.3 295.4 23.181871 120.377910  8.42     503    167
 255     3.1      1295  872.6  20.7 47.8   9.3 135   1.3 295.4 23.181870 120.377908  8.42     503    167
 256     2.9      1298  872.3  20.7 47.9   9.3 135   1.3 295.3 23.181870 120.377907  8.43     503    167
 257     4.2      1302  872.0  20.6 48.0   9.3 135   1.3 295.3 23.181870 120.377905  8.44     503    167
