Sonde serial number                          	R2030542
Balloon release date and time                	2021-04-02T21:00:01
Sonde type                                   	RS41-SG

   n AscRate HeightMSL      P  Temp    RH  Dewp Dir Speed  VirT       Lat        Lon  MixR CompRng CompAz
         m/s         m    hPa    °C     %    °C   °   m/s     K         °          °  g/kg       m      °
 427     2.9      1625  838.7  18.1  50.1   7.6 326   1.3 292.7 23.176841 120.377293  7.80    1047    177
 428     3.0      1628  838.4  18.1  50.2   7.6 325   1.3 292.7 23.176833 120.377296  7.82    1048    177
 429     3.0      1631  838.1  18.1  50.3   7.7 324   1.3 292.7 23.176824 120.377302  7.83    1050    177
 430     3.0      1634  837.8  18.1  50.4   7.7 323   1.3 292.6 23.176814 120.377309  7.83    1051    177
 431     3.1      1637  837.5  18.1  50.5   7.7 323   1.3 292.6 23.176804 120.377317  7.84    1052    177
 432     3.1      1640  837.2  18.1  50.6   7.7 322   1.4 292.6 23.176792 120.377326  7.85    1053    177
 433     3.2      1643  836.9  18.0  50.8   7.7 321   1.4 292.6 23.176781 120.377336  7.88    1054    177
 434     3.2      1647  836.6  18.0  51.1   7.8 320   1.4 292.6 23.176770 120.377348  7.91    1056    177
 435     3.0      1650  836.3  18.0  51.4   7.8 319   1.4 292.5 23.176759 120.377359  7.95    1057    177
 436     2.8      1652  836.0  18.0  51.7   7.9 319   1.5 292.5 23.176748 120.377371  7.98    1058    177
 437     2.9      1655  835.7  17.9  52.1   8.0 318   1.5 292.5 23.176738 120.377382  8.04    1059    177
 438     3.0      1658  835.4  17.9  52.7   8.1 317   1.5 292.5 23.176730 120.377392  8.12    1060    176
 439     3.2      1662  835.1  17.9  53.2   8.3 317   1.5 292.5 23.176723 120.377403  8.19    1061    176
 440     3.3      1665  834.8  17.8  53.8   8.4 316   1.5 292.5 23.176717 120.377413  8.26    1062    176
 441     3.3      1668  834.5  17.8  54.5   8.5 316   1.6 292.4 23.176711 120.377426  8.35    1063    176
 442     3.3      1671  834.1  17.8  55.2   8.7 315   1.6 292.4 23.176705 120.377439  8.44    1064    176
 443     3.2      1675  833.8  17.7  55.9   8.9 315   1.6 292.4 23.176696 120.377453  8.54    1065    176
 444     3.2      1678  833.5  17.7  57.3   9.2 315   1.6 292.4 23.176685 120.377467  8.72    1066    176
 445     3.3      1681  833.2  17.6  59.0   9.5 314   1.7 292.4 23.176673 120.377481  8.95    1067    176
 446     3.3      1684  832.9  17.6  60.1   9.8 314   1.7 292.3 23.176659 120.377495  9.10    1069    176
 447     3.2      1688  832.6  17.5  60.4   9.8 314   1.7 292.3 23.176646 120.377507  9.13    1071    176
 448     3.1      1691  832.3  17.5  60.5   9.8 313   1.7 292.3 23.176633 120.377518  9.12    1072    176
 449     3.1      1694  832.0  17.5  60.6   9.8 313   1.7 292.2 23.176621 120.377526  9.12    1073    176
 450     3.2      1697  831.7  17.4  60.7   9.8 313   1.8 292.2 23.176610 120.377535  9.12    1075    176
 451     3.3      1700  831.3  17.4  60.9   9.8 312   1.8 292.2 23.176600 120.377545  9.13    1076    176
 452     3.3      1704  831.0  17.4  61.1   9.8 312   1.8 292.1 23.176591 120.377555  9.15    1077    176
 453     3.2      1707  830.7  17.3  61.2   9.8 312   1.8 292.1 23.176581 120.377564  9.16    1078    176
 454     3.2      1710  830.4  17.3  61.4   9.8 312   1.9 292.1 23.176571 120.377575  9.17    1079    176
 455     3.2      1713  830.1  17.3  61.6   9.8 311   1.9 292.0 23.176562 120.377587  9.18    1080    175
 456     3.1      1716  829.8  17.2  61.7   9.8 311   1.9 292.0 23.176552 120.377601  9.18    1082    175
 457     3.1      1720  829.5  17.2  61.8   9.8 311   1.9 292.0 23.176542 120.377617  9.18    1083    175
 458     3.1      1723  829.2  17.2  62.0   9.8 310   2.0 291.9 23.176533 120.377633  9.18    1084    175
 459     3.2      1726  828.9  17.1  62.1   9.8 310   2.0 291.9 23.176525 120.377650  9.19    1085    175
 460     3.3      1729  828.5  17.1  62.3   9.9 310   2.0 291.9 23.176515 120.377665  9.21    1086    175
 461     3.3      1732  828.2  17.1  62.6   9.9 309   2.0 291.8 23.176505 120.377680  9.22    1087    175
 462     3.3      1736  827.9  17.0  62.7   9.9 309   2.1 291.8 23.176493 120.377693  9.24    1089    175
 463     3.2      1739  827.6  17.0  62.8   9.9 309   2.1 291.8 23.176481 120.377707  9.24    1090    175
 464     3.2      1742  827.3  17.0  62.8   9.9 308   2.1 291.8 23.176469 120.377722  9.23    1092    175
 465     3.1      1745  827.0  16.9  62.9   9.9 308   2.1 291.7 23.176456 120.377739  9.22    1093    175
 466     3.0      1748  826.7  16.9  63.1   9.9 308   2.2 291.7 23.176443 120.377758  9.23    1095    175
 467     2.9      1751  826.4  16.9  63.4   9.9 307   2.2 291.7 23.176429 120.377779  9.26    1097    175
 468     2.9      1754  826.1  16.9  63.6   9.9 307   2.2 291.7 23.176416 120.377799  9.28    1098    174
 469     3.0      1757  825.8  16.8  63.8   9.9 307   2.2 291.6 23.176401 120.377818  9.29    1100    174
 470     3.0      1760  825.5  16.8  63.8   9.9 306   2.2 291.6 23.176386 120.377837  9.28    1102    174
 471     3.1      1763  825.2  16.8  63.8   9.9 306   2.2 291.6 23.176371 120.377856  9.27    1104    174
 472     3.1      1766  824.9  16.7  63.8   9.9 306   2.2 291.5 23.176357 120.377875  9.26    1106    174
 473     3.1      1769  824.7  16.7  63.8   9.9 306   2.2 291.5 23.176343 120.377893  9.25    1107    174
 474     3.2      1772  824.4  16.7  63.9   9.9 306   2.3 291.5 23.176330 120.377913  9.25    1109    174
 475     3.3      1776  824.0  16.7  64.1   9.9 306   2.2 291.5 23.176319 120.377933  9.25    1110    174
 476     3.4      1779  823.7  16.6  64.2   9.9 306   2.2 291.4 23.176311 120.377953  9.26    1112    174
 477     3.4      1782  823.4  16.6  64.2   9.8 306   2.2 291.4 23.176303 120.377973  9.25    1113    174
 478     3.4      1786  823.1  16.6  64.2   9.8 306   2.2 291.4 23.176295 120.377994  9.24    1114    173
 479     3.4      1789  822.7  16.6  64.3   9.8 306   2.2 291.3 23.176286 120.378015  9.24    1115    173
 480     3.4      1793  822.4  16.5  64.5   9.8 306   2.2 291.3 23.176277 120.378035  9.25    1116    173
 481     3.4      1796  822.0  16.5  64.8   9.9 306   2.2 291.3 23.176268 120.378054  9.28    1118    173
 482     3.2      1799  821.7  16.5  65.2   9.9 306   2.1 291.3 23.176258 120.378072  9.33    1119    173
 483     3.1      1802  821.5  16.4  65.6  10.0 306   2.1 291.3 23.176248 120.378089  9.38    1120    173
 484     3.0      1805  821.2  16.4  66.0  10.1 307   2.1 291.2 23.176237 120.378105  9.42    1122    173
 485     3.0      1808  820.9  16.4  66.3  10.1 307   2.0 291.2 23.176224 120.378122  9.46    1123    173
 486     3.0      1811  820.6  16.4  66.6  10.2 308   2.0 291.2 23.176209 120.378138  9.48    1125    173
 487     3.1      1814  820.3  16.3  66.8  10.2 308   2.0 291.2 23.176194 120.378154  9.49    1127    173
 488     3.1      1818  820.0  16.3  66.8  10.2 309   1.9 291.1 23.176180 120.378172  9.49    1129    173
 489     3.3      1821  819.7  16.3  66.9  10.1 309   1.9 291.1 23.176166 120.378190  9.48    1130    173
 490     3.4      1824  819.4  16.2  66.9  10.1 310   1.8 291.1 23.176153 120.378208  9.46    1132    172
 491     3.4      1828  819.0  16.2  66.5  10.0 311   1.8 291.0 23.176141 120.378226  9.39    1134    172
 492     3.4      1831  818.7  16.2  65.7   9.8 312   1.8 291.0 23.176132 120.378242  9.28    1135    172
 493     3.3      1834  818.4  16.2  64.9   9.6 313   1.7 291.0 23.176124 120.378254  9.16    1136    172
 494     3.3      1838  818.1  16.2  64.4   9.5 313   1.7 290.9 23.176117 120.378262  9.09    1137    172
 495     3.3      1841  817.8  16.2  64.3   9.5 314   1.6 290.9 23.176111 120.378267  9.06    1138    172
 496     3.3      1844  817.4  16.1  64.2   9.4 316   1.6 290.9 23.176106 120.378271  9.04    1138    172
 497     3.2      1847  817.1  16.1  63.9   9.3 317   1.6 290.9 23.176100 120.378275  8.99    1139    172
 498     3.1      1850  816.8  16.1  63.6   9.2 318   1.5 290.8 23.176093 120.378281  8.94    1140    172
 499     3.0      1853  816.6  16.1  63.2   9.1 319   1.5 290.8 23.176085 120.378290  8.87    1141    172
 500     3.1      1856  816.3  16.1  62.6   9.0 320   1.5 290.8 23.176076 120.378299  8.78    1142    172
 501     3.2      1860  815.9  16.1  61.9   8.8 321   1.4 290.8 23.176066 120.378307  8.68    1143    172
 502     3.2      1863  815.6  16.1  61.5   8.7 322   1.4 290.7 23.176054 120.378315  8.62    1145    172
 503     3.2      1866  815.3  16.1  61.4   8.7 323   1.4 290.7 23.176040 120.378324  8.61    1146    172
 504     3.3      1869  815.0  16.0  61.4   8.7 324   1.3 290.7 23.176025 120.378331  8.61    1148    172
 505     3.3      1873  814.7  16.0  61.5   8.7 326   1.3 290.7 23.176010 120.378338  8.62    1150    172
 506     3.3      1876  814.4  16.0  61.6   8.7 327   1.3 290.7 23.175995 120.378343  8.63    1151    172
 507     3.3      1879  814.1  16.0  61.7   8.7 328   1.3 290.7 23.175983 120.378347  8.63    1153    172
 508     3.4      1883  813.7  16.0  61.7   8.7 329   1.2 290.6 23.175973 120.378350  8.62    1154    172
 509     3.4      1886  813.4  15.9  61.7   8.6 330   1.2 290.6 23.175965 120.378354  8.61    1155    172
 510     3.4      1889  813.1  15.9  61.7   8.6 331   1.2 290.6 23.175958 120.378358  8.59    1156    172
 511     3.4      1893  812.8  15.9  61.7   8.6 332   1.2 290.6 23.175951 120.378365  8.59    1157    172
 512     3.3      1896  812.5  15.9  61.7   8.6 333   1.1 290.5 23.175944 120.378372  8.58    1157    172
 513     3.2      1899  812.2  15.8  61.8   8.5 334   1.1 290.5 23.175935 120.378379  8.58    1158    172
 514     3.1      1902  811.9  15.8  61.9   8.6 335   1.1 290.5 23.175925 120.378385  8.59    1160    172
 515     3.2      1906  811.6  15.8  62.0   8.6 336   1.1 290.5 23.175914 120.378390  8.60    1161    172
 516     3.3      1909  811.3  15.8  61.9   8.5 337   1.0 290.5 23.175903 120.378395  8.59    1162    172
 517     3.4      1912  810.9  15.8  61.7   8.5 338   1.0 290.5 23.175890 120.378397  8.56    1164    172
 518     3.5      1916  810.6  15.8  61.9   8.5 340   1.0 290.5 23.175877 120.378399  8.58    1165    172
 519     3.5      1919  810.2  15.8  62.2   8.6 341   1.0 290.5 23.175865 120.378400  8.63    1166    172
 520     3.4      1923  809.9  15.8  62.1   8.6 342   0.9 290.4 23.175856 120.378401  8.61    1168    172
 521     3.4      1926  809.6  15.8  61.6   8.4 344   0.9 290.4 23.175849 120.378403  8.54    1168    172
 522     3.4      1930  809.3  15.8  61.2   8.3 345   0.9 290.4 23.175844 120.378405  8.47    1169    172
 523     3.4      1933  808.9  15.7  61.2   8.3 347   0.8 290.4 23.175841 120.378407  8.48    1169    172
 524     3.4      1936  808.6  15.7  61.7   8.4 349   0.8 290.4 23.175837 120.378406  8.54    1170    172
 525     3.3      1940  808.3  15.7  61.1   8.2 351   0.7 290.3 23.175833 120.378406  8.44    1170    172
 526     3.2      1943  808.0  15.7  59.1   7.8 353   0.7 290.3 23.175827 120.378407  8.17    1171    172
 527     3.1      1946  807.7  15.7  56.8   7.2 356   0.7 290.3 23.175820 120.378408  7.87    1172    172
 528     3.1      1949  807.4  15.8  55.4   6.9 358   0.6 290.3 23.175811 120.378410  7.70    1173    172
 529     3.1      1952  807.1  15.8  55.0   6.8   1   0.6 290.3 23.175801 120.378411  7.65    1174    172
 530     3.1      1955  806.8  15.8  55.1   6.8   5   0.6 290.3 23.175791 120.378411  7.67    1175    172
 531     3.2      1958  806.5  15.8  54.8   6.7   9   0.5 290.3 23.175782 120.378411  7.61    1176    172
 532     3.2      1962  806.2  15.8  53.7   6.4  13   0.5 290.2 23.175776 120.378410  7.46    1176    172
 533     3.2      1965  805.9  15.8  52.5   6.1  17   0.5 290.2 23.175772 120.378409  7.30    1177    172
 534     3.1      1968  805.6  15.8  51.8   5.9  22   0.5 290.2 23.175769 120.378406  7.22    1177    172
 535     3.0      1971  805.3  15.8  51.3   5.8  28   0.4 290.2 23.175766 120.378402  7.15    1177    172
 536     3.0      1974  805.1  15.8  51.0   5.7  34   0.4 290.2 23.175763 120.378397  7.12    1178    172
 537     3.2      1977  804.8  15.8  50.6   5.6  41   0.4 290.2 23.175761 120.378390  7.06    1178    172
 538     3.3      1981  804.4  15.8  49.9   5.4  47   0.4 290.2 23.175760 120.378383  6.96    1178    172
 539     3.3      1984  804.1  15.8  48.9   5.1  54   0.4 290.2 23.175759 120.378377  6.83    1178    172
 540     3.3      1987  803.8  15.8  48.3   4.9  61   0.4 290.2 23.175758 120.378372  6.74    1178    172
 541     3.3      1990  803.5  15.8  48.1   4.9  68   0.4 290.1 23.175757 120.378368  6.72    1178    172
 542     3.3      1994  803.2  15.8  48.1   4.9  75   0.4 290.1 23.175754 120.378366  6.71    1178    172
 543     3.5      1997  802.9  15.8  47.9   4.8  81   0.4 290.1 23.175751 120.378364  6.68    1178    172
 544     3.6      2001  802.5  15.8  47.5   4.7  86   0.4 290.1 23.175748 120.378359  6.62    1179    172
 545     3.7      2005  802.1  15.8  47.1   4.5  91   0.4 290.1 23.175747 120.378354  6.56    1179    172
 546     3.6      2008  801.8  15.8  46.7   4.4  96   0.4 290.1 23.175748 120.378347  6.52    1179    172
 547     3.5      2012  801.5  15.8  46.5   4.3 100   0.5 290.0 23.175750 120.378342  6.48    1178    172
 548     3.4      2015  801.2  15.7  46.1   4.2 104   0.5 290.0 23.175754 120.378337  6.43    1178    172
 549     3.4      2018  800.9  15.7  45.5   4.0 107   0.5 290.0 23.175760 120.378334  6.35    1177    172
 550     3.5      2022  800.5  15.8  44.6   3.8 111   0.5 290.0 23.175765 120.378331  6.23    1176    172
 551     3.4      2025  800.2  15.8  43.7   3.5 114   0.5 290.0 23.175770 120.378328  6.11    1176    172
 552     3.3      2029  799.9  15.8  42.9   3.3 116   0.5 290.0 23.175774 120.378324  6.01    1175    172
 553     3.3      2032  799.6  15.8  42.5   3.1 119   0.5 290.0 23.175777 120.378319  5.96    1175    172
 554     3.3      2035  799.3  15.8  42.2   3.0 122   0.6 290.0 23.175779 120.378312  5.92    1175    172
 555     3.3      2039  799.0  15.8  42.0   3.0 124   0.6 290.0 23.175780 120.378305  5.89    1174    172
 556     3.4      2042  798.6  15.8  41.9   2.9 127   0.6 290.0 23.175782 120.378296  5.87    1174    172
 557     3.5      2045  798.3  15.8  41.9   2.9 129   0.6 290.0 23.175783 120.378287  5.88    1174    172
 558     3.5      2049  798.0  15.8  42.0   2.9 132   0.6 290.0 23.175784 120.378277  5.88    1174    172
 559     3.5      2052  797.7  15.8  41.8   2.9 135   0.6 289.9 23.175785 120.378267  5.86    1173    172
 560     3.4      2056  797.3  15.7  41.4   2.7 138   0.6 289.9 23.175787 120.378260  5.80    1173    172
 561     3.3      2059  797.0  15.7  40.8   2.5 141   0.6 289.9 23.175789 120.378254  5.71    1173    172
 562     3.2      2062  796.7  15.7  40.2   2.3 144   0.6 289.9 23.175794 120.378250  5.62    1172    172
 563     3.1      2065  796.4  15.7  39.9   2.2 147   0.6 289.9 23.175799 120.378246  5.58    1172    173
 564     3.0      2068  796.1  15.7  39.9   2.1 151   0.6 289.9 23.175806 120.378243  5.57    1171    173
 565     2.9      2071  795.9  15.7  39.7   2.1 154   0.6 289.8 23.175813 120.378240  5.55    1170    173
 566     3.0      2074  795.6  15.7  39.4   1.9 158   0.6 289.8 23.175820 120.378237  5.49    1169    173
 567     3.1      2077  795.3  15.7  38.8   1.7 162   0.6 289.8 23.175826 120.378236  5.42    1168    173
 568     3.3      2081  795.0  15.7  38.7   1.7 166   0.6 289.8 23.175832 120.378235  5.40    1168    173
 569     3.3      2084  794.7  15.6  39.1   1.8 170   0.6 289.7 23.175836 120.378234  5.45    1167    173
 570     3.3      2087  794.4  15.6  39.5   1.9 173   0.7 289.7 23.175841 120.378234  5.50    1167    173
 571     3.3      2091  794.1  15.6  39.6   1.9 177   0.7 289.7 23.175846 120.378232  5.50    1166    173
 572     3.2      2094  793.8  15.6  39.4   1.9 180   0.7 289.7 23.175851 120.378229  5.48    1166    173
 573     3.1      2097  793.5  15.6  39.2   1.8 183   0.7 289.7 23.175856 120.378226  5.44    1165    173
 574     3.2      2100  793.2  15.6  38.8   1.6 186   0.8 289.6 23.175862 120.378224  5.39    1164    173
 575     3.3      2103  792.9  15.5  38.4   1.5 189   0.8 289.6 23.175869 120.378224  5.33    1164    173
 576     3.5      2107  792.6  15.5  38.1   1.4 191   0.8 289.6 23.175876 120.378225  5.29    1163    173
 577     3.5      2110  792.2  15.5  37.8   1.2 193   0.9 289.6 23.175882 120.378228  5.23    1162    173
 578     3.4      2114  791.9  15.5  37.1   0.9 195   0.9 289.6 23.175889 120.378233  5.14    1162    173
 579     3.2      2117  791.6  15.5  36.1   0.6 197   0.9 289.6 23.175896 120.378238  5.01    1161    172
 580     3.0      2120  791.3  15.6  35.2   0.3 198   1.0 289.6 23.175904 120.378244  4.90    1160    172
 581     3.0      2123  791.0  15.6  34.8   0.1 199   1.0 289.6 23.175912 120.378250  4.84    1159    172
 582     3.1      2126  790.7  15.6  34.7   0.1 200   1.1 289.6 23.175922 120.378257  4.83    1158    172
 583     3.3      2129  790.4  15.6  34.6   0.1 201   1.1 289.6 23.175931 120.378264  4.83    1157    172
 584     3.5      2133  790.1  15.6  34.4   0.0 202   1.1 289.6 23.175941 120.378271  4.81    1156    172
 585     3.6      2137  789.8  15.6  33.9  -0.2 203   1.2 289.6 23.175950 120.378277  4.74    1155    172
 586     3.6      2140  789.4  15.6  33.4  -0.4 204   1.2 289.6 23.175959 120.378284  4.67    1155    172
 587     3.4      2144  789.1  15.6  32.9  -0.6 205   1.2 289.6 23.175969 120.378290  4.61    1154    172
 588     3.2      2147  788.8  15.6  32.5  -0.7 205   1.3 289.6 23.175980 120.378295  4.56    1152    172
 589     3.1      2150  788.5  15.6  32.3  -0.9 206   1.3 289.6 23.175991 120.378300  4.52    1151    172
 590     3.1      2153  788.2  15.6  32.0  -1.0 207   1.3 289.6 23.176003 120.378302  4.49    1150    172
 591     3.1      2156  787.9  15.6  31.7  -1.1 207   1.4 289.6 23.176015 120.378305  4.45    1149    172
 592     3.0      2159  787.7  15.6  31.3  -1.3 208   1.4 289.6 23.176029 120.378309  4.39    1147    172
 593     3.0      2162  787.4  15.6  31.0  -1.4 209   1.4 289.6 23.176043 120.378314  4.35    1146    172
 594     3.1      2165  787.1  15.6  30.9  -1.5 210   1.4 289.5 23.176057 120.378318  4.34    1144    172
 595     3.2      2168  786.8  15.6  30.8  -1.5 211   1.4 289.5 23.176072 120.378324  4.33    1143    172
 596     3.3      2172  786.5  15.6  30.7  -1.6 212   1.5 289.5 23.176087 120.378329  4.30    1141    172
 597     3.4      2175  786.2  15.6  30.8  -1.5 214   1.5 289.5 23.176102 120.378336  4.32    1140    172
 598     3.5      2179  785.9  15.6  31.5  -1.2 215   1.5 289.5 23.176117 120.378343  4.43    1138    172
 599     3.4      2182  785.5  15.6  32.5  -0.8 216   1.5 289.5 23.176131 120.378351  4.57    1137    172
 600     3.3      2185  785.2  15.6  33.0  -0.6 218   1.5 289.5 23.176145 120.378359  4.62    1135    172
 601     3.2      2188  785.0  15.5  33.1  -0.6 220   1.5 289.5 23.176158 120.378368  4.64    1134    172
 602     3.2      2192  784.7  15.5  33.7  -0.3 222   1.5 289.5 23.176171 120.378378  4.72    1133    172
 603     3.3      2195  784.3  15.5  34.8   0.0 224   1.5 289.5 23.176183 120.378389  4.85    1132    171
 604     3.3      2198  784.0  15.4  35.8   0.4 226   1.5 289.5 23.176194 120.378399  4.99    1130    171
 605     3.2      2201  783.8  15.4  36.8   0.7 228   1.5 289.4 23.176204 120.378408  5.11    1129    171
 606     3.1      2205  783.5  15.4  37.6   1.0 231   1.5 289.4 23.176213 120.378417  5.22    1129    171
 607     3.1      2208  783.2  15.3  38.4   1.3 233   1.5 289.4 23.176220 120.378426  5.33    1128    171
 608     3.1      2211  782.9  15.3  39.5   1.6 236   1.4 289.4 23.176227 120.378435  5.46    1127    171
 609     3.1      2214  782.6  15.2  40.5   1.9 239   1.4 289.4 23.176234 120.378446  5.58    1127    171
 610     3.3      2217  782.3  15.2  40.8   2.0 242   1.4 289.4 23.176240 120.378458  5.63    1126    171
 611     3.4      2221  782.0  15.2  40.7   2.0 246   1.4 289.3 23.176247 120.378471  5.60    1126    171
 612     3.3      2224  781.7  15.2  40.5   1.9 249   1.4 289.3 23.176254 120.378485  5.57    1125    171
 613     3.3      2227  781.4  15.2  40.9   2.0 253   1.4 289.3 23.176261 120.378501  5.62    1125    171
 614     3.3      2230  781.1  15.1  42.5   2.5 257   1.4 289.3 23.176267 120.378519  5.84    1124    171
 615     3.2      2234  780.8  15.1  45.2   3.4 260   1.4 289.4 23.176274 120.378537  6.20    1124    171
 616     3.1      2237  780.5  15.1  48.4   4.3 265   1.4 289.4 23.176281 120.378556  6.63    1123    171
 617     3.2      2240  780.2  15.0  51.2   5.1 269   1.4 289.4 23.176288 120.378574  7.01    1123    170
 618     3.3      2243  779.9  15.0  53.2   5.6 273   1.4 289.4 23.176293 120.378591  7.28    1123    170
 619     3.5      2247  779.6  15.1  53.1   5.6 277   1.4 289.5 23.176295 120.378607  7.29    1123    170
 620     3.5      2250  779.2  15.1  50.6   5.0 282   1.5 289.5 23.176294 120.378624  6.97    1123    170
 621     3.4      2254  778.9  15.2  46.0   3.7 286   1.5 289.5 23.176291 120.378641  6.38    1124    170
 622     3.4      2257  778.6  15.4  41.3   2.3 290   1.5 289.5 23.176285 120.378658  5.77    1125    170
 623     3.4      2260  778.3  15.4  38.2   1.3 295   1.5 289.5 23.176278 120.378676  5.35    1126    170
 624     3.5      2264  778.0  15.5  35.1   0.2 299   1.6 289.5 23.176270 120.378694  4.94    1127    170
 625     3.6      2267  777.7  15.5  31.0  -1.5 303   1.6 289.5 23.176261 120.378709  4.38    1128    170
 626     3.8      2271  777.3  15.7  26.7  -3.4 307   1.7 289.5 23.176253 120.378723  3.80    1129    170
 627     3.8      2275  777.0  15.8  24.0  -4.7 310   1.7 289.5 23.176244 120.378734  3.44    1131    170
 628     3.9      2279  776.6  15.8  23.1  -5.1 314   1.8 289.6 23.176234 120.378744  3.33    1132    170
 629     4.0      2283  776.3  15.9  22.8  -5.3 317   1.8 289.6 23.176225 120.378755  3.30    1133    170
 630     4.1      2287  775.9  15.9  22.5  -5.4 320   1.9 289.7 23.176215 120.378766  3.26    1134    170
 631     4.2      2291  775.5  16.0  22.4  -5.4 323   1.9 289.7 23.176204 120.378777  3.26    1136    169
 632     4.3      2295  775.1  16.0  22.9  -5.1 326   2.0 289.7 23.176189 120.378787  3.34    1138    169
 633     4.2      2300  774.7  16.0  23.8  -4.6 329   2.0 289.8 23.176168 120.378797  3.47    1140    169
 634     3.8      2303  774.4  16.0  24.4  -4.3 331   2.1 289.8 23.176144 120.378807  3.56    1143    169
 635     3.4      2307  774.1  16.0  24.9  -4.0 334   2.2 289.8 23.176117 120.378817  3.63    1146    169
 636     3.3      2310  773.8  16.0  25.4  -3.8 336   2.2 289.8 23.176090 120.378830  3.71    1149    169
 637     3.2      2313  773.5  16.0  25.9  -3.5 338   2.2 289.8 23.176064 120.378845  3.79    1152    169
 638     3.2      2317  773.2  16.0  26.2  -3.3 340   2.3 289.8 23.176039 120.378860  3.83    1155    169
 639     3.1      2320  772.9  16.0  26.2  -3.3 342   2.3 289.9 23.176014 120.378873  3.84    1158    169
 640     3.1      2323  772.6  16.0  26.2  -3.3 344   2.4 289.8 23.175988 120.378884  3.84    1161    169
 641     3.1      2326  772.3  16.0  26.3  -3.3 346   2.4 289.8 23.175964 120.378893  3.85    1164    169
 642     3.2      2329  772.0  16.0  26.4  -3.3 348   2.4 289.8 23.175942 120.378898  3.86    1167    169
 643     3.2      2332  771.7  16.0  26.6  -3.2 349   2.5 289.8 23.175922 120.378899  3.89    1169    169
 644     3.3      2336  771.5  16.0  27.1  -2.9 351   2.5 289.8 23.175901 120.378899  3.96    1171    169
 645     3.4      2339  771.1  16.0  27.6  -2.7 352   2.5 289.8 23.175880 120.378897  4.03    1173    169
 646     3.4      2342  770.8  16.0  28.2  -2.4 354   2.5 289.8 23.175856 120.378896  4.12    1176    169
 647     3.3      2346  770.5  16.0  29.0  -2.0 355   2.5 289.9 23.175830 120.378895  4.24    1179    169
 648     3.1      2349  770.2  16.0  30.1  -1.5 356   2.5 289.9 23.175803 120.378894  4.41    1182    169
 649     3.2      2352  770.0  16.0  31.8  -0.8 358   2.6 290.0 23.175774 120.378893  4.67    1185    169
 650     3.3      2355  769.7  16.1  33.0  -0.2 359   2.6 290.1 23.175747 120.378891  4.88    1188    169
 651     3.5      2359  769.3  16.1  33.1  -0.1   0   2.6 290.1 23.175721 120.378888  4.92    1190    169
 652     3.6      2362  769.0  16.2  32.3  -0.4   2   2.6 290.2 23.175697 120.378885  4.81    1193    169
 653     3.5      2366  768.7  16.2  31.4  -0.7   3   2.6 290.2 23.175675 120.378881  4.68    1195    170
 654     3.3      2369  768.4  16.2  30.8  -1.0   4   2.6 290.2 23.175655 120.378877  4.61    1197    170
 655     3.1      2372  768.1  16.2  30.6  -1.1   5   2.6 290.2 23.175637 120.378873  4.57    1199    170
 656     3.0      2375  767.8  16.2  30.4  -1.1   6   2.6 290.2 23.175621 120.378869  4.55    1201    170
 657     3.0      2378  767.6  16.2  30.3  -1.2   7   2.6 290.1 23.175604 120.378865  4.53    1203    170
 658     3.1      2382  767.3  16.2  30.2  -1.3   8   2.6 290.1 23.175587 120.378862  4.50    1205    170
 659     3.1      2385  767.0  16.2  30.1  -1.4   9   2.6 290.1 23.175567 120.378859  4.48    1207    170
 660     3.2      2388  766.7  16.1  30.0  -1.4  10   2.7 290.1 23.175546 120.378855  4.47    1209    170
 661     3.2      2391  766.4  16.1  29.9  -1.5  11   2.7 290.1 23.175522 120.378852  4.45    1211    170
 662     3.3      2394  766.1  16.1  29.8  -1.5  12   2.7 290.1 23.175498 120.378848  4.44    1214    170
 663     3.3      2398  765.8  16.1  29.9  -1.5  12   2.7 290.0 23.175472 120.378844  4.45    1217    170
 664     3.4      2401  765.5  16.1  30.0  -1.4  13   2.7 290.0 23.175445 120.378839  4.46    1220    170
 665     3.4      2404  765.2  16.1  30.0  -1.5  14   2.8 290.0 23.175419 120.378834  4.46    1222    170
 666     3.5      2408  764.9  16.1  29.7  -1.6  14   2.8 290.0 23.175393 120.378827  4.41    1225    170
 667     3.4      2411  764.6  16.0  29.3  -1.8  15   2.8 290.0 23.175367 120.378820  4.34    1228    170
 668     3.3      2415  764.3  16.0  28.8  -2.0  16   2.9 289.9 23.175343 120.378812  4.28    1230    170
 669     3.1      2418  764.0  16.0  28.6  -2.2  16   2.9 289.9 23.175319 120.378804  4.23    1233    170
 670     3.1      2421  763.8  16.0  28.5  -2.2  16   2.9 289.9 23.175295 120.378795  4.22    1235    170
 671     3.1      2424  763.5  16.0  28.7  -2.1  17   3.0 289.9 23.175272 120.378786  4.25    1238    170
 672     3.2      2427  763.2  16.0  29.1  -2.0  17   3.0 289.9 23.175249 120.378775  4.30    1240    170
 673     3.2      2430  762.9  15.9  29.5  -1.8  17   3.1 289.8 23.175225 120.378762  4.35    1242    170
 674     3.2      2433  762.6  15.9  30.0  -1.6  17   3.1 289.8 23.175201 120.378748  4.42    1245    171
 675     3.2      2437  762.3  15.9  30.6  -1.4  17   3.1 289.8 23.175176 120.378734  4.51    1247    171
 676     3.1      2440  762.0  15.8  31.1  -1.2  17   3.2 289.8 23.175150 120.378721  4.57    1250    171
