Sonde serial number                          	R2030461
Balloon release date and time                	2021-04-03T12:00:03
Sonde type                                   	RS41-SG

   n AscRate HeightMSL      P  Temp    RH  Dewp Dir Speed  VirT       Lat        Lon  MixR CompRng CompAz
  39     5.6       241  985.2  23.5  82.4  20.3   1   6.4 299.4 23.184359 120.376740 15.33     214    181
  40     5.5       247  984.6  23.4  82.6  20.3   2   6.3 299.4 23.184300 120.376761 15.34     220    181
  41     5.4       252  984.0  23.4  82.7  20.3   3   6.2 299.3 23.184247 120.376760 15.33     226    181
  42     5.2       257  983.4  23.3  82.8  20.3   3   6.2 299.3 23.184203 120.376740 15.31     231    181
  43     5.0       262  982.9  23.3  82.8  20.2   4   6.1 299.2 23.184169 120.376711 15.29     235    182
  44     4.9       267  982.3  23.3  82.9  20.2   5   6.1 299.2 23.184139 120.376687 15.26     238    182
  45     5.1       272  981.8  23.2  83.0  20.2   7   6.0 299.1 23.184104 120.376676 15.25     242    183
  46     5.2       277  981.2  23.2  83.3  20.2   8   6.0 299.1 23.184059 120.376672 15.27     247    183
  47     5.1       283  980.6  23.1  83.7  20.2   9   6.0 299.0 23.184006 120.376665 15.31     253    183
  48     4.8       287  980.0  23.1  84.0  20.2  10   6.0 299.0 23.183953 120.376651 15.33     259    183
  49     4.6       292  979.6  23.0  84.3  20.2  11   6.0 298.9 23.183910 120.376627 15.35     264    183
  50     4.7       297  979.1  23.0  84.6  20.2  12   6.0 298.9 23.183881 120.376601 15.37     267    184
  51     4.9       302  978.5  22.9  84.8  20.2  13   6.0 298.9 23.183861 120.376580 15.38     269    184
  52     5.1       307  977.9  22.9  85.0  20.2  13   6.1 298.8 23.183838 120.376568 15.37     272    185
  53     5.2       312  977.3  22.8  85.1  20.2  14   6.1 298.7 23.183802 120.376561 15.34     276    185
  54     4.9       317  976.7  22.8  85.2  20.2  15   6.2 298.7 23.183748 120.376552 15.32     282    185
  55     4.5       321  976.3  22.7  85.2  20.1  15   6.3 298.6 23.183682 120.376534 15.30     290    185
  56     4.4       326  975.8  22.7  85.2  20.1  16   6.4 298.6 23.183615 120.376501 15.26     297    186
  57     4.5       330  975.3  22.6  85.4  20.1  16   6.5 298.5 23.183559 120.376460 15.25     304    186
  58     4.9       335  974.8  22.6  85.7  20.1  17   6.6 298.5 23.183517 120.376420 15.27     309    187
  59     5.2       340  974.2  22.5  86.1  20.1  17   6.7 298.4 23.183484 120.376393 15.30     313    187
  60     5.2       345  973.6  22.5  86.4  20.1  17   6.8 298.4 23.183450 120.376383 15.32     317    187
  61     5.0       351  973.0  22.4  86.7  20.1  17   6.9 298.3 23.183402 120.376385 15.33     322    187
  62     4.8       355  972.5  22.4  86.9  20.1  17   7.0 298.3 23.183335 120.376390 15.33     329    187
  63     4.8       360  972.0  22.3  87.1  20.1  17   7.2 298.2 23.183249 120.376388 15.33     339    187
  64     4.9       365  971.4  22.3  87.2  20.1  17   7.3 298.2 23.183148 120.376371 15.31     350    187
  65     5.0       370  970.8  22.2  87.2  20.0  17   7.4 298.1 23.183045 120.376337 15.28     362    187
  66     5.0       375  970.3  22.2  87.2  20.0  17   7.5 298.1 23.182950 120.376290 15.24     373    188
  67     4.7       380  969.7  22.1  87.2  19.9  17   7.5 298.0 23.182870 120.376238 15.21     382    188
  68     4.4       384  969.3  22.1  87.3  19.9  17   7.6 298.0 23.182807 120.376187 15.19     390    189
  69     4.3       389  968.8  22.0  87.5  19.9  16   7.7 297.9 23.182755 120.376147 15.19     396    189
  70     4.4       393  968.3  22.0  87.7  19.9  16   7.8 297.9 23.182708 120.376122 15.20     402    190
  71     4.4       397  967.8  22.0  88.2  19.9  16   7.8 297.9 23.182655 120.376115 15.26     408    190
  72     4.5       402  967.3  21.9  88.9  20.0  16   7.9 297.8 23.182589 120.376119 15.34     415    189
  73     4.5       406  966.8  21.9  89.3  20.0  16   7.9 297.8 23.182507 120.376125 15.39     424    189
  74     4.5       411  966.3  21.8  89.5  20.0  16   7.9 297.8 23.182410 120.376125 15.39     434    189
  75     4.4       415  965.8  21.8  89.5  20.0  16   7.9 297.7 23.182307 120.376111 15.36     446    189
  76     4.3       420  965.3  21.7  89.4  19.9  16   7.9 297.6 23.182209 120.376082 15.31     457    189
  77     4.0       424  964.9  21.7  89.4  19.9  16   7.9 297.6 23.182124 120.376046 15.26     467    189
  78     3.6       427  964.5  21.7  89.4  19.9  16   7.9 297.6 23.182057 120.376008 15.25     475    190
  79     3.2       430  964.1  21.6  89.6  19.9  16   7.9 297.5 23.182005 120.375978 15.27     481    190
  80     3.0       433  963.8  21.7  89.8  19.9  16   7.9 297.6 23.181964 120.375957 15.33     486    190
  81     3.0       436  963.5  21.7  89.8  20.0  16   7.9 297.6 23.181924 120.375942 15.37     491    190
  82     3.2       440  963.1  21.7  89.7  19.9  16   7.8 297.6 23.181878 120.375927 15.31     496    190
  83     3.1       443  962.8  21.6  89.5  19.8  16   7.8 297.5 23.181820 120.375904 15.25     503    190
  84     3.0       446  962.5  21.6  89.5  19.8  16   7.7 297.5 23.181748 120.375874 15.27     511    190
  85     3.0       449  962.1  21.7  89.6  19.9  16   7.7 297.6 23.181664 120.375838 15.35     521    191
  86     3.0       452  961.8  21.7  89.8  20.0  16   7.6 297.6 23.181575 120.375804 15.40     531    191
  87     3.1       455  961.5  21.7  89.8  19.9  16   7.6 297.6 23.181488 120.375778 15.36     541    191
  88     3.2       458  961.1  21.7  89.5  19.9  16   7.5 297.6 23.181408 120.375766 15.33     550    191
  89     3.2       461  960.7  21.8  89.0  19.9  16   7.4 297.7 23.181337 120.375763 15.35     558    191
  90     3.1       464  960.4  21.8  88.7  19.9  16   7.4 297.8 23.181272 120.375761 15.35     565    191
  91     2.9       467  960.1  21.9  88.8  19.9  16   7.3 297.8 23.181210 120.375753 15.39     572    191
  92     2.8       470  959.8  21.9  89.1  20.0  16   7.2 297.8 23.181149 120.375735 15.48     579    191
  93     2.7       473  959.5  21.9  89.5  20.1  16   7.1 297.9 23.181087 120.375709 15.58     586    191
  94     2.8       475  959.2  21.9  89.7  20.2  16   7.1 297.9 23.181025 120.375681 15.63     593    191
  95     3.1       479  958.9  21.9  89.8  20.2  16   7.0 297.9 23.180964 120.375659 15.66     601    191
  96     3.4       482  958.5  21.9  89.9  20.2  16   6.9 297.9 23.180905 120.375646 15.68     607    191
  97     3.6       486  958.0  21.9  89.8  20.2  16   6.8 297.9 23.180849 120.375641 15.68     613    191
  98     3.6       489  957.6  21.9  89.6  20.2  17   6.7 297.9 23.180794 120.375638 15.65     619    191
  99     3.4       493  957.3  21.9  89.5  20.1  17   6.6 297.9 23.180740 120.375627 15.64     626    191
 100     3.2       496  956.9  21.9  89.7  20.2  17   6.4 297.9 23.180687 120.375605 15.67     632    191
 101     3.0       499  956.6  21.9  89.8  20.2  17   6.3 297.9 23.180634 120.375570 15.69     638    191
 102     2.9       502  956.3  21.9  89.7  20.2  17   6.2 297.9 23.180579 120.375527 15.67     645    191
 103     3.1       505  956.0  21.9  89.3  20.1  17   6.1 297.9 23.180522 120.375480 15.61     652    192
 104     3.3       508  955.6  22.0  88.4  20.0  17   6.0 297.9 23.180461 120.375435 15.49     660    192
 105     3.5       512  955.2  22.1  86.8  19.8  17   5.9 298.0 23.180399 120.375397 15.31     667    192
 106     3.5       515  954.8  22.2  85.0  19.6  17   5.7 298.1 23.180338 120.375370 15.16     674    192
 107     3.3       518  954.5  22.4  84.1  19.6  17   5.6 298.2 23.180283 120.375358 15.11     681    192
 108     3.2       522  954.1  22.4  84.1  19.6  17   5.5 298.3 23.180235 120.375360 15.14     686    192
 109     3.2       525  953.8  22.4  84.6  19.7  17   5.4 298.3 23.180192 120.375372 15.24     690    192
 110     3.0       528  953.4  22.4  85.0  19.8  16   5.3 298.3 23.180153 120.375388 15.32     694    192
 111     2.9       531  953.1  22.4  85.1  19.8  16   5.2 298.3 23.180115 120.375401 15.36     698    192
 112     2.8       533  952.8  22.4  85.0  19.8  16   5.1 298.4 23.180077 120.375405 15.39     702    192
 113     2.8       536  952.5  22.5  85.0  19.9  16   5.1 298.5 23.180038 120.375397 15.46     706    192
 114     3.1       539  952.2  22.6  85.0  20.0  16   5.0 298.6 23.179999 120.375375 15.56     711    192
 115     3.6       543  951.8  22.7  85.0  20.0  15   5.0 298.7 23.179960 120.375344 15.62     716    192
 116     4.1       547  951.3  22.7  85.1  20.1  15   4.9 298.7 23.179922 120.375308 15.64     721    192
 117     4.3       551  950.8  22.7  85.2  20.1  15   4.9 298.6 23.179886 120.375276 15.65     725    192
 118     4.1       556  950.4  22.6  85.3  20.1  14   4.8 298.6 23.179855 120.375255 15.66     729    192
 119     3.6       559  950.0  22.6  85.4  20.0  14   4.8 298.6 23.179828 120.375244 15.65     732    192
 120     3.1       562  949.7  22.6  85.4  20.0  13   4.8 298.5 23.179803 120.375240 15.63     735    192
 121     3.0       565  949.4  22.6  85.5  20.0  13   4.8 298.5 23.179780 120.375239 15.63     738    192
 122     3.4       569  949.0  22.5  85.6  20.0  13   4.8 298.5 23.179757 120.375236 15.65     740    192
 123     3.9       573  948.6  22.5  85.8  20.0  12   4.8 298.5 23.179734 120.375228 15.67     743    192
 124     4.3       577  948.1  22.5  86.0  20.0  12   4.9 298.5 23.179709 120.375218 15.69     746    192
 125     4.3       581  947.6  22.5  86.1  20.0  11   4.9 298.4 23.179680 120.375209 15.67     749    192
 126     4.0       585  947.2  22.4  86.0  20.0  11   4.9 298.4 23.179643 120.375203 15.65     753    192
 127     3.7       589  946.8  22.4  86.1  20.0  10   4.9 298.4 23.179597 120.375199 15.64     758    192
 128     3.5       592  946.4  22.4  86.4  20.0  10   4.9 298.4 23.179539 120.375195 15.67     765    192
 129     3.3       596  946.0  22.4  86.6  20.0   9   5.0 298.3 23.179471 120.375188 15.70     772    192
 130     3.1       599  945.7  22.3  86.8  20.0   9   5.0 298.3 23.179398 120.375178 15.72     780    192
 131     3.0       602  945.4  22.3  86.9  20.0   8   5.0 298.3 23.179324 120.375163 15.71     789    192
 132     2.9       605  945.1  22.3  86.9  20.0   8   5.0 298.3 23.179253 120.375145 15.70     797    192
 133     2.7       607  944.8  22.3  86.8  20.0   8   5.0 298.2 23.179186 120.375127 15.67     804    192
 134     2.5       610  944.5  22.2  86.7  19.9   7   5.0 298.2 23.179123 120.375113 15.63     812    192
 135     2.5       612  944.3  22.2  86.6  19.9   7   5.0 298.2 23.179066 120.375102 15.59     818    192
 136     2.6       615  944.0  22.2  86.6  19.9   6   5.0 298.1 23.179014 120.375095 15.57     824    192
 137     2.8       618  943.6  22.2  86.7  19.9   6   5.0 298.1 23.178967 120.375090 15.59     829    192
 138     2.8       621  943.3  22.2  86.9  19.9   6   5.0 298.1 23.178928 120.375088 15.63     833    192
 139     2.6       623  943.1  22.2  87.2  19.9   6   5.0 298.1 23.178894 120.375089 15.68     837    192
 140     2.6       626  942.8  22.1  87.5  20.0   5   5.0 298.1 23.178862 120.375093 15.72     840    192
 141     2.5       628  942.5  22.1  87.6  20.0   5   4.9 298.1 23.178831 120.375101 15.73     843    192
 142     2.5       631  942.2  22.1  87.7  20.0   5   4.9 298.1 23.178800 120.375110 15.73     847    192
 143     2.4       633  942.0  22.1  87.8  20.0   5   4.8 298.1 23.178766 120.375118 15.73     850    192
 144     2.6       636  941.7  22.1  87.8  20.0   4   4.8 298.0 23.178729 120.375122 15.71     854    191
 145     2.8       639  941.4  22.0  87.9  19.9   4   4.8 298.0 23.178685 120.375121 15.71     859    191
 146     3.1       642  941.1  22.0  88.0  19.9   4   4.7 298.0 23.178639 120.375114 15.72     864    191
 147     3.2       645  940.7  22.0  88.2  20.0   4   4.7 298.0 23.178592 120.375104 15.73     869    191
 148     3.3       648  940.4  22.0  88.4  20.0   4   4.6 297.9 23.178548 120.375094 15.74     874    191
 149     3.4       652  940.0  21.9  88.5  20.0   3   4.6 297.9 23.178506 120.375085 15.75     879    191
 150     3.5       655  939.6  21.9  88.6  20.0   3   4.5 297.9 23.178465 120.375077 15.76     884    191
 151     3.4       659  939.2  21.9  88.8  19.9   3   4.5 297.9 23.178424 120.375073 15.76     888    191
 152     3.0       662  938.9  21.9  88.8  19.9   3   4.4 297.8 23.178382 120.375073 15.74     893    191
 153     2.7       664  938.6  21.8  88.7  19.9   3   4.4 297.8 23.178341 120.375074 15.71     897    191
 154     2.6       667  938.4  21.8  88.8  19.9   3   4.4 297.8 23.178302 120.375075 15.71     901    191
 155     2.9       670  938.1  21.8  88.9  19.9   3   4.3 297.8 23.178265 120.375074 15.72     905    191
 156     3.3       673  937.7  21.8  89.1  19.9   2   4.3 297.7 23.178231 120.375069 15.74     909    191
 157     3.5       676  937.3  21.7  89.3  19.9   2   4.3 297.7 23.178197 120.375064 15.75     913    191
 158     3.5       680  936.9  21.7  89.3  19.9   2   4.2 297.7 23.178163 120.375058 15.74     917    191
 159     3.4       683  936.6  21.7  89.2  19.8   1   4.2 297.7 23.178129 120.375053 15.71     921    191
 160     3.3       687  936.2  21.7  89.0  19.8   1   4.1 297.6 23.178097 120.375050 15.65     924    191
 161     3.1       690  935.9  21.7  88.6  19.7   0   4.1 297.6 23.178066 120.375047 15.58     928    191
 162     3.0       693  935.6  21.7  88.0  19.6 360   4.1 297.6 23.178034 120.375043 15.47     931    191
 163     2.9       696  935.3  21.7  87.2  19.5 359   4.0 297.6 23.178001 120.375040 15.37     935    191
 164     2.9       699  934.9  21.7  86.5  19.4 358   4.0 297.6 23.177963 120.375038 15.29     939    191
 165     2.9       702  934.6  21.8  86.0  19.3 357   3.9 297.7 23.177920 120.375037 15.23     944    191
 166     3.0       705  934.3  21.8  85.9  19.3 356   3.9 297.6 23.177873 120.375037 15.20     949    191
 167     3.0       708  934.0  21.8  85.9  19.3 355   3.8 297.6 23.177824 120.375037 15.22     954    191
 168     3.1       711  933.7  21.7  86.2  19.3 354   3.8 297.6 23.177775 120.375036 15.25     959    191
 169     3.2       714  933.3  21.7  86.1  19.3 353   3.7 297.6 23.177729 120.375033 15.25     965    191
 170     3.3       717  933.0  21.8  85.9  19.3 352   3.6 297.6 23.177685 120.375028 15.22     969    191
 171     3.4       721  932.6  21.7  85.7  19.3 350   3.6 297.6 23.177647 120.375025 15.19     974    191
 172     3.4       724  932.2  21.7  85.7  19.2 349   3.5 297.6 23.177614 120.375026 15.17     977    191
 173     3.3       727  931.9  21.7  85.7  19.2 347   3.5 297.6 23.177586 120.375032 15.15     980    191
 174     3.0       730  931.5  21.7  85.7  19.2 345   3.4 297.5 23.177563 120.375042 15.13     982    190
 175     2.7       733  931.3  21.6  85.7  19.1 344   3.4 297.5 23.177543 120.375055 15.10     984    190
 176     2.7       736  931.0  21.6  85.6  19.1 342   3.3 297.5 23.177524 120.375068 15.08     986    190
 177     2.9       738  930.7  21.6  85.5  19.1 340   3.3 297.5 23.177505 120.375080 15.04     988    190
 178     3.3       742  930.3  21.6  85.2  19.0 338   3.2 297.4 23.177486 120.375093 14.97     990    190
 179     3.7       745  929.9  21.6  84.5  18.9 336   3.2 297.4 23.177464 120.375108 14.86     992    190
 180     3.9       749  929.5  21.6  83.9  18.7 334   3.2 297.4 23.177441 120.375127 14.76     994    190
 181     3.9       753  929.1  21.6  83.5  18.7 332   3.2 297.4 23.177416 120.375149 14.71     997    190
 182     3.7       757  928.7  21.6  83.5  18.7 330   3.1 297.4 23.177389 120.375171 14.69     999    189
 183     3.5       760  928.3  21.5  83.5  18.6 329   3.1 297.3 23.177363 120.375192 14.67    1002    189
 184     3.5       764  928.0  21.5  83.3  18.6 327   3.1 297.3 23.177342 120.375209 14.64    1004    189
 185     3.5       767  927.6  21.5  83.2  18.6 325   3.1 297.3 23.177324 120.375226 14.62    1005    189
 186     3.4       771  927.2  21.5  83.2  18.6 324   3.1 297.3 23.177309 120.375245 14.62    1007    189
 187     3.1       774  926.9  21.5  83.2  18.5 323   3.1 297.3 23.177294 120.375266 14.61    1008    189
 188     2.8       777  926.6  21.5  83.0  18.5 321   3.1 297.3 23.177278 120.375289 14.59    1009    189
 189     2.7       779  926.3  21.5  82.8  18.5 320   3.1 297.3 23.177261 120.375315 14.55    1011    189
 190     2.6       782  926.0  21.5  82.3  18.4 319   3.1 297.3 23.177243 120.375339 14.47    1013    188
 191     2.6       785  925.7  21.5  81.7  18.3 318   3.1 297.2 23.177225 120.375364 14.38    1014    188
 192     2.4       787  925.5  21.5  81.0  18.1 318   3.2 297.2 23.177209 120.375390 14.25    1015    188
 193     2.3       789  925.2  21.5  80.1  18.0 317   3.2 297.2 23.177192 120.375417 14.12    1017    188
 194     2.3       792  925.0  21.6  79.6  17.9 316   3.2 297.2 23.177174 120.375443 14.03    1019    188
 195     2.6       794  924.7  21.6  79.5  17.9 316   3.2 297.2 23.177151 120.375466 14.03    1021    188
 196     3.0       797  924.4  21.5  79.9  17.9 315   3.2 297.2 23.177123 120.375486 14.09    1024    187
 197     3.2       801  924.1  21.5  80.5  18.0 315   3.2 297.2 23.177094 120.375503 14.16    1027    187
 198     3.2       804  923.7  21.5  80.5  18.0 314   3.2 297.2 23.177065 120.375520 14.14    1029    187
 199     3.0       807  923.4  21.5  79.6  17.8 314   3.2 297.1 23.177039 120.375537 13.99    1032    187
 200     2.8       810  923.1  21.5  78.8  17.7 314   3.2 297.1 23.177012 120.375558 13.85    1035    187
 201     2.8       813  922.8  21.5  78.5  17.6 313   3.2 297.1 23.176988 120.375581 13.80    1037    187
 202     2.9       815  922.5  21.5  78.4  17.6 313   3.2 297.1 23.176967 120.375609 13.78    1039    187
 203     3.0       818  922.2  21.5  77.8  17.4 313   3.2 297.1 23.176949 120.375638 13.67    1041    186
 204     3.0       821  921.8  21.5  76.5  17.2 312   3.2 297.0 23.176933 120.375666 13.45    1042    186
 205     3.0       824  921.5  21.5  74.7  16.8 312   3.2 297.0 23.176918 120.375692 13.16    1044    186
 206     2.8       827  921.2  21.6  73.0  16.5 312   3.2 297.0 23.176903 120.375713 12.90    1045    186
 207     2.8       830  920.9  21.6  71.8  16.3 311   3.2 297.0 23.176890 120.375729 12.71    1046    186
 208     2.9       833  920.6  21.6  71.1  16.2 311   3.2 297.0 23.176877 120.375742 12.60    1048    186
 209     3.0       836  920.3  21.6  70.5  16.0 310   3.2 297.0 23.176863 120.375757 12.50    1049    186
 210     3.0       839  920.0  21.6  70.1  15.9 309   3.2 297.0 23.176846 120.375774 12.43    1051    186
 211     2.9       842  919.7  21.6  69.8  15.9 309   3.2 297.0 23.176826 120.375794 12.38    1053    186
 212     2.8       845  919.4  21.6  69.7  15.8 308   3.2 296.9 23.176805 120.375817 12.35    1055    185
 213     2.7       847  919.1  21.6  69.5  15.8 307   3.2 296.9 23.176785 120.375845 12.31    1057    185
 214     2.9       850  918.8  21.5  69.3  15.7 307   3.2 296.9 23.176765 120.375873 12.26    1059    185
 215     3.1       853  918.5  21.5  69.0  15.6 306   3.2 296.9 23.176745 120.375901 12.20    1061    185
 216     3.3       857  918.1  21.5  68.7  15.5 305   3.2 296.8 23.176725 120.375927 12.14    1063    185
 217     3.4       860  917.7  21.5  68.4  15.5 304   3.3 296.8 23.176707 120.375952 12.09    1064    185
 218     3.4       864  917.4  21.5  68.2  15.4 303   3.3 296.8 23.176690 120.375977 12.05    1066    184
 219     3.3       867  917.0  21.5  68.0  15.4 302   3.3 296.8 23.176674 120.376002 12.00    1068    184
 220     3.2       870  916.7  21.5  67.8  15.3 301   3.3 296.8 23.176657 120.376027 11.96    1069    184
 221     3.2       873  916.4  21.4  67.9  15.3 300   3.3 296.7 23.176641 120.376052 11.96    1071    184
 222     3.2       876  916.1  21.4  68.1  15.3 299   3.4 296.7 23.176626 120.376078 11.98    1072    184
 223     3.1       879  915.7  21.4  68.2  15.3 298   3.4 296.7 23.176615 120.376108 11.99    1073    184
 224     2.8       882  915.4  21.4  68.2  15.3 297   3.4 296.7 23.176606 120.376140 11.97    1074    183
 225     2.5       885  915.2  21.3  68.1  15.2 296   3.5 296.6 23.176598 120.376175 11.94    1075    183
 226     2.4       887  914.9  21.3  68.0  15.2 296   3.5 296.6 23.176590 120.376209 11.90    1076    183
 227     2.6       890  914.7  21.3  67.9  15.1 295   3.5 296.6 23.176580 120.376241 11.87    1077    183
 228     2.9       893  914.3  21.3  67.8  15.1 294   3.6 296.5 23.176568 120.376269 11.84    1078    183
 229     3.2       896  914.0  21.2  67.7  15.1 293   3.6 296.5 23.176554 120.376298 11.82    1079    183
 230     3.5       899  913.6  21.2  67.5  15.0 292   3.6 296.5 23.176538 120.376326 11.78    1081    182
 231     3.8       903  913.2  21.2  67.4  14.9 291   3.7 296.5 23.176519 120.376355 11.73    1083    182
 232     4.1       907  912.8  21.2  67.3  14.9 290   3.7 296.4 23.176498 120.376387 11.71    1085    182
 233     4.2       911  912.3  21.1  67.4  14.9 289   3.8 296.4 23.176477 120.376421 11.72    1087    182
 234     4.1       916  911.9  21.1  67.6  14.9 288   3.8 296.4 23.176458 120.376457 11.72    1089    182
 235     3.8       919  911.5  21.1  67.6  14.9 288   3.8 296.3 23.176446 120.376496 11.71    1090    182
 236     3.5       923  911.1  21.0  67.5  14.8 287   3.9 296.3 23.176441 120.376539 11.67    1091    181
 237     3.2       926  910.8  21.0  67.1  14.7 286   3.9 296.2 23.176442 120.376582 11.59    1091    181
 238     2.9       929  910.5  21.0  66.2  14.5 286   3.9 296.2 23.176444 120.376623 11.43    1090    181
 239     2.9       932  910.2  21.0  65.3  14.3 285   4.0 296.2 23.176445 120.376662 11.28    1090    181
 240     3.0       935  909.9  21.0  64.9  14.2 284   4.0 296.2 23.176443 120.376698 11.22    1090    180
 241     3.2       938  909.6  21.0  64.8  14.2 284   4.0 296.2 23.176439 120.376734 11.20    1091    180
 242     3.3       941  909.2  21.0  64.7  14.1 283   4.0 296.1 23.176433 120.376769 11.17    1091    180
 243     3.2       945  908.8  21.0  64.3  14.0 283   4.1 296.1 23.176426 120.376806 11.10    1092    180
 244     2.9       948  908.5  21.0  63.8  13.9 282   4.1 296.1 23.176418 120.376845 11.01    1093    180
 245     2.6       950  908.3  21.0  63.3  13.8 282   4.1 296.1 23.176409 120.376886 10.93    1094    179
 246     2.7       953  908.0  21.0  63.0  13.7 281   4.1 296.1 23.176398 120.376929 10.88    1095    179
 247     3.0       956  907.7  21.0  62.7  13.6 281   4.1 296.1 23.176387 120.376973 10.83    1097    179
 248     3.3       959  907.3  21.0  62.3  13.5 281   4.1 296.1 23.176374 120.377018 10.76    1098    179
 249     3.3       962  907.0  21.0  61.8  13.4 280   4.1 296.0 23.176362 120.377064 10.68    1100    178
 250     3.1       966  906.6  21.0  61.4  13.3 280   4.1 296.0 23.176353 120.377111 10.60    1101    178
 251     2.8       968  906.4  21.0  61.0  13.2 279   4.1 296.0 23.176346 120.377157 10.53    1102    178
 252     2.7       971  906.1  20.9  60.7  13.1 279   4.1 296.0 23.176342 120.377203 10.47    1102    178
 253     2.8       974  905.8  20.9  60.3  13.0 279   4.1 296.0 23.176339 120.377245 10.41    1103    178
 254     2.9       977  905.5  20.9  60.1  12.9 278   4.1 295.9 23.176335 120.377283 10.36    1104    177
 255     2.9       980  905.2  20.9  59.8  12.8 278   4.1 295.9 23.176329 120.377317 10.32    1104    177
 256     2.9       983  904.9  20.9  59.6  12.8 278   4.1 295.9 23.176325 120.377350 10.28    1105    177
 257     2.7       985  904.6  20.9  59.6  12.8 277   4.1 295.9 23.176322 120.377382 10.27    1105    177
