Sonde serial number                          	R2030536
Balloon release date and time                	2021-04-02T09:21:07
Sonde type                                   	RS41-SG

   n AscRate HeightMSL      P  Temp   RH  Dewp Dir Speed  VirT       Lat        Lon  MixR CompRng CompAz
  41     3.0       205  986.6  26.9 65.8  20.0 304   4.2 302.8 23.185461 120.377520 14.95     121    141
  42     2.9       208  986.2  26.8 65.8  19.9 304   4.2 302.7 23.185443 120.377552 14.94     124    140
  43     2.7       210  985.9  26.8 65.8  19.9 304   4.2 302.7 23.185420 120.377585 14.93     129    140
  44     2.6       213  985.7  26.8 65.9  19.9 304   4.2 302.7 23.185395 120.377625 14.93     133    139
  45     2.7       216  985.4  26.8 66.2  20.0 304   4.2 302.7 23.185370 120.377670 14.97     138    139
  46     2.9       219  985.0  26.8 66.4  20.0 304   4.3 302.7 23.185350 120.377714 15.02     143    138
  47     2.9       222  984.7  26.7 66.5  20.0 304   4.3 302.6 23.185333 120.377753 15.03     147    137
  48     2.8       224  984.4  26.7 66.5  20.0 304   4.3 302.6 23.185314 120.377787 15.01     151    137
  49     2.8       227  984.1  26.7 66.6  20.0 305   4.3 302.6 23.185291 120.377819 14.99     155    136
  50     2.9       230  983.8  26.7 66.6  20.0 305   4.3 302.5 23.185267 120.377852 14.99     159    136
  51     3.0       233  983.4  26.6 66.7  19.9 305   4.3 302.5 23.185245 120.377885 14.98     164    136
  52     3.2       236  983.1  26.6 66.8  19.9 305   4.3 302.5 23.185226 120.377917 14.98     167    136
  53     3.4       240  982.7  26.5 66.9  19.9 306   4.3 302.4 23.185206 120.377949 14.97     171    135
  54     3.6       243  982.3  26.5 67.0  19.9 306   4.3 302.4 23.185183 120.377982 14.97     175    135
  55     3.9       247  981.9  26.5 67.1  19.9 306   4.3 302.4 23.185156 120.378018 14.97     180    135
  56     4.0       251  981.4  26.5 67.1  19.9 307   4.3 302.3 23.185128 120.378055 14.96     185    135
  57     3.7       255  981.0  26.4 67.1  19.9 307   4.4 302.3 23.185106 120.378092 14.94     189    135
  58     3.2       258  980.6  26.4 67.0  19.8 307   4.4 302.3 23.185091 120.378126 14.92     193    134
  59     2.7       261  980.3  26.4 67.0  19.8 308   4.4 302.3 23.185077 120.378158 14.92     196    134
  60     2.5       263  980.1  26.4 67.1  19.8 308   4.4 302.3 23.185061 120.378188 14.92     200    134
  61     2.4       266  979.8  26.3 67.3  19.8 308   4.4 302.2 23.185041 120.378220 14.92     204    133
  62     2.7       268  979.5  26.3 67.4  19.8 309   4.4 302.2 23.185017 120.378252 14.93     208    133
  63     3.0       271  979.2  26.3 67.5  19.8 309   4.4 302.2 23.184989 120.378284 14.93     213    133
  64     3.4       275  978.8  26.3 67.6  19.8 309   4.4 302.1 23.184959 120.378313 14.94     217    133
  65     3.7       278  978.4  26.2 67.7  19.8 310   4.4 302.1 23.184927 120.378339 14.95     221    134
  66     3.9       282  977.9  26.2 67.9  19.8 310   4.4 302.1 23.184894 120.378367 14.96     226    134
  67     4.1       286  977.5  26.2 68.1  19.8 310   4.4 302.0 23.184864 120.378398 14.97     231    134
  68     4.3       291  977.1  26.1 68.2  19.8 311   4.5 302.0 23.184844 120.378431 14.98     235    134
  69     4.5       295  976.6  26.1 68.3  19.8 311   4.5 302.0 23.184832 120.378465 14.96     238    133
  70     4.5       300  976.0  26.0 68.5  19.8 311   4.5 301.9 23.184821 120.378499 14.95     241    133
  71     4.2       304  975.6  26.0 68.7  19.8 312   4.5 301.8 23.184803 120.378533 14.95     245    133
  72     3.8       308  975.2  26.0 68.7  19.8 312   4.5 301.8 23.184774 120.378567 14.97     250    133
  73     3.4       311  974.8  26.0 68.7  19.8 313   4.5 301.8 23.184737 120.378607 14.98     256    133
  74     3.2       314  974.4  25.9 68.7  19.8 313   4.5 301.8 23.184696 120.378650 14.96     262    133
  75     3.2       317  974.1  25.9 68.7  19.7 314   4.5 301.8 23.184659 120.378695 14.92     268    133
  76     3.4       321  973.7  25.9 68.8  19.7 314   4.5 301.7 23.184631 120.378735 14.93     273    133
  77     3.7       324  973.3  25.8 69.1  19.8 315   4.5 301.7 23.184610 120.378767 14.97     277    133
  78     3.8       328  972.9  25.8 69.6  19.8 315   4.5 301.7 23.184593 120.378789 15.01     280    133
  79     3.7       332  972.5  25.7 69.9  19.8 316   4.6 301.6 23.184576 120.378806 15.05     283    133
  80     3.5       335  972.1  25.7 69.9  19.8 317   4.6 301.6 23.184555 120.378823 15.04     286    133
  81     3.4       339  971.7  25.7 69.9  19.8 317   4.6 301.5 23.184529 120.378847 15.01     289    133
  82     3.2       342  971.4  25.6 69.9  19.8 318   4.6 301.5 23.184499 120.378881 14.99     294    133
  83     3.0       345  971.0  25.6 70.0  19.7 319   4.6 301.5 23.184465 120.378924 14.98     300    133
  84     2.9       348  970.7  25.6 70.0  19.7 320   4.5 301.5 23.184429 120.378973 14.97     306    133
  85     2.8       351  970.4  25.5 70.0  19.7 320   4.5 301.4 23.184393 120.379021 14.94     313    133
  86     2.8       353  970.1  25.5 70.0  19.7 321   4.5 301.4 23.184357 120.379062 14.92     319    133
  87     3.0       356  969.8  25.5 70.1  19.7 322   4.5 301.3 23.184321 120.379092 14.92     324    133
  88     3.2       360  969.4  25.4 70.2  19.7 323   4.5 301.3 23.184285 120.379113 14.92     328    133
  89     3.3       363  969.0  25.4 70.3  19.7 324   4.5 301.3 23.184250 120.379129 14.93     332    133
  90     3.2       366  968.7  25.4 70.3  19.6 325   4.5 301.3 23.184216 120.379146 14.93     336    134
  91     3.1       369  968.4  25.4 70.5  19.6 326   4.5 301.3 23.184185 120.379165 14.93     339    134
  92     3.0       372  968.0  25.4 70.7  19.7 327   4.5 301.2 23.184158 120.379186 14.96     343    134
  93     3.0       375  967.7  25.3 71.0  19.7 328   4.5 301.2 23.184131 120.379208 15.00     347    134
  94     3.0       378  967.4  25.3 71.3  19.7 328   4.5 301.2 23.184105 120.379230 15.03     350    134
  95     3.1       381  967.0  25.2 71.5  19.7 329   4.5 301.1 23.184076 120.379252 15.05     354    134
  96     3.1       385  966.7  25.2 71.7  19.8 330   4.5 301.1 23.184042 120.379274 15.06     358    134
  97     3.1       388  966.4  25.2 71.8  19.8 331   4.5 301.1 23.184000 120.379295 15.07     363    135
  98     3.0       391  966.0  25.2 71.9  19.8 331   4.5 301.0 23.183955 120.379312 15.07     368    135
  99     2.8       393  965.7  25.1 72.0  19.7 332   4.5 301.0 23.183908 120.379325 15.07     372    135
 100     2.7       396  965.5  25.1 71.9  19.7 333   4.5 301.0 23.183861 120.379335 15.04     377    136
 101     2.8       399  965.1  25.1 71.9  19.7 333   4.5 301.0 23.183816 120.379346 15.01     381    136
 102     2.9       402  964.8  25.0 71.9  19.7 334   4.5 300.9 23.183775 120.379357 15.00     385    137
 103     3.0       405  964.5  25.0 72.0  19.6 334   4.5 300.9 23.183737 120.379372 14.99     390    137
 104     2.9       408  964.1  25.0 72.0  19.6 335   4.4 300.9 23.183699 120.379394 14.98     394    137
 105     2.9       411  963.8  25.0 72.0  19.6 335   4.4 300.8 23.183661 120.379421 14.97     399    137
 106     2.9       413  963.5  25.0 72.0  19.6 335   4.4 300.8 23.183626 120.379452 14.94     404    137
 107     2.9       416  963.2  25.0 71.8  19.5 336   4.4 300.8 23.183593 120.379480 14.91     409    137
 108     3.0       419  962.9  25.0 71.7  19.5 336   4.4 300.8 23.183560 120.379503 14.90     413    137
 109     3.0       422  962.6  24.9 71.8  19.5 336   4.4 300.8 23.183524 120.379520 14.91     417    138
 110     2.9       425  962.2  24.9 71.8  19.5 337   4.3 300.8 23.183486 120.379532 14.91     421    138
 111     3.0       428  961.9  24.9 71.9  19.5 337   4.3 300.8 23.183448 120.379540 14.91     425    138
 112     3.0       431  961.6  24.9 72.0  19.5 337   4.3 300.7 23.183412 120.379547 14.91     428    138
 113     2.8       434  961.3  24.9 72.0  19.5 337   4.3 300.7 23.183380 120.379553 14.89     431    139
 114     2.7       437  961.0  24.8 72.0  19.5 338   4.2 300.7 23.183349 120.379562 14.87     434    139
 115     2.6       439  960.7  24.8 72.1  19.5 338   4.2 300.7 23.183318 120.379576 14.87     438    139
 116     2.6       442  960.4  24.8 72.2  19.5 338   4.2 300.6 23.183285 120.379595 14.89     442    139
 117     2.5       444  960.1  24.8 72.5  19.5 339   4.2 300.6 23.183251 120.379617 14.93     446    139
 118     2.5       447  959.9  24.7 72.8  19.5 339   4.1 300.6 23.183217 120.379641 14.97     451    139
 119     2.5       449  959.6  24.7 73.0  19.5 339   4.1 300.6 23.183185 120.379663 14.98     455    139
 120     2.6       452  959.3  24.7 73.2  19.5 339   4.1 300.5 23.183152 120.379684 14.99     459    140
 121     2.7       455  959.0  24.6 73.2  19.5 340   4.1 300.5 23.183120 120.379703 14.98     463    140
 122     2.8       458  958.7  24.6 73.2  19.5 340   4.0 300.5 23.183089 120.379718 14.96     467    140
 123     2.8       460  958.4  24.6 73.2  19.5 340   4.0 300.5 23.183057 120.379728 14.96     470    140
 124     2.8       463  958.1  24.6 73.3  19.5 341   4.0 300.4 23.183025 120.379733 14.97     473    140
 125     2.7       466  957.8  24.6 73.4  19.5 341   4.0 300.4 23.182989 120.379735 14.98     476    140
 126     2.6       468  957.5  24.5 73.5  19.5 341   4.0 300.4 23.182951 120.379738 14.96     480    141
 127     2.5       471  957.3  24.5 73.4  19.5 342   3.9 300.4 23.182914 120.379741 14.94     483    141
 128     2.3       473  957.0  24.5 73.4  19.4 342   3.9 300.3 23.182878 120.379747 14.91     487    141
 129     2.2       475  956.8  24.5 73.3  19.4 342   3.9 300.3 23.182844 120.379754 14.89     490    141
 130     2.1       477  956.5  24.4 73.3  19.4 343   3.9 300.3 23.182811 120.379763 14.86     493    142
 131     2.0       479  956.3  24.4 73.3  19.4 343   3.9 300.3 23.182778 120.379773 14.85     497    142
 132     2.0       481  956.1  24.4 73.4  19.4 343   3.9 300.3 23.182745 120.379785 14.86     501    142
 133     2.1       484  955.9  24.4 73.6  19.4 343   3.8 300.2 23.182712 120.379799 14.88     504    142
 134     2.3       486  955.6  24.4 73.8  19.4 343   3.8 300.2 23.182681 120.379813 14.91     508    142
 135     2.3       488  955.4  24.4 73.9  19.4 343   3.8 300.2 23.182650 120.379828 14.93     512    142
 136     2.3       491  955.1  24.4 73.9  19.4 344   3.8 300.2 23.182620 120.379842 14.93     515    142
 137     2.3       493  954.9  24.4 73.8  19.4 344   3.8 300.2 23.182589 120.379856 14.92     519    143
 138     2.1       495  954.6  24.4 73.6  19.4 344   3.8 300.2 23.182557 120.379868 14.90     522    143
 139     2.1       497  954.4  24.4 73.6  19.4 344   3.7 300.2 23.182525 120.379879 14.89     526    143
 140     2.3       499  954.2  24.4 73.5  19.3 344   3.7 300.2 23.182492 120.379889 14.86     529    143
 141     2.4       502  953.9  24.3 73.2  19.3 344   3.7 300.2 23.182458 120.379897 14.81     533    143
 142     2.4       504  953.6  24.4 72.7  19.2 344   3.7 300.2 23.182423 120.379903 14.71     536    143
 143     2.3       506  953.4  24.4 72.1  19.1 344   3.7 300.2 23.182388 120.379910 14.62     540    144
 144     2.3       509  953.1  24.4 71.8  19.0 344   3.6 300.2 23.182352 120.379915 14.57     543    144
 145     2.3       511  952.9  24.4 71.8  19.0 344   3.6 300.2 23.182317 120.379922 14.55     547    144
 146     2.3       513  952.6  24.4 71.8  19.0 343   3.6 300.2 23.182282 120.379928 14.54     550    144
 147     2.3       516  952.4  24.3 71.9  19.0 343   3.6 300.1 23.182248 120.379936 14.55     554    144
 148     2.3       518  952.2  24.3 72.2  19.0 343   3.6 300.1 23.182216 120.379945 14.60     557    144
 149     2.4       520  951.9  24.3 72.9  19.1 343   3.5 300.1 23.182185 120.379956 14.69     561    144
 150     2.5       523  951.6  24.2 73.2  19.1 343   3.5 300.0 23.182154 120.379968 14.72     564    145
 151     2.5       525  951.4  24.2 73.2  19.1 343   3.5 300.0 23.182125 120.379979 14.70     568    145
 152     2.5       528  951.1  24.2 73.2  19.1 342   3.5 300.0 23.182099 120.379991 14.69     571    145
 153     2.5       530  950.8  24.1 73.3  19.1 342   3.4 300.0 23.182075 120.380003 14.69     574    145
 154     2.5       533  950.5  24.1 73.2  19.1 342   3.4 299.9 23.182051 120.380015 14.66     576    145
 155     2.5       535  950.3  24.1 72.8  18.9 342   3.4 299.9 23.182027 120.380028 14.56     579    145
 156     2.5       538  950.0  24.1 72.0  18.8 342   3.4 299.9 23.182002 120.380040 14.40     582    145
 157     2.6       540  949.7  24.2 71.0  18.6 342   3.3 299.9 23.181975 120.380050 14.25     585    145
 158     2.6       543  949.4  24.2 70.4  18.5 341   3.3 299.9 23.181948 120.380057 14.16     588    145
 159     2.5       545  949.2  24.2 70.1  18.4 341   3.3 299.9 23.181921 120.380063 14.11     591    145
 160     2.5       548  948.9  24.2 69.9  18.4 341   3.3 299.9 23.181892 120.380069 14.08     594    145
 161     2.4       550  948.6  24.2 69.8  18.4 341   3.2 299.9 23.181864 120.380079 14.08     597    145
 162     2.5       553  948.4  24.2 70.0  18.4 340   3.2 299.9 23.181835 120.380090 14.10     600    146
 163     2.6       555  948.1  24.2 70.1  18.4 340   3.2 299.9 23.181807 120.380102 14.11     604    146
 164     2.7       558  947.8  24.2 70.1  18.4 340   3.2 299.9 23.181779 120.380113 14.09     607    146
 165     2.7       561  947.5  24.2 70.1  18.4 340   3.2 299.9 23.181753 120.380124 14.08     610    146
 166     2.6       563  947.2  24.1 69.9  18.3 339   3.1 299.8 23.181727 120.380135 14.04     613    146
 167     2.4       566  947.0  24.1 69.5  18.2 339   3.1 299.8 23.181702 120.380146 13.96     616    146
 168     2.3       568  946.7  24.1 68.8  18.1 339   3.1 299.8 23.181677 120.380158 13.84     619    146
 169     2.2       570  946.5  24.2 68.2  17.9 339   3.1 299.8 23.181652 120.380170 13.71     622    146
 170     2.2       573  946.2  24.2 67.9  17.9 338   3.1 299.8 23.181625 120.380182 13.67     625    146
 171     2.2       575  946.0  24.2 68.2  17.9 338   3.0 299.8 23.181597 120.380194 13.72     628    146
 172     2.3       577  945.8  24.1 68.2  17.9 337   3.0 299.8 23.181568 120.380205 13.70     632    146
 173     2.4       580  945.5  24.1 67.6  17.8 337   3.0 299.8 23.181540 120.380216 13.60     635    146
 174     2.4       582  945.2  24.1 67.1  17.7 336   3.0 299.7 23.181513 120.380225 13.50     638    146
 175     2.3       584  945.0  24.1 66.4  17.5 336   3.0 299.7 23.181488 120.380234 13.37     641    146
 176     2.3       587  944.7  24.2 65.5  17.3 335   3.0 299.7 23.181465 120.380242 13.20     643    146
 177     2.4       589  944.5  24.2 65.0  17.2 335   3.0 299.7 23.181442 120.380249 13.12     646    147
 178     2.6       592  944.2  24.2 65.3  17.3 334   3.0 299.7 23.181421 120.380258 13.16     648    147
 179     2.7       594  943.9  24.1 65.7  17.4 334   3.0 299.7 23.181400 120.380267 13.24     651    147
 180     2.8       597  943.6  24.1 65.9  17.4 333   3.0 299.7 23.181379 120.380278 13.24     653    147
 181     2.9       600  943.3  24.1 65.4  17.2 332   3.0 299.6 23.181358 120.380288 13.14     656    147
 182     3.0       603  943.0  24.1 64.8  17.1 332   3.0 299.6 23.181339 120.380296 13.01     658    147
 183     3.0       606  942.6  24.1 64.5  17.0 331   3.0 299.6 23.181321 120.380303 12.96     660    147
 184     2.9       609  942.3  24.1 64.5  17.0 331   3.0 299.6 23.181306 120.380312 12.95     662    147
 185     2.8       612  942.0  24.1 64.3  16.9 330   3.0 299.5 23.181289 120.380325 12.91     664    147
 186     2.8       614  941.8  24.0 64.1  16.9 330   3.0 299.5 23.181269 120.380343 12.85     667    147
 187     3.0       617  941.4  24.0 63.8  16.8 329   3.0 299.5 23.181245 120.380366 12.78     670    147
 188     3.1       620  941.1  24.0 63.7  16.7 329   3.0 299.5 23.181220 120.380392 12.75     674    147
 189     2.9       623  940.7  24.0 64.0  16.8 329   3.0 299.5 23.181193 120.380417 12.81     678    147
 190     2.6       626  940.5  24.0 64.4  16.9 328   3.0 299.4 23.181166 120.380439 12.87     682    147
 191     2.3       628  940.2  23.9 64.4  16.8 328   3.0 299.4 23.181140 120.380459 12.85     685    147
 192     2.3       631  940.0  23.9 64.2  16.8 328   3.0 299.4 23.181114 120.380479 12.80     689    147
 193     2.4       633  939.8  23.9 64.1  16.7 328   3.0 299.4 23.181089 120.380498 12.77     692    147
 194     2.5       635  939.5  23.9 63.9  16.7 328   3.0 299.3 23.181065 120.380516 12.73     696    147
 195     2.6       638  939.2  23.9 63.5  16.6 328   3.0 299.3 23.181043 120.380533 12.65     699    147
 196     2.7       641  938.9  23.9 62.8  16.4 329   3.0 299.3 23.181023 120.380548 12.51     701    147
 197     2.7       643  938.6  23.9 62.2  16.3 329   3.0 299.3 23.181003 120.380563 12.40     704    147
 198     2.6       646  938.3  23.9 61.8  16.2 329   3.0 299.3 23.180984 120.380577 12.34     707    147
 199     2.6       649  938.1  23.9 61.5  16.1 330   3.0 299.3 23.180963 120.380591 12.28     709    147
 200     2.6       651  937.8  24.0 61.0  16.0 331   3.0 299.3 23.180942 120.380605 12.23     712    147
 201     2.6       654  937.5  24.0 60.9  16.0 331   3.0 299.3 23.180920 120.380619 12.20     715    147
 202     2.6       656  937.2  24.0 60.9  16.0 332   3.0 299.3 23.180898 120.380631 12.21     718    147
 203     2.8       659  936.9  23.9 61.1  16.0 333   3.0 299.3 23.180874 120.380640 12.24     720    147
 204     3.2       662  936.5  23.9 61.3  16.1 334   3.0 299.3 23.180851 120.380648 12.26     723    147
 205     4.0       666  936.2  23.9 61.3  16.0 335   3.0 299.3 23.180833 120.380661 12.25     725    147
 206     5.2       672  935.8  23.9 61.0  16.0 336   3.0 299.3 23.180822 120.380684 12.21     728    147
 207     6.6       678  934.9  23.9 60.9  15.9 337   3.0 299.3 23.180819 120.380723 12.17     730    146
 208     6.8       685  933.9  23.9 60.7  15.8 338   3.0 299.2 23.180816 120.380768 12.13     733    146
 209     5.7       691  933.1  23.8 60.6  15.8 339   3.0 299.2 23.180803 120.380802 12.10     736    146
 210     4.8       695  933.1  23.8 60.6  15.8 340   3.0 299.2 23.180787 120.380817 12.08     738    146
 211     3.8       698  932.9  23.8 60.5  15.7 341   3.0 299.1 23.180771 120.380831 12.06     741    146
 212     2.4       701  931.6  23.8 60.4  15.7 342   3.0 299.1 23.180756 120.380839 12.04     742    146
 213     2.3       702  931.6  23.8 60.4  15.7 343   3.0 299.1 23.180718 120.380837 12.03     746    146
 214     2.2       703  931.5  23.8 60.4  15.7 344   3.0 299.1 23.180680 120.380836 12.02     749    146
 215     2.0       704  931.5  23.7 60.4  15.6 345   3.0 299.1 23.180643 120.380834 12.00     753    146
 216     1.9       705  931.5  23.7 60.4  15.6 346   3.0 299.0 23.180605 120.380832 11.99     756    147
 217     1.8       706  931.4  23.7 60.4  15.6 347   3.0 299.0 23.180567 120.380831 11.97     759    147
 218     1.6       708  931.4  23.7 60.4  15.6 348   3.0 299.0 23.180530 120.380829 11.96     763    147
 219     1.5       709  931.4  23.7 60.4  15.6 349   3.0 299.0 23.180492 120.380827 11.95     766    147
 220     1.4       710  931.3  23.6 60.4  15.5 350   3.0 298.9 23.180454 120.380826 11.93     770    147
 221     1.3       711  931.3  23.6 60.4  15.5 351   3.0 298.9 23.180417 120.380824 11.92     773    148
 222     1.5       713  931.2  23.6 60.4  15.5 352   3.0 298.9 23.180381 120.380822 11.91     776    148
 223     3.9       716  930.9  23.6 60.6  15.5 352   3.0 298.9 23.180355 120.380816 11.92     778    148
 224     3.4       720  930.5  23.5 60.7  15.5 353   3.0 298.8 23.180329 120.380810 11.94     780    148
 225     2.9       723  930.1  23.5 61.0  15.6 353   3.0 298.8 23.180304 120.380806 11.98     783    148
 226     2.5       725  929.9  23.5 61.1  15.6 354   3.0 298.8 23.180279 120.380804 11.98     785    148
 227     2.2       727  929.7  23.4 61.2  15.6 354   3.0 298.8 23.180251 120.380805 11.98     788    148
 228     2.1       730  929.5  23.4 61.2  15.6 355   3.0 298.7 23.180223 120.380810 11.97     790    148
 229     2.3       732  929.2  23.4 61.2  15.5 355   3.0 298.7 23.180194 120.380815 11.95     793    149
 230     2.6       734  928.9  23.4 61.2  15.5 356   3.0 298.7 23.180162 120.380819 11.94     797    149
 231     2.9       737  928.6  23.4 61.4  15.5 356   3.0 298.7 23.180133 120.380818 11.96     799    149
 232     3.3       741  928.3  23.3 61.6  15.6 357   3.0 298.7 23.180109 120.380813 12.00     801    149
 233     3.7       744  927.9  23.3 61.9  15.7 357   3.0 298.7 23.180087 120.380812 12.07     803    149
 234     3.9       748  927.5  23.3 62.1  15.7 357   3.0 298.7 23.180067 120.380810 12.12     805    149
 235     3.7       752  927.0  23.3 62.3  15.8 357   3.0 298.7 23.180042 120.380807 12.16     807    149
 236     2.8       755  926.7  23.4 62.6  15.9 358   3.0 298.8 23.180007 120.380807 12.28     811    149
 237     2.0       757  926.6  23.5 63.1  16.1 358   2.9 298.9 23.179963 120.380814 12.41     815    150
 238     1.8       758  926.4  23.4 63.6  16.2 358   2.9 298.9 23.179923 120.380824 12.51     820    150
 239     2.0       761  926.2  23.4 64.5  16.4 358   2.9 298.9 23.179892 120.380827 12.66     823    150
 240     2.4       763  925.9  23.4 64.8  16.4 359   2.9 298.8 23.179869 120.380828 12.72     825    150
 241     2.5       765  925.6  23.4 64.6  16.4 359   2.9 298.8 23.179847 120.380833 12.66     827    150
 242     2.1       768  925.3  23.4 64.5  16.3 359   2.9 298.8 23.179824 120.380839 12.63     830    150
 243     1.5       769  925.2  23.3 64.9  16.4 360   2.9 298.8 23.179802 120.380844 12.69     832    150
 244     1.7       771  925.1  23.3 65.6  16.5 360   2.9 298.8 23.179785 120.380843 12.80     834    150
 245     2.1       773  925.0  23.3 66.2  16.6   0   2.9 298.7 23.179767 120.380841 12.89     836    150
 246     3.7       777  924.4  23.2 66.5  16.6   1   2.9 298.7 23.179743 120.380837 12.92     838    150
 247     4.1       781  924.0  23.2 66.5  16.6   1   2.9 298.7 23.179719 120.380832 12.90     840    150
 248     3.9       785  923.6  23.1 66.4  16.6   2   2.9 298.6 23.179696 120.380825 12.86     842    150
 249     3.2       788  923.2  23.1 66.2  16.5   2   2.9 298.6 23.179671 120.380820 12.82     844    151
 250     2.5       790  923.0  23.1 66.0  16.4   3   2.9 298.6 23.179649 120.380819 12.76     846    151
 251     2.5       793  922.8  23.1 65.8  16.4   3   2.9 298.5 23.179632 120.380820 12.72     847    151
 252     3.3       796  922.5  23.1 65.9  16.4   4   2.9 298.5 23.179621 120.380824 12.72     849    151
 253     3.8       800  922.1  23.0 66.2  16.4   4   2.9 298.5 23.179604 120.380833 12.75     851    151
 254     3.5       804  921.5  23.0 66.5  16.5   4   2.9 298.5 23.179586 120.380843 12.80     853    151
 255     1.7       805  921.0  23.0 66.9  16.5   5   2.9 298.4 23.179555 120.380844 12.86     856    151
 256     1.5       806  920.9  22.9 67.0  16.5   5   3.0 298.4 23.179515 120.380838 12.87     860    151
 257     1.3       807  920.9  22.9 67.1  16.5   6   3.0 298.4 23.179474 120.380832 12.88     863    151
 258     1.1       807  920.8  22.9 67.3  16.5   6   3.0 298.4 23.179434 120.380827 12.89     867    151
 259     0.9       808  920.8  22.9 67.4  16.5   7   3.0 298.4 23.179394 120.380821 12.90     871    152
