100,200,300,400,500,600,700,800,900,1000
Time,Temp.,Humin.,Pressure.,Az,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd
20210402_19:00:00.21,99.9,99.9,999.9,001,0.37,0.00,-0.05,0.37,90.00,-0.73,-0.73,0.00,1.03,225.00,-0.37,0.73,-0.15,0.83,333.43,0.37,0.73,-0.15,0.83,26.57,-0.37,0.37,-0.10,0.53,315.00,0.37,-0.73,0.05,0.82,153.43,-0.73,0.18,0.17,0.77,284.04,-0.37,0.73,0.15,0.83,333.43,0.37,-0.37,0.20,0.55,135.00,0.00,0.00,0.29,0.29,0.00
20210402_19:00:00.74,99.9,99.9,999.9,001,0.37,-0.37,-0.10,0.53,135.00,-0.73,-0.37,-0.05,0.82,243.43,-0.37,0.73,-0.15,0.83,333.43,0.37,0.37,-0.10,0.53,45.00,-0.37,0.37,-0.10,0.53,315.00,0.37,-0.73,0.05,0.82,153.43,-0.73,0.18,0.17,0.77,284.04,-0.37,0.73,0.15,0.83,333.43,-0.37,-0.37,0.29,0.59,225.00,-0.37,0.00,0.24,0.44,270.00
20210402_19:00:01.27,99.9,99.9,999.9,001,0.37,0.00,-0.15,0.39,90.00,-0.73,-0.73,-0.10,1.04,225.00,-0.37,0.00,-0.24,0.44,270.00,0.37,0.37,-0.10,0.53,45.00,-0.37,0.37,-0.10,0.53,315.00,0.37,-0.37,0.00,0.52,135.00,-0.37,0.18,0.22,0.46,296.57,-0.37,0.73,0.15,0.83,333.43,-0.37,-0.37,0.29,0.59,225.00,-0.37,0.37,0.29,0.59,315.00
20210402_19:00:01.79,99.9,99.9,999.9,001,0.37,-0.55,-0.07,0.66,146.31,-0.73,-0.73,-0.10,1.04,225.00,0.37,0.00,-0.34,0.50,90.00,0.37,0.55,-0.12,0.67,33.69,-0.37,0.00,-0.05,0.37,270.00,0.37,-0.37,0.00,0.52,135.00,-0.37,0.18,0.22,0.46,296.57,-0.37,0.00,0.24,0.44,270.00,-0.73,-0.73,0.20,1.05,225.00,-0.37,-0.73,0.44,0.93,206.57
20210402_19:00:02.32,99.9,99.9,999.9,001,0.37,-0.18,-0.02,0.41,116.57,-0.37,-0.73,-0.05,0.82,206.57,-0.37,0.00,-0.24,0.44,270.00,0.37,0.55,-0.12,0.67,33.69,-0.37,0.37,-0.10,0.53,315.00,0.73,0.00,0.10,0.74,90.00,-1.28,0.18,0.34,1.34,278.13,-0.37,-0.18,0.27,0.49,243.43,-0.37,0.00,0.34,0.50,270.00,-0.37,-0.73,0.44,0.93,206.57
20210402_19:00:02.85,99.9,99.9,999.9,001,0.37,-0.55,-0.07,0.66,146.31,-0.73,-0.73,0.00,1.03,225.00,-0.37,0.00,-0.34,0.50,270.00,0.37,0.55,-0.12,0.67,33.69,-0.37,0.37,-0.10,0.53,315.00,0.73,0.00,0.10,0.74,90.00,-1.28,0.37,0.32,1.37,285.95,-0.37,-0.18,0.27,0.49,243.43,-0.37,-0.73,0.24,0.85,206.57,-1.46,-0.73,0.59,1.74,243.43
20210402_19:00:03.37,99.9,99.9,999.9,001,0.37,-0.18,-0.02,0.41,116.57,-0.73,-0.73,0.00,1.03,225.00,0.37,0.00,-0.34,0.50,90.00,0.37,0.37,-0.10,0.53,45.00,-0.37,0.37,-0.10,0.53,315.00,0.73,0.00,0.10,0.74,90.00,-1.28,0.37,0.32,1.37,285.95,-0.37,-0.18,0.27,0.49,243.43,-0.37,-0.73,0.24,0.85,206.57,-1.46,-0.73,0.59,1.74,243.43
20210402_19:00:03.90,99.9,99.9,999.9,001,-0.55,-0.18,0.10,0.59,251.57,-0.73,-0.73,0.00,1.03,225.00,0.37,0.00,-0.34,0.50,90.00,0.37,0.37,-0.10,0.53,45.00,-0.37,0.37,-0.10,0.53,315.00,0.73,0.00,0.10,0.74,90.00,-1.64,0.37,0.27,1.71,282.53,-0.37,-0.18,0.27,0.49,243.43,-0.37,-0.73,0.24,0.85,206.57,-1.46,-0.73,0.59,1.74,243.43
20210402_19:00:04.43,99.9,99.9,999.9,001,-0.55,-0.55,0.05,0.78,225.00,0.00,0.37,-0.24,0.44,0.00,0.37,0.73,-0.44,0.93,26.57,0.37,0.37,-0.10,0.53,45.00,-0.37,0.37,-0.10,0.53,315.00,0.73,0.55,0.12,0.92,53.13,-1.64,0.00,0.32,1.68,270.00,-0.37,-0.55,0.22,0.69,213.69,-0.37,-0.73,0.24,0.85,206.57,-1.46,-0.73,0.59,1.74,243.43
20210402_19:00:04.96,99.9,99.9,999.9,001,-0.55,-0.55,0.05,0.78,225.00,0.00,0.37,-0.24,0.44,0.00,0.37,1.28,-0.51,1.43,15.95,1.10,0.73,-0.15,1.33,56.31,-0.73,0.37,-0.05,0.82,296.57,0.73,0.18,0.07,0.76,75.96,-1.28,-0.18,0.39,1.35,261.87,-0.37,-0.73,0.24,0.85,206.57,-0.37,-1.46,0.34,1.55,194.04,-1.46,-0.73,0.59,1.74,243.43
20210402_19:00:05.48,99.9,99.9,999.9,001,-1.46,-0.55,0.17,1.57,249.44,0.37,1.10,-0.29,1.19,18.43,0.37,1.28,-0.51,1.43,15.95,0.73,0.73,-0.10,1.04,45.00,-0.73,0.73,-0.10,1.04,315.00,0.37,0.37,0.00,0.52,45.00,-1.64,-0.18,0.34,1.69,263.66,-0.37,-0.73,0.24,0.85,206.57,-0.37,-0.37,0.49,0.71,225.00,-1.46,-0.73,0.59,1.74,243.43
20210402_19:00:06.01,99.9,99.9,999.9,001,-1.46,0.18,0.12,1.48,277.13,0.37,2.19,-0.15,2.23,9.46,1.46,1.28,-0.66,2.05,48.81,0.00,1.46,0.00,1.46,0.00,-0.37,0.73,-0.15,0.83,333.43,0.00,0.73,0.00,0.73,0.00,-1.28,-0.18,0.39,1.35,261.87,-0.37,-0.55,0.27,0.71,213.69,-0.37,-0.37,0.49,0.71,225.00,-1.46,-0.73,0.59,1.74,243.43
