Time,NodeID,PacketID,Temperature(degree C),Humidity(%),Pressure(hPa),Voltage(V),RSSI,Lat,Lon,Height(m),Distance(km),Sat,SNR,Speed(km/hr),Direction(degree),angle(degree)
2021/04/03 05:46:46.000000,1698,0,25.69,93.1,1005.2754679999999,1.4666666666666668,-77.0,23.18595,120.37672,72.97,235.34971178296703,5,9,0.17,0.0,0.017764512501104137
2021/04/03 05:46:47.000000,1698,1,25.67,93.3,1005.347812,1.4580645161290322,-77.0,23.18596,120.37672,73.8,235.34874654157213,5,9,0.06,0.0,0.017966649287948732
2021/04/03 05:46:48.000000,1698,2,25.66,93.3,1005.309375,1.4473118279569892,-77.0,23.18595,120.3767,73.99,235.3507312609354,5,9,0.53,0.0,0.018012752982727025
2021/04/03 05:46:49.000000,1698,3,25.64,93.4,1005.303125,1.4688172043010752,-77.0,23.18595,120.37669,75.42,235.35124100484217,5,9,0.21,0.0,0.018360844516929504
2021/04/03 05:46:50.000000,1698,4,25.61,93.5,1005.309375,1.4688172043010752,-77.0,23.18595,120.37668,75.54,235.35175075203276,5,9,0.16,0.0,0.01839001843819492
2021/04/03 05:46:51.000000,1698,5,25.6,93.6,1005.321875,1.4602150537634409,-77.0,23.18595,120.37668,75.06,235.35175075203276,5,9,0.26,0.0,0.018273163682438354
2021/04/03 05:46:52.000000,1698,6,25.59,93.6,1005.3117960000001,1.4623655913978495,-78.0,23.18595,120.37669,76.07,235.35124100484217,5,9,0.21,0.0,0.018519085674558112
2021/04/03 05:46:53.000000,1698,7,25.58,93.7,1005.292968,1.4537634408602151,-78.0,23.18596,120.37669,76.98,235.35027576960184,5,9,0.04,0.0,0.018740700155130723
2021/04/03 05:46:54.000000,1698,8,25.55,93.8,1005.326875,1.4537634408602151,-77.0,23.18596,120.3767,77.95,235.34976602364358,5,9,0.14,0.0,0.01897688672136838
2021/04/03 05:46:55.000000,1698,9,25.55,93.8,1005.3432809999999,1.4516129032258065,-77.0,23.18597,120.3767,78.63,235.34880078765863,5,9,0.42,0.0,0.019142510862216355
2021/04/03 05:46:56.000000,1698,10,25.54,93.9,1005.305546,1.4537634408602151,-77.0,23.18597,120.3767,79.72,235.34880078765863,5,9,0.32,0.0,0.01940787185998672
2021/04/03 05:46:57.000000,1698,11,25.53,94.0,1005.347656,1.4494623655913978,-77.0,23.18597,120.3767,80.05,235.34880078765863,5,9,0.17,0.0,0.019488210510524167
2021/04/03 05:46:58.000000,1698,12,25.51,94.1,1005.325781,1.4451612903225808,-77.0,23.18597,120.3767,79.91,235.34880078765863,5,9,0.16,0.0,0.019454127446669134
2021/04/03 05:46:59.000000,1698,13,25.5,94.2,1005.337656,1.4516129032258065,-78.0,23.18597,120.3767,79.85,235.34880078765863,5,9,0.29,0.0,0.019439520419298476
2021/04/03 05:47:00.000000,1698,14,25.46,94.3,1005.287968,1.4709677419354839,-79.0,23.18597,120.37669,79.65,235.3493105356685,5,10,0.1,0.0,0.019390788329041647
2021/04/03 05:47:01.000000,1698,15,25.48,94.3,1005.3303119999999,1.4709677419354839,-77.0,23.18597,120.3767,80.61,235.34880078765863,5,9,0.85,0.0,0.01962454276580613
2021/04/03 05:47:02.000000,1698,16,25.45,94.4,1005.321875,1.4559139784946238,-78.0,23.18597,120.37669,80.37,235.3493105356685,5,9,0.6,0.0,0.01956607227777171
2021/04/03 05:47:03.000000,1698,17,25.43,94.4,1005.3771869999999,1.4537634408602151,-81.0,23.18597,120.37669,79.72,235.3493105356685,5,9,0.74,0.0,0.019407829824073047
2021/04/03 05:47:04.000000,1698,18,25.41,94.5,1005.3173429999999,1.4709677419354839,-82.0,23.18597,120.37668,78.77,235.34982028696226,5,10,0.6,0.0,0.01917651085614061
2021/04/03 05:47:05.000000,1698,19,25.4,94.5,1005.344843,1.4709677419354839,-83.0,23.18596,120.37668,78.08,235.35078551884402,5,9,0.74,0.0,0.019008452809658072
2021/04/03 05:47:06.000000,1698,20,25.39,94.6,1005.3223429999999,1.4537634408602151,-79.0,23.18596,120.37668,77.88,235.35078551884402,5,9,0.84,0.0,0.018959763128766068
2021/04/03 05:47:07.000000,1698,21,25.38,94.7,1005.308437,1.4516129032258065,-79.0,23.18596,120.37668,77.69,235.35078551884402,5,9,0.49,0.0,0.018913507931893298
2021/04/03 05:47:08.000000,1698,22,25.38,94.7,1005.370156,1.4709677419354839,-78.0,23.18596,120.37667,77.28,235.35129527136738,5,9,0.55,0.0,0.018813653336937016
2021/04/03 05:47:09.000000,1698,23,25.36,94.8,1005.329062,1.4580645161290322,-79.0,23.18596,120.37667,76.82,235.35129527136738,5,9,0.64,0.0,0.018701667313147395
2021/04/03 05:47:10.000000,1698,24,25.34,94.9,1005.360156,1.4688172043010752,-83.0,23.18596,120.37667,76.21,235.35129527136738,5,9,0.54,0.0,0.018553164107467008
2021/04/03 05:47:11.000000,1698,25,25.34,95.0,1005.362187,1.4709677419354839,-81.0,23.18596,120.37667,75.97,235.35129527136738,5,9,0.67,0.0,0.018494736616639074
2021/04/03 05:47:12.000000,1698,26,25.3,95.0,1005.401796,1.4688172043010752,-81.0,23.18596,120.37667,75.56,235.35129527136738,5,9,0.91,0.0,0.018394922986385766
2021/04/03 05:47:13.000000,1698,27,25.31,95.1,1005.377968,1.4688172043010752,-82.0,23.18596,120.37667,75.74,235.35129527136738,5,9,0.68,0.0,0.018438743604559542
2021/04/03 05:47:14.000000,1698,28,25.28,95.2,1005.327031,1.4688172043010752,-78.0,23.18596,120.37667,75.24,235.35129527136738,5,9,0.69,0.0,0.01831701966513484
2021/04/03 05:47:15.000000,1698,29,25.29,95.5,1005.3529679999999,1.4473118279569892,-72.0,23.18596,120.37667,74.67,235.35129527136738,5,9,0.84,0.0,0.018178254373989063
2021/04/03 05:47:16.000000,1698,30,25.31,95.8,1005.36,1.4666666666666668,-78.0,23.18596,120.37667,74.64,235.35129527136738,5,9,0.25,0.0,0.01817095093760705
2021/04/03 05:47:17.000000,1698,31,25.35,96.2,1005.330781,1.4666666666666668,-82.0,23.18596,120.37667,74.5,235.35129527136738,5,9,0.43,0.0,0.018136868234483173
2021/04/03 05:47:18.000000,1698,32,25.35,96.3,1005.386328,1.4666666666666668,-81.0,23.18596,120.37667,74.62,235.35129527136738,5,9,1.52,0.0,0.01816608198001871
2021/04/03 05:47:19.000000,1698,33,25.37,96.2,1005.399531,1.4666666666666668,-79.0,23.18596,120.37667,74.47,235.35129527136738,5,9,1.01,0.0,0.018129564798097814
2021/04/03 05:47:20.000000,1698,34,25.36,95.9,1005.363281,1.4516129032258065,-78.0,23.18596,120.37667,74.68,235.35129527136738,5,9,1.15,0.0,0.018180688852782942
2021/04/03 05:47:21.000000,1698,35,25.38,95.7,1005.360546,1.4602150537634409,-80.0,23.18596,120.37667,74.32,235.35129527136738,5,9,0.63,0.0,0.018093047616162188
2021/04/03 05:47:22.000000,1698,36,25.37,95.5,1005.369062,1.4688172043010752,-83.0,23.18595,120.37667,74.15,235.35226050250463,5,9,1.03,0.0,0.018051587442807188
2021/04/03 05:47:23.000000,1698,37,25.37,95.5,1005.335156,1.4666666666666668,-79.0,23.18596,120.37667,74.6,235.35129527136738,5,12,1.15,0.0,0.01816121302243011
2021/04/03 05:47:24.000000,1698,38,25.38,95.3,1005.366718,1.4666666666666668,-79.0,23.18595,120.37667,74.58,235.35226050250463,5,9,1.13,0.0,0.018156269601704925
2021/04/03 05:47:25.000000,1698,39,25.37,95.2,1005.3507030000001,1.4494623655913978,-79.0,23.18595,120.37667,74.53,235.35226050250463,5,9,0.84,0.0,0.018144097257653268
2021/04/03 05:47:26.000000,1698,40,25.37,95.2,1005.391406,1.4666666666666668,-80.0,23.18595,120.37667,74.12,235.35226050250463,5,9,0.71,0.0,0.018044284036367958
2021/04/03 05:47:27.000000,1698,41,25.35,95.2,1005.383437,1.4666666666666668,-78.0,23.18595,120.37667,73.62,235.35226050250463,5,9,1.0,0.0,0.01792256059562795
2021/04/03 05:47:28.000000,1698,42,25.34,95.2,1005.3665619999999,1.4494623655913978,-79.0,23.18595,120.37667,72.85,235.35226050250463,5,9,0.78,0.0,0.017735106496572315
2021/04/03 05:47:29.000000,1698,43,25.34,95.2,1005.3796090000001,1.4494623655913978,-81.0,23.18595,120.37666,72.55,235.35277025626024,5,9,0.68,0.0,0.017662034177382494
