Time,NodeID,PacketID,Temperature(degree C),Humidity(%),Pressure(hPa),Voltage(V),RSSI,Lat,Lon,Height(m),Distance(km),Sat,SNR,Speed(km/hr),Direction(degree),angle(degree)
2021/04/01 18:43:32.000000,2285,0,27.44,75.3,1003.380078,1.5075268817204301,-89.0,23.18596,120.37668,79.27,235.35078551884402,5,9,0.31,0.0,0.019298156410395454
2021/04/01 18:43:33.000000,2285,1,27.46,75.3,1003.412031,1.5053763440860215,-83.0,23.18596,120.37669,72.58,235.35027576960184,5,10,0.1,0.0,0.017669524846012672
2021/04/01 18:43:34.000000,2285,2,27.43,75.3,1003.40039,1.5075268817204301,-87.0,23.18596,120.37668,76.29,235.35078551884402,5,9,0.53,0.0,0.018572680164706215
2021/04/01 18:43:35.000000,2285,3,27.42,75.2,1003.391093,1.5053763440860215,-88.0,23.18596,120.37668,78.07,235.35078551884402,5,9,0.14,0.0,0.019006018325614122
2021/04/01 18:43:36.000000,2285,4,27.38,75.2,1003.412578,1.5053763440860215,-88.0,23.18596,120.37669,75.02,235.35027576960184,5,10,0.28,0.0,0.018263540246278936
2021/04/01 18:43:37.000000,2285,5,27.38,75.2,1003.4102340000001,1.5053763440860215,-90.0,23.18596,120.37669,73.97,235.35027576960184,5,10,0.19,0.0,0.018007918865490587
2021/04/01 18:43:38.000000,2285,6,27.37,75.2,1003.391406,1.5053763440860215,-90.0,23.18596,120.37668,74.75,235.35078551884402,5,9,0.32,0.0,0.018197769619283214
2021/04/01 18:43:39.000000,2285,7,27.35,75.3,1003.379531,1.5161290322580647,-88.0,23.18596,120.37668,75.43,235.35078551884402,5,9,0.36,0.0,0.018363314535638053
2021/04/01 18:43:40.000000,2285,8,27.34,75.3,1003.403125,1.5053763440860215,-92.0,23.18596,120.37668,75.91,235.35078551884402,5,10,0.16,0.0,0.018480169770527622
2021/04/01 18:43:41.000000,2285,9,27.32,75.4,1003.422031,1.5161290322580647,-92.0,23.18596,120.37668,76.24,235.35078551884402,5,9,0.14,0.0,0.018560507744425078
2021/04/01 18:43:42.000000,2285,10,27.29,75.5,1003.397734,1.5161290322580647,-92.0,23.18596,120.37668,76.0,235.35078551884402,5,9,0.05,0.0,0.01850208012705233
2021/04/01 18:43:43.000000,2285,11,27.3,75.6,1003.414218,1.5161290322580647,-92.0,23.18596,120.37668,76.19,235.35078551884402,5,9,0.3,0.0,0.01854833532414227
2021/04/01 18:43:44.000000,2285,12,27.28,75.7,1003.4058590000001,1.5161290322580647,-88.0,23.18596,120.37668,76.22,235.35078551884402,5,9,0.28,0.0,0.018555638776312156
2021/04/01 18:43:45.000000,2285,13,27.28,75.7,1003.4247650000001,1.5032258064516129,-91.0,23.18596,120.37668,77.13,235.35078551884402,5,9,0.05,0.0,0.018777176825177735
2021/04/01 18:43:46.000000,2285,14,27.26,75.7,1003.421953,1.513978494623656,-90.0,23.18596,120.37668,78.08,235.35078551884402,5,9,0.06,0.0,0.019008452809658072
2021/04/01 18:43:47.000000,2285,15,27.26,75.7,1003.380937,1.5032258064516129,-87.0,23.18596,120.37668,78.56,235.35078551884402,5,9,0.37,0.0,0.01912530804368674
2021/04/01 18:43:48.000000,2285,16,27.23,75.7,1003.425781,1.513978494623656,-87.0,23.18596,120.37668,78.95,235.35078551884402,5,9,0.19,0.0,0.01922025292121792
2021/04/01 18:43:49.000000,2285,17,27.21,75.8,1003.407968,1.5032258064516129,-92.0,23.18596,120.37668,78.74,235.35078551884402,5,9,0.18,0.0,0.019169128756406518
2021/04/01 18:43:50.000000,2285,18,27.2,75.8,1003.452578,1.5032258064516129,-90.0,23.18596,120.37668,78.89,235.35078551884402,5,9,0.12,0.0,0.01920564601698921
2021/04/01 18:43:51.000000,2285,19,27.19,75.9,1003.446093,1.513978494623656,-89.0,23.18596,120.37668,79.03,235.35078551884402,5,10,0.17,0.0,0.019239728793518977
2021/04/01 18:43:52.000000,2285,20,27.19,76.0,1003.4630460000001,1.513978494623656,-93.0,23.18596,120.37668,79.21,235.35078551884402,5,10,0.16,0.0,0.019283549506180095
2021/04/01 18:43:53.000000,2285,21,27.17,76.0,1003.447031,1.513978494623656,-93.0,23.18596,120.37668,80.02,235.35078551884402,5,10,0.23,0.0,0.019480742712875213
2021/04/01 18:43:54.000000,2285,22,27.16,76.1,1003.43875,1.5053763440860215,-90.0,23.18596,120.37668,80.8,235.35078551884402,5,9,0.32,0.0,0.019670632467034384
2021/04/01 18:43:55.000000,2285,23,27.15,76.2,1003.4453900000001,1.5053763440860215,-91.0,23.18596,120.37668,80.78,235.35078551884402,5,9,0.15,0.0,0.0196657634989844
2021/04/01 18:43:56.000000,2285,24,27.14,76.3,1003.440937,1.5032258064516129,-92.0,23.18596,120.37667,83.33,235.35129527136738,6,9,0.27,0.0,0.020286512983948287
2021/04/01 18:43:57.000000,2285,25,27.12,76.3,1003.464296,1.513978494623656,-92.0,23.18596,120.37667,84.53,235.35129527136738,6,9,0.17,0.0,0.02057865043147062
2021/04/01 18:43:58.000000,2285,26,27.13,76.3,1003.4363280000001,1.5053763440860215,-92.0,23.18596,120.37667,85.45,235.35129527136738,6,9,0.14,0.0,0.02080262247384726
2021/04/01 18:43:59.000000,2285,27,27.11,76.4,1003.429218,1.5032258064516129,-92.0,23.18596,120.37667,86.61,235.35129527136738,6,10,0.08,0.0,0.021085022004632532
2021/04/01 18:44:00.000000,2285,28,27.07,76.4,1003.4703119999999,1.5032258064516129,-91.0,23.18596,120.37667,85.28,235.35129527136738,6,9,0.4,0.0,0.02076123633562969
2021/04/01 18:44:01.000000,2285,29,27.08,76.6,1003.4363280000001,1.5032258064516129,-91.0,23.18596,120.37667,86.42,235.35129527136738,6,10,0.2,0.0,0.021038766909142668
2021/04/01 18:44:02.000000,2285,30,27.07,76.6,1003.481406,1.513978494623656,-91.0,23.18596,120.37668,86.34,235.35078551884402,6,10,0.19,0.0,0.0210193366056918
2021/04/01 18:44:03.000000,2285,31,27.05,76.7,1003.396796,1.5032258064516129,-91.0,23.18596,120.37668,86.47,235.35078551884402,6,9,0.13,0.0,0.021050984897480283
2021/04/01 18:44:04.000000,2285,32,27.05,76.8,1003.451171,1.513978494623656,-92.0,23.18596,120.37668,86.02,235.35078551884402,6,9,0.17,0.0,0.02094143311815784
2021/04/01 18:44:05.000000,2285,33,27.05,76.8,1003.432968,1.5032258064516129,-93.0,23.18597,120.37668,86.44,235.34982028696226,6,9,0.18,0.0,0.02104376775122781
2021/04/01 18:44:06.000000,2285,34,27.02,76.9,1003.398437,1.5010752688172042,-94.0,23.18597,120.37668,87.0,235.34982028696226,6,9,0.1,0.0,0.02118009941331216
2021/04/01 18:44:07.000000,2285,35,27.01,77.0,1003.392656,1.5096774193548388,-98.0,23.18597,120.37668,87.6,235.34982028696226,6,9,0.25,0.0,0.021326169050993493
2021/04/01 18:44:08.000000,2285,36,27.01,77.0,1003.4423429999999,1.5032258064516129,-94.0,23.18597,120.37668,87.94,235.34982028696226,6,9,0.21,0.0,0.021408941845556657
2021/04/01 18:44:09.000000,2285,37,27.0,77.1,1003.422968,1.5010752688172042,-94.0,23.18597,120.37668,87.86,235.34982028696226,6,9,0.18,0.0,0.021389465893902764
2021/04/01 18:44:10.000000,2285,38,27.0,77.2,1003.415625,1.4967741935483871,-90.0,23.18597,120.37667,88.34,235.3503300415372,6,9,0.43,0.0,0.02150627502236485
2021/04/01 18:44:11.000000,2285,39,26.99,77.4,1003.427343,1.5075268817204301,-96.0,23.18597,120.37667,88.51,235.3503300415372,6,9,0.26,0.0,0.0215476613299198
2021/04/01 18:44:12.000000,2285,40,26.98,77.5,1003.41125,1.513978494623656,-95.0,23.18597,120.37667,88.83,235.3503300415372,6,9,0.14,0.0,0.021625564967609253
2021/04/01 18:44:13.000000,2285,41,26.96,77.6,1003.417968,1.513978494623656,-94.0,23.18597,120.37668,88.69,235.34982028696226,6,9,0.26,0.0,0.02159152889207069
2021/04/01 18:44:14.000000,2285,42,26.96,77.7,1003.3901559999999,1.5010752688172042,-94.0,23.18597,120.37667,88.76,235.3503300415372,6,9,0.15,0.0,0.02160852354687151
2021/04/01 18:44:15.000000,2285,43,26.94,77.8,1003.431875,1.5118279569892472,-97.0,23.18597,120.37667,88.93,235.3503300415372,6,9,0.16,0.0,0.021649909854370826
2021/04/01 18:44:16.000000,2285,44,26.93,77.8,1003.3871869999999,1.5032258064516129,-96.0,23.18597,120.37668,89.05,235.34982028696226,6,9,0.19,0.0,0.021679170674241886
2021/04/01 18:44:17.000000,2285,45,26.93,77.9,1003.3846090000001,1.513978494623656,-93.0,23.18597,120.37667,89.31,235.3503300415372,6,9,0.29,0.0,0.021742420423993426
2021/04/01 18:44:18.000000,2285,46,26.92,78.0,1003.412968,1.513978494623656,-93.0,23.18597,120.37667,89.36,235.3503300415372,6,10,0.12,0.0,0.02175459286735639
2021/04/01 18:44:19.000000,2285,47,26.91,78.1,1003.39625,1.5118279569892472,-93.0,23.18597,120.37667,89.33,235.3503300415372,6,9,0.35,0.0,0.021747289401338847
2021/04/01 18:44:20.000000,2285,48,26.9,78.2,1003.388906,1.5118279569892472,-97.0,23.18597,120.37668,89.57,235.34982028696226,6,9,0.35,0.0,0.021805764359421068
2021/04/01 18:44:21.000000,2285,49,26.89,78.3,1003.428593,1.513978494623656,-95.0,23.18597,120.37668,89.87,235.34982028696226,6,9,0.33,0.0,0.02187879917769691
2021/04/01 18:44:22.000000,2285,50,26.89,78.4,1003.404687,1.513978494623656,-96.0,23.18597,120.37668,89.58,235.34982028696226,6,9,0.36,0.0,0.02180819885336474
2021/04/01 18:44:23.000000,2285,51,26.88,78.5,1003.4723429999999,1.5096774193548388,-93.0,23.18597,120.37668,89.82,235.34982028696226,6,10,0.24,0.0,0.021866626707989195
2021/04/01 18:44:24.000000,2285,52,26.87,78.5,1003.443984,1.4989247311827958,-91.0,23.18597,120.37668,89.93,235.34982028696226,6,9,0.22,0.0,0.021893406141343552
2021/04/01 18:44:25.000000,2285,53,26.88,78.7,1003.392968,1.5010752688172042,-94.0,23.18597,120.37668,90.16,235.34982028696226,6,10,1.82,0.0,0.021949399501962636
2021/04/01 18:44:26.000000,2285,54,26.88,78.9,1003.431406,1.4989247311827958,-99.0,23.18597,120.37668,90.49,235.34982028696226,6,9,0.62,0.0,0.02202973780190807
2021/04/01 18:44:27.000000,2285,55,26.88,79.0,1003.424218,1.5118279569892472,-86.0,23.18597,120.37668,91.15,235.34982028696226,6,9,0.8,0.0,0.022190414401538745
2021/04/01 18:44:28.000000,2285,56,26.88,79.7,1003.31375,1.5118279569892472,-82.0,23.18597,120.37669,91.95,235.3493105356685,6,9,2.39,0.0,0.02238522240059971
2021/04/01 18:44:29.000000,2285,57,26.89,80.2,1003.321875,1.4989247311827958,-79.0,23.18597,120.37669,92.36,235.3493105356685,6,9,2.03,0.0,0.02248503686763639
2021/04/01 18:44:30.000000,2285,58,26.91,80.5,1003.319218,1.4967741935483871,-73.0,23.18597,120.37669,92.95,235.3493105356685,6,9,2.07,0.0,0.022628672319961705
2021/04/01 18:44:31.000000,2285,59,26.92,80.8,1003.310312,1.5053763440860215,-73.0,23.18596,120.37669,93.57,235.35027576960184,6,9,2.8,0.0,0.02277951784433561
