Time,NodeID,PacketID,Temperature(degree C),Humidity(%),Pressure(hPa),Voltage(V),RSSI,Lat,Lon,Height(m),Distance(km),Sat,SNR,Speed(km/hr),Direction(degree),angle(degree)
2021/04/04 08:47:50.000000,2394,3,28.83,73.1,1008.89164,1.5483870967741937,-83.0,23.18594,120.37674,95.8,235.34965756493526,3,9,0.04,0.0,0.023322470195987682
2021/04/04 08:47:51.000000,2394,4,28.8,73.2,1008.851718,1.5505376344086024,-82.0,23.18594,120.37673,95.35,235.35016729366143,3,9,0.13,0.0,0.023212867619719312
2021/04/04 08:47:52.000000,2394,5,28.79,73.2,1008.88125,1.5505376344086024,-82.0,23.18594,120.37673,94.92,235.35016729366143,3,9,0.17,0.0,0.02310818453643021
2021/04/04 08:47:53.000000,2394,6,28.77,73.3,1008.859843,1.552688172043011,-79.0,23.18594,120.37673,94.4,235.35016729366143,3,9,0.07,0.0,0.022981591040153636
2021/04/04 08:47:54.000000,2394,7,28.76,73.5,1008.878125,1.5505376344086024,-80.0,23.18594,120.3767,88.09,235.35169649953292,6,9,0.09,0.0,0.021445288292725503
2021/04/04 08:47:55.000000,2394,8,28.71,73.5,1008.8566400000001,1.5505376344086024,-82.0,23.18595,120.37668,85.29,235.35175075203276,6,9,0.27,0.0,0.020763630630030224
2021/04/04 08:47:56.000000,2394,9,28.69,73.5,1008.865156,1.5505376344086024,-83.0,23.18595,120.37668,83.89,235.35175075203276,6,9,0.12,0.0,0.02042280426821425
2021/04/04 08:47:57.000000,2394,10,28.64,73.5,1008.86375,1.552688172043011,-82.0,23.18595,120.37667,82.98,235.35226050250463,6,9,0.14,0.0,0.02020122337824968
2021/04/04 08:47:58.000000,2394,11,28.62,73.7,1008.8321090000001,1.5548387096774197,-82.0,23.18595,120.37667,82.33,235.35226050250463,6,9,0.28,0.0,0.02004298290921603
2021/04/04 08:47:59.000000,2394,12,28.59,73.8,1008.819218,1.5505376344086024,-83.0,23.18595,120.37667,82.19,235.35226050250463,6,9,0.5,0.0,0.02000890034661483
2021/04/04 08:48:00.000000,2394,13,28.56,73.9,1008.849218,1.5505376344086024,-83.0,23.18595,120.37667,82.11,235.35226050250463,6,9,0.48,0.0,0.019989424596550648
2021/04/04 08:48:01.000000,2394,14,28.52,74.0,1008.8565619999999,1.5612903225806454,-84.0,23.18595,120.37667,82.14,235.35226050250463,6,9,1.05,0.0,0.019996728002825263
2021/04/04 08:48:02.000000,2394,15,28.47,74.1,1008.863281,1.5612903225806454,-82.0,23.18595,120.37667,82.16,235.35226050250463,6,9,0.76,0.0,0.020001596940341305
2021/04/04 08:48:03.000000,2394,16,28.44,74.2,1008.8688280000001,1.5505376344086024,-84.0,23.18595,120.37667,81.87,235.35226050250463,6,9,1.05,0.0,0.019930997346330394
2021/04/04 08:48:04.000000,2394,17,28.4,74.3,1008.891093,1.552688172043011,-84.0,23.18595,120.37667,81.8,235.35226050250463,6,9,0.77,0.0,0.019913956065008336
2021/04/04 08:48:05.000000,2394,18,28.35,74.4,1008.8403119999999,1.552688172043011,-83.0,23.18596,120.37667,81.83,235.35129527136738,6,9,0.56,0.0,0.019921341173063854
2021/04/04 08:48:06.000000,2394,19,28.31,74.6,1008.854218,1.5612903225806454,-83.0,23.18596,120.37667,81.63,235.35129527136738,6,9,0.47,0.0,0.01987265159815633
2021/04/04 08:48:07.000000,2394,20,28.26,74.7,1008.873281,1.5612903225806454,-84.0,23.18596,120.37666,81.47,235.35180502717458,6,10,0.54,0.0,0.019833656979784436
2021/04/04 08:48:08.000000,2394,21,28.22,74.9,1008.875,1.5612903225806454,-84.0,23.18595,120.37666,81.41,235.35277025626024,6,9,0.44,0.0,0.019818968857029603
2021/04/04 08:48:09.000000,2394,22,28.18,75.0,1008.855859,1.556989247311828,-83.0,23.18595,120.37667,81.7,235.35226050250463,6,9,0.63,0.0,0.019889611377399294
2021/04/04 08:48:10.000000,2394,23,28.13,75.2,1008.877812,1.5591397849462367,-84.0,23.18595,120.37667,81.64,235.35226050250463,6,9,0.09,0.0,0.019875004564830413
2021/04/04 08:48:11.000000,2394,24,28.1,75.4,1008.87625,1.5612903225806454,-84.0,23.18595,120.37667,81.46,235.35226050250463,6,9,0.39,0.0,0.01983118412710829
2021/04/04 08:48:12.000000,2394,25,28.08,75.6,1008.886562,1.556989247311828,-86.0,23.18595,120.37667,81.21,235.35226050250463,6,9,0.37,0.0,0.019770322408011316
2021/04/04 08:48:13.000000,2394,26,28.03,75.8,1008.880468,1.5591397849462367,-84.0,23.18595,120.37667,81.21,235.35226050250463,6,9,0.53,0.0,0.019770322408011316
