Time,NodeID,PacketID,Temperature(degree C),Humidity(%),Pressure(hPa),Voltage(V),RSSI,Lat,Lon,Height(m),Distance(km),Sat,SNR,Speed(km/hr),Direction(degree),angle(degree)
2021/04/02 21:47:10.000000,2199,11,26.85,78.1,1006.360625,1.5440860215053767,-88.0,0.0,0.0,0.0,13168.447369028749,0,10,0.0,0.0,0.0
2021/04/02 21:47:11.000000,2199,12,26.84,78.2,1006.34125,1.541935483870968,-89.0,23.18596,120.37669,68.03,235.35027576960184,4,9,0.06,0.0,0.016561832183829388
2021/04/02 21:47:12.000000,2199,13,26.82,78.2,1006.362656,1.531182795698925,-88.0,23.18596,120.37669,68.58,235.35027576960184,4,9,0.26,0.0,0.016695729099712602
2021/04/02 21:47:13.000000,2199,14,26.78,78.2,1006.34,1.531182795698925,-88.0,23.18596,120.37669,67.11,235.35027576960184,4,9,0.81,0.0,0.016337859160493812
2021/04/02 21:47:14.000000,2199,15,26.76,78.3,1006.345625,1.531182795698925,-88.0,23.18596,120.37668,68.0,235.35078551884402,4,9,0.48,0.0,0.016554492860024014
2021/04/02 21:47:15.000000,2199,16,26.74,78.5,1006.3296869999999,1.531182795698925,-88.0,23.18596,120.37667,69.9,235.35129527136738,4,10,0.32,0.0,0.017017007981987433
2021/04/02 21:47:16.000000,2199,17,26.73,78.5,1006.344375,1.541935483870968,-88.0,23.18596,120.37667,70.88,235.35129527136738,4,10,0.11,0.0,0.017255586906464112
2021/04/02 21:47:17.000000,2199,18,26.71,78.6,1006.364062,1.5397849462365594,-89.0,23.18596,120.37667,70.95,235.35129527136738,4,9,0.28,0.0,0.01727262825818965
2021/04/02 21:47:18.000000,2199,19,26.69,78.7,1006.341718,1.5397849462365594,-96.0,23.18596,120.37667,70.92,235.35129527136738,4,9,0.17,0.0,0.017265324821736223
2021/04/02 21:47:19.000000,2199,20,26.67,78.8,1006.346093,1.5397849462365594,-96.0,23.18596,120.37667,71.2,235.35129527136738,4,9,0.1,0.0,0.017333490228613024
2021/04/02 21:47:20.000000,2199,21,26.64,78.8,1006.314609,1.5397849462365594,-97.0,23.18596,120.37667,71.5,235.35129527136738,4,9,0.4,0.0,0.017406524593069423
2021/04/02 21:47:21.000000,2199,22,26.62,78.8,1006.3226559999999,1.5290322580645164,-97.0,23.18596,120.37667,72.37,235.35129527136738,4,9,0.12,0.0,0.01761832424967226
2021/04/02 21:47:22.000000,2199,23,26.61,78.8,1006.35375,1.5268817204301077,-90.0,23.18596,120.37667,72.69,235.35129527136738,4,9,0.38,0.0,0.0176962275715203
2021/04/02 21:47:23.000000,2199,24,26.59,78.9,1006.364765,1.5397849462365594,-92.0,23.18596,120.37667,73.09,235.35129527136738,4,9,0.26,0.0,0.01779360672373831
2021/04/02 21:47:24.000000,2199,25,26.57,79.0,1006.3280460000001,1.5397849462365594,-92.0,23.18595,120.37667,73.94,235.35226050250463,4,9,0.3,0.0,0.01800046359772026
2021/04/02 21:47:25.000000,2199,26,26.56,79.1,1006.371875,1.5290322580645164,-83.0,23.18596,120.37667,73.72,235.35129527136738,4,9,0.14,0.0,0.017946978888273
2021/04/02 21:47:26.000000,2199,27,26.53,79.2,1006.349687,1.5268817204301077,-92.0,23.18596,120.37667,74.04,235.35129527136738,4,9,0.74,0.0,0.018024882209843055
2021/04/02 21:47:27.000000,2199,28,26.52,79.3,1006.3407030000001,1.5376344086021507,-90.0,23.18595,120.37667,74.57,235.35226050250463,4,9,4.18,97.66,0.018153835132894723
2021/04/02 21:47:28.000000,2199,29,26.48,79.4,1006.3317179999999,1.5290322580645164,-90.0,23.18595,120.37668,75.02,235.35175075203276,4,9,3.69,94.86,0.018263425786118434
2021/04/02 21:47:29.000000,2199,30,26.47,79.5,1006.3473429999999,1.5290322580645164,-89.0,23.18596,120.37669,73.7,235.35027576960184,6,9,0.65,94.86,0.017942187653171595
2021/04/02 21:47:30.000000,2199,31,26.45,79.5,1006.305312,1.5268817204301077,-89.0,23.18596,120.37669,73.0,235.35027576960184,6,9,0.38,94.86,0.017771773398791716
2021/04/02 21:47:31.000000,2199,32,26.45,79.4,1006.303281,1.535483870967742,-89.0,23.18596,120.37669,72.4,235.35027576960184,6,9,0.23,94.86,0.017625704037644307
2021/04/02 21:47:32.000000,2199,33,26.43,79.4,1006.3263280000001,1.5376344086021507,-89.0,23.18596,120.3767,72.53,235.34976602364358,6,9,0.47,94.86,0.017657390643445445
2021/04/02 21:47:33.000000,2199,34,26.41,79.4,1006.320937,1.5376344086021507,-89.0,23.18596,120.3767,72.01,235.34976602364358,6,9,0.15,94.86,0.01753079692278548
2021/04/02 21:47:34.000000,2199,35,26.39,79.5,1006.3303119999999,1.5376344086021507,-90.0,23.18596,120.3767,71.49,235.34976602364358,6,9,0.38,94.86,0.017404203201954356
2021/04/02 21:47:36.000000,2199,37,26.35,79.7,1006.330937,1.5376344086021507,-90.0,23.18596,120.3767,71.42,235.34976602364358,6,10,0.22,94.86,0.017387161739521775
2021/04/02 21:47:37.000000,2199,38,26.34,79.9,1006.3289840000001,1.5376344086021507,-84.0,23.18597,120.3767,70.62,235.34880078765863,6,9,0.3,94.86,0.017192472679837
2021/04/02 21:47:38.000000,2199,39,26.32,80.0,1006.357031,1.535483870967742,-89.0,23.18596,120.3767,71.38,235.34976602364358,6,9,0.23,94.86,0.01737742376098749
2021/04/02 21:47:39.000000,2199,40,26.32,80.1,1006.34,1.535483870967742,-90.0,23.18596,120.3767,71.44,235.34976602364358,6,12,0.61,94.86,0.01739203072878854
2021/04/02 21:47:40.000000,2199,41,26.29,80.2,1006.318281,1.535483870967742,-88.0,23.18596,120.3767,72.44,235.34976602364358,6,10,0.3,94.86,0.01763548019180506
2021/04/02 21:47:41.000000,2199,42,26.28,80.3,1006.357656,1.535483870967742,-89.0,23.18596,120.3767,72.74,235.34976602364358,6,9,0.27,94.86,0.017708515030586243
2021/04/02 21:47:42.000000,2199,43,26.26,80.3,1006.327578,1.524731182795699,-90.0,23.18596,120.3767,73.65,235.34976602364358,6,9,0.25,94.86,0.01793005404120282
2021/04/02 21:47:43.000000,2199,44,26.26,80.3,1006.326875,1.524731182795699,-89.0,23.18597,120.3767,73.28,235.34880078765863,5,9,0.47,94.86,0.017840050907339252
2021/04/02 21:47:44.000000,2199,45,26.24,80.3,1006.303125,1.535483870967742,-88.0,23.18596,120.3767,73.25,235.34976602364358,6,9,0.59,94.86,0.017832674256382058
2021/04/02 21:47:45.000000,2199,46,26.25,80.3,1006.33625,1.535483870967742,-88.0,23.18596,120.3767,74.03,235.34976602364358,6,9,0.16,94.86,0.018022564836686603
2021/04/02 21:47:46.000000,2199,47,26.23,80.2,1006.340625,1.524731182795699,-91.0,23.18596,120.3767,74.67,235.34976602364358,6,9,0.17,94.86,0.01817837249202558
2021/04/02 21:47:47.000000,2199,48,26.22,80.1,1006.330234,1.524731182795699,-89.0,23.18596,120.3767,75.18,235.34976602364358,6,9,0.99,94.86,0.018302531717181464
2021/04/02 21:47:48.000000,2199,49,26.18,80.1,1006.3225,1.5333333333333337,-90.0,23.18596,120.3767,74.19,235.34976602364358,6,9,0.44,94.86,0.018061516750546427
2021/04/02 21:47:49.000000,2199,50,26.18,80.1,1006.336875,1.5333333333333337,-93.0,23.18596,120.3767,74.05,235.34976602364358,6,9,0.09,94.86,0.01802743382591999
2021/04/02 21:47:50.000000,2199,51,26.17,80.1,1006.325234,1.524731182795699,-88.0,23.18597,120.3767,72.54,235.34880078765863,6,10,0.26,94.86,0.017659897566304206
2021/04/02 21:47:51.000000,2199,52,26.16,80.2,1006.328203,1.524731182795699,-94.0,23.18597,120.3767,71.24,235.34880078765863,6,9,0.26,94.86,0.01734341196634521
