100,200,300,400,500,600,700,800,900,1000
Time,Temp.,Humin.,Pressure.,Az,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd
20210401_15:00:00.71,99.9,99.9,999.9,001,0.37,0.37,0.29,0.59,225.00,4.39,0.73,0.88,4.53,260.54,0.73,-1.10,0.15,1.33,326.31,-0.00,0.73,0.20,0.76,180.00,-1.46,-0.00,-0.10,1.47,90.00,-1.10,-1.10,-0.20,1.56,45.00,-0.73,-0.73,-0.20,1.05,45.00,-1.10,-0.37,-0.20,1.17,71.57,-0.73,-1.46,-0.29,1.66,26.57,-0.37,-0.73,-0.24,0.85,26.57
20210401_15:00:01.24,99.9,99.9,999.9,001,0.37,0.37,0.29,0.59,225.00,4.39,1.10,0.83,4.60,255.96,0.73,-1.10,0.15,1.33,326.31,-0.00,0.73,0.20,0.76,180.00,-0.00,-0.00,0.10,0.10,0.00,-0.37,-1.10,-0.10,1.16,18.43,-0.73,-1.28,-0.17,1.48,29.74,-1.10,-0.37,-0.20,1.17,71.57,-0.73,-1.46,-0.29,1.66,26.57,-0.37,-0.73,-0.24,0.85,26.57
20210401_15:00:01.77,99.9,99.9,999.9,001,0.37,0.73,0.24,0.85,206.57,4.39,1.10,0.83,4.60,255.96,0.73,-1.10,0.15,1.33,326.31,-0.00,0.73,0.20,0.76,180.00,-0.00,-0.00,0.10,0.10,0.00,-0.18,-1.10,-0.07,1.11,9.46,-0.73,-1.28,-0.17,1.48,29.74,-1.10,-0.37,-0.20,1.17,71.57,-0.73,-1.10,-0.24,1.34,33.69,-0.37,-0.37,-0.29,0.59,45.00
20210401_15:00:02.29,99.9,99.9,999.9,001,0.37,0.73,0.24,0.85,206.57,5.12,1.10,0.93,5.32,257.91,0.73,-1.10,0.15,1.33,326.31,-0.00,0.73,0.20,0.76,180.00,-0.37,-0.00,0.15,0.39,90.00,-0.18,-1.10,-0.07,1.11,9.46,-0.73,-0.91,-0.22,1.19,38.66,-1.10,-0.37,-0.20,1.17,71.57,-0.73,-1.10,-0.24,1.34,33.69,-0.37,-0.73,-0.24,0.85,26.57
20210401_15:00:02.82,99.9,99.9,999.9,001,0.55,0.73,0.27,0.95,216.87,5.48,1.10,0.98,5.68,258.69,0.73,-0.37,0.24,0.85,296.57,-0.00,0.73,0.20,0.76,180.00,-0.37,-0.37,0.10,0.53,45.00,-0.18,-0.73,-0.02,0.75,14.04,-0.73,-1.28,-0.17,1.48,29.74,-0.91,-0.37,-0.17,1.00,68.20,-0.73,-1.10,-0.24,1.34,33.69,-0.37,-0.37,-0.29,0.59,45.00
20210401_15:00:03.35,99.9,99.9,999.9,001,0.91,0.18,0.15,0.94,258.69,4.39,2.19,0.98,5.00,243.43,0.73,-0.00,0.29,0.79,270.00,-0.00,0.73,0.20,0.76,180.00,-0.37,-0.00,0.15,0.39,90.00,-0.18,-0.73,-0.02,0.75,14.04,-0.73,-0.73,-0.20,1.05,45.00,-0.91,-0.37,-0.17,1.00,68.20,-0.73,-1.10,-0.24,1.34,33.69,-0.37,-0.73,-0.24,0.85,26.57
20210401_15:00:03.88,99.9,99.9,999.9,001,0.91,-0.18,0.20,0.95,281.31,4.02,1.46,0.83,4.36,250.02,0.73,-0.00,0.29,0.79,270.00,-0.00,0.73,0.20,0.76,180.00,-0.37,-0.00,0.15,0.39,90.00,0.18,-0.73,-0.07,0.76,345.96,-0.73,-0.73,-0.20,1.05,45.00,-0.91,-0.37,-0.17,1.00,68.20,-0.91,-1.10,-0.37,1.47,39.81,-0.37,-0.73,-0.24,0.85,26.57
20210401_15:00:04.40,99.9,99.9,999.9,001,0.91,-0.73,0.12,1.18,308.66,4.02,1.46,0.83,4.36,250.02,1.10,-0.00,0.24,1.12,270.00,0.37,0.73,0.15,0.83,206.57,-0.37,-0.00,0.15,0.39,90.00,0.18,-0.73,-0.07,0.76,345.96,-0.73,-1.10,-0.15,1.33,33.69,-0.37,-0.37,-0.10,0.53,45.00,-1.28,-1.10,-0.32,1.71,49.40,-0.37,-0.73,-0.24,0.85,26.57
20210401_15:00:04.93,99.9,99.9,999.9,001,0.91,-0.73,0.12,1.18,308.66,4.39,1.46,0.88,4.71,251.57,1.10,-0.00,0.24,1.12,270.00,0.18,0.73,0.22,0.79,194.04,-0.37,-0.37,0.10,0.53,45.00,0.18,-0.73,-0.07,0.76,345.96,-0.73,-1.10,-0.15,1.33,33.69,-0.37,-0.73,-0.05,0.82,26.57,-0.91,-1.10,-0.37,1.47,39.81,-0.37,-0.73,-0.24,0.85,26.57
20210401_15:00:05.46,99.9,99.9,999.9,001,1.10,-0.73,0.15,1.33,303.69,4.02,1.46,0.83,4.36,250.02,1.10,-0.37,0.20,1.17,288.43,0.37,0.37,0.20,0.55,225.00,-0.37,0.37,0.20,0.55,135.00,-0.18,-0.73,-0.02,0.75,14.04,-0.91,-1.10,-0.17,1.44,39.81,-0.37,-0.73,-0.05,0.82,26.57,-0.91,-1.10,-0.37,1.47,39.81,-0.37,-0.37,-0.29,0.59,45.00
